ID,Rank,Rarity_Score,Attributes-Scores,Background-Scores,Clothes-Scores,Earring-Scores,Eyes-Scores,Fur-Scores,Hat-Scores,Mouth-Scores
2642,7992,121.36638127063954,1,8,65,1,5,7,26,4
1571,7993,121.36567885867521,3,8,70,1,5,7,4,19
5110,7994,121.35007386165294,3,8,48,1,5,7,4,41
645,7995,121.34821830144473,1,7,29,1,14,7,44,14
9474,7996,121.3182976101208,1,8,35,1,23,7,39,4
3247,7997,121.26540567020787,1,7,44,1,25,7,28,4
9556,7998,121.24623896972093,3,7,5,1,32,46,17,6
8,7999,121.2452621009248,1,7,5,22,28,33,17,4
5158,8000,121.2446759656006,3,8,48,1,42,7,4,4
3368,8001,121.23347172485403,3,7,5,1,23,21,44,14
5455,8002,121.22366822367937,3,7,29,1,18,7,4,48
6675,8003,121.19308867336974,3,7,69,1,14,15,4,4
3148,8004,121.17339212152251,1,8,5,12,28,15,44,4
3145,8005,121.15642781230392,1,8,48,1,14,15,17,14
8085,8006,121.14936018723267,3,7,5,1,37,21,23,19
273,8007,121.12761552758836,1,8,48,1,14,15,26,4
5078,8008,121.11360231365755,1,8,35,1,23,20,26,4
2263,8009,121.10505711226021,3,8,48,1,42,7,4,4
1128,8010,121.10425528617546,3,7,70,1,5,7,4,19
4696,8011,121.08808885668587,1,8,24,1,18,7,53,6
530,8012,121.05660676626815,3,8,5,45,14,20,4,19
7173,8013,121.0394432357348,1,7,35,1,11,20,28,14
2575,8014,121.03399664471807,3,7,5,1,18,7,28,48
61,8015,121.00848744766175,3,7,43,1,30,15,4,14
6062,8016,121.00767296440384,3,8,35,1,23,37,4,6
9766,8017,120.93326590535258,1,7,53,1,5,8,38,4
4476,8018,120.92036006486143,5,8,29,11,14,12,32,6
2915,8019,120.85608458313187,3,7,42,1,5,21,4,33
7180,8020,120.8343757558694,1,8,35,1,14,12,17,30
1080,8021,120.8201253563745,1,7,42,1,11,7,28,19
1724,8022,120.80019447881809,5,8,24,12,14,19,32,4
3013,8023,120.79051424109258,1,7,44,1,13,8,39,4
5949,8024,120.78667128706196,39,8,5,1,18,7,4,36
7514,8025,120.76428154630837,3,8,42,1,37,15,4,6
7834,8026,120.74659272309869,39,7,5,1,23,25,4,14
2259,8027,120.71677806792722,3,7,5,1,30,25,32,14
6601,8028,120.70980128101189,1,7,29,1,5,8,28,36
7526,8029,120.70876688066033,3,7,39,1,37,21,4,4
5462,8030,120.70158051905558,1,7,43,1,18,12,28,6
5681,8031,120.66298228969518,1,8,49,11,5,19,4,19
442,8032,120.61858172190107,1,8,42,1,23,8,28,6
1179,8033,120.60374334412228,3,7,46,1,28,21,4,6
5155,8034,120.6003518039115,1,7,41,1,18,7,28,14
896,8035,120.56055193260686,3,8,5,1,5,8,26,61
1981,8036,120.53232517782548,5,7,24,12,5,15,44,4
9397,8037,120.5014352822903,3,7,29,1,20,15,4,36
9441,8038,120.50103932870528,1,7,46,1,18,12,17,14
6960,8039,120.47839833140327,1,8,49,1,28,7,17,6
6961,8040,120.45705580003313,1,8,35,1,14,15,39,4
8566,8041,120.4349517397478,1,8,48,11,24,7,4,14
4211,8042,120.43331004979511,5,8,35,11,28,8,17,6
7950,8043,120.39883441442335,3,7,69,1,20,8,4,4
3825,8044,120.3987942990473,1,8,42,45,5,8,4,4
3015,8045,120.39334915879229,1,7,29,1,18,25,31,4
6298,8046,120.38601044855274,3,8,43,1,24,20,4,14
3698,8047,120.3311255338049,3,8,5,1,11,7,32,49
1398,8048,120.32866903372674,3,7,5,1,5,15,38,42
3590,8049,120.31902700413079,3,8,29,1,23,7,4,41
7455,8050,120.31005294888844,5,7,35,12,18,8,28,4
5832,8051,120.3059724599668,3,7,46,1,28,7,4,19
2164,8052,120.28308109123965,3,7,43,1,20,24,4,14
6790,8053,120.27257897275943,3,8,5,1,20,7,34,39
7826,8054,120.26968188469301,1,8,29,1,20,24,26,6
7400,8055,120.24208771932287,1,7,39,1,28,8,28,4
8512,8056,120.21259977289384,3,8,70,1,11,15,4,4
1011,8057,120.17759609567946,3,7,35,1,5,57,4,4
7919,8058,120.13992307935763,3,8,24,1,66,7,4,4
1125,8059,120.12989115083636,3,7,42,1,13,7,4,39
2718,8060,120.08875496135757,1,7,44,1,24,7,26,6
4022,8061,120.08009114577537,1,8,42,1,18,7,17,22
2512,8062,120.07195231386369,3,8,41,1,5,24,4,30
4886,8063,120.06913159796132,3,7,70,1,18,7,4,6
492,8064,120.06293138427947,1,7,35,1,18,7,34,14
4865,8065,120.05572875313341,3,7,41,1,14,7,4,39
8508,8066,120.05552492866437,3,8,44,1,28,15,4,14
3689,8067,120.04698395375172,3,7,61,1,28,8,4,4
7755,8068,120.04284461781101,3,8,5,1,14,33,17,36
5853,8069,120.03791418655405,3,7,5,1,30,24,32,14
6796,8070,120.01921515531292,3,8,5,1,13,7,43,36
823,8071,120.00960374823065,1,8,56,1,5,7,32,6
7422,8072,119.97815208726267,1,8,43,1,13,20,26,4
986,8073,119.97283901603787,5,8,44,21,11,7,17,4
531,8074,119.94825349054499,3,7,42,1,20,25,4,14
4868,8075,119.94784684484134,1,7,35,1,20,20,28,4
4475,8076,119.94060670101724,1,8,5,11,28,15,44,4
1520,8077,119.9290621158202,1,7,35,1,5,8,55,4
494,8078,119.92818401985345,1,8,44,1,5,7,44,6
4526,8079,119.92591499031487,1,7,44,1,28,7,23,4
9076,8080,119.91830748204923,3,8,5,1,18,12,63,6
4138,8081,119.91537643611274,3,8,74,1,5,8,4,14
1852,8082,119.8941473020986,1,8,5,12,28,12,31,19
6439,8083,119.88739156887559,5,8,24,11,13,7,43,6
7409,8084,119.86633109158221,3,8,42,1,5,15,4,37
6474,8085,119.8566953195397,1,7,43,12,5,37,4,6
5170,8086,119.84486944930008,3,8,5,1,18,20,39,22
9479,8087,119.82694735307263,3,8,5,1,18,7,34,41
1940,8088,119.80991648276527,1,7,44,1,13,15,30,4
4332,8089,119.79964530488412,1,8,44,1,5,20,30,6
9144,8090,119.78960468542174,3,7,5,45,23,7,4,22
5826,8091,119.72828882156185,3,7,24,1,25,15,4,36
1245,8092,119.71901565667065,1,8,43,1,5,8,44,6
8452,8093,119.71393875358606,1,8,24,1,18,20,31,14
2555,8094,119.70564313934757,3,7,44,1,20,7,4,30
1005,8095,119.70465913245737,39,7,5,1,41,15,4,4
599,8096,119.69430873208891,1,8,29,1,25,15,32,4
5251,8097,119.67959884889561,1,7,29,1,5,7,51,14
6356,8098,119.6782255741196,3,7,53,1,28,15,4,4
6847,8099,119.67803833431775,1,8,41,1,18,7,26,14
3934,8100,119.66659209617977,3,8,49,1,14,8,4,30
970,8101,119.65420831098575,3,7,35,1,45,7,4,14
5753,8102,119.63735460461606,3,7,5,1,18,7,34,41
5950,8103,119.61997354808855,1,8,35,1,25,12,28,6
21,8104,119.6161607533544,3,7,48,1,5,8,4,39
2281,8105,119.6131474751827,1,7,39,11,28,19,4,6
4353,8106,119.60948628366647,3,8,5,1,11,46,38,4
1338,8107,119.60677450162626,3,8,44,1,18,33,4,6
9335,8108,119.60239062592653,1,8,29,1,25,7,31,14
1032,8109,119.59958816021162,3,7,29,1,41,8,4,22
5079,8110,119.59000139737164,1,8,24,1,11,12,17,41
9904,8111,119.58294408428817,3,7,29,1,42,24,4,4
8622,8112,119.5808836733496,1,7,5,12,23,19,43,6
545,8113,119.57493696219888,1,7,29,1,5,7,51,14
1703,8114,119.56336371803125,1,7,5,22,28,15,30,6
7070,8115,119.55589969837166,3,7,5,1,13,20,53,14
4491,8116,119.5521342591856,1,8,5,11,5,15,28,42
2698,8117,119.5365213015492,3,7,35,1,13,15,4,37
2358,8118,119.52442632426877,1,8,29,1,18,15,23,19
7234,8119,119.45805193812308,3,8,49,1,24,21,4,6
7643,8120,119.45048166941767,1,8,29,1,5,24,43,4
1196,8121,119.40421782042016,1,7,29,1,25,15,30,6
7811,8122,119.40344472799019,3,7,42,1,45,7,4,6
7935,8123,119.3823335407538,1,8,5,45,5,15,32,4
9746,8124,119.35688956903702,1,7,35,1,20,7,30,14
2875,8125,119.34824065949402,1,7,56,12,5,24,4,6
5290,8126,119.34142922086464,1,7,5,11,20,12,54,4
5835,8127,119.33625393902287,3,8,41,1,18,7,4,33
7468,8128,119.31895261168475,1,7,5,12,45,7,32,6
5892,8129,119.29918898386863,39,7,5,1,5,15,4,39
7667,8130,119.29659325972625,1,7,24,1,13,25,31,14
2366,8131,119.28834702659734,1,8,42,11,11,25,4,14
2582,8132,119.27913915997543,1,7,24,1,20,15,42,4
8276,8133,119.27773539243125,1,8,70,11,5,12,4,4
4429,8134,119.27666199670118,1,7,29,11,24,19,4,19
5119,8135,119.24103857282344,3,8,43,1,18,25,4,14
4796,8136,119.23084881071341,3,7,39,1,24,7,4,30
2229,8137,119.21828804586553,1,8,35,1,20,15,28,6
6240,8138,119.21815751587414,3,8,49,1,18,19,4,14
1485,8139,119.21465982679445,3,7,49,1,20,25,4,6
7146,8140,119.17504442536578,1,8,44,22,23,7,4,6
4775,8141,119.16859681053711,3,7,35,1,23,20,4,22
4591,8142,119.16290009592211,1,7,39,1,20,7,26,14
621,8143,119.14983716791846,3,7,5,1,20,7,30,41
1578,8144,119.11751197349376,1,8,29,1,32,7,31,6
2810,8145,119.10665050301964,5,7,29,12,14,19,23,6
4107,8146,119.086849274785,3,7,5,1,42,7,43,6
5263,8147,119.08342419881822,1,8,42,11,13,33,4,4
4875,8148,119.07016010471827,3,8,5,1,30,46,17,6
2828,8149,119.03202652491711,3,7,5,1,14,15,31,39
3844,8150,119.02337598095322,3,8,5,1,28,21,43,6
5961,8151,119.01154725525188,1,8,29,11,37,21,4,4
8146,8152,118.98989201207604,39,7,5,1,5,21,4,33
8907,8153,118.97139911807588,39,7,5,1,14,7,4,39
8279,8154,118.92734008707448,1,7,46,1,11,15,28,4
1183,8155,118.92255474400825,1,8,35,1,20,7,39,4
8863,8156,118.90884873413033,3,8,5,1,14,15,63,6
7509,8157,118.87714514439467,1,8,29,1,24,15,32,4
4861,8158,118.87677607978543,3,8,48,1,30,8,4,14
7721,8159,118.87634842223311,1,8,5,11,23,37,26,4
1184,8160,118.87212206307453,1,8,43,1,11,19,28,4
2841,8161,118.8712565666596,1,7,29,1,11,8,53,4
186,8162,118.86919937381792,1,8,41,1,14,12,34,4
4495,8163,118.86799547647688,3,7,70,1,18,8,4,4
3958,8164,118.86334890879395,1,8,53,1,18,7,23,4
974,8165,118.85681744672964,3,8,46,1,28,21,4,4
1266,8166,118.85314753359462,3,7,5,1,11,7,76,4
4439,8167,118.84805172392389,3,8,46,1,28,19,4,6
904,8168,118.82121004887401,3,7,5,1,37,25,32,4
763,8169,118.7920722414318,1,7,39,1,20,8,32,6
8712,8170,118.78772919219415,1,8,24,1,20,7,17,37
9703,8171,118.78003700330477,1,8,29,11,18,7,4,37
7428,8172,118.77990957704422,3,8,5,1,18,7,32,41
8408,8173,118.7554270932851,39,8,5,1,5,12,4,41
2288,8174,118.73353350753466,3,8,42,1,11,7,4,39
4701,8175,118.72943657527311,1,8,24,1,37,7,23,14
601,8176,118.70556040457001,3,7,5,1,14,15,32,37
7436,8177,118.68748629276756,1,7,44,1,5,7,43,6
3135,8178,118.68597482349512,3,7,5,11,32,19,4,33
752,8179,118.67868344043929,3,8,70,1,18,7,4,4
1436,8180,118.67085185580535,3,7,44,1,32,20,4,4
5140,8181,118.59525515707635,1,8,24,1,5,7,63,6
6116,8182,118.57853044573746,1,8,49,1,14,8,28,6
882,8183,118.56745732615185,5,8,46,12,5,7,26,6
9150,8184,118.54774434779132,1,8,44,1,11,20,23,6
2183,8185,118.50752067677122,1,7,46,1,13,8,32,6
8427,8186,118.49159802810671,1,8,24,1,5,7,63,6
2026,8187,118.49029243073689,1,7,29,1,11,20,31,14
1806,8188,118.47398891694647,1,8,46,1,5,7,32,14
9925,8189,118.46951223534631,3,8,45,1,20,20,4,14
3910,8190,118.45444481801822,3,7,42,1,13,7,4,37
2131,8191,118.43566085131107,1,8,24,1,13,7,28,33
6604,8192,118.42677251335398,1,8,29,1,14,7,51,4
7317,8193,118.39235559200229,39,7,5,1,18,8,4,33
1747,8194,118.38791581248435,3,8,65,1,20,8,4,6
9020,8195,118.38294416818484,1,7,42,1,23,8,28,4
1416,8196,118.35899799788805,3,7,70,1,5,20,4,4
3490,8197,118.3253276812355,1,8,42,1,32,8,17,6
9005,8198,118.32504538046095,3,8,29,1,28,37,4,4
8466,8199,118.3179774938982,5,8,44,11,5,7,31,4
6645,8200,118.31229421500582,1,8,49,1,11,7,34,4
6364,8201,118.28875490492703,1,8,35,11,45,7,4,4
1440,8202,118.27405012850959,1,7,24,1,25,19,23,14
558,8203,118.26754244324347,3,8,5,1,42,7,44,4
4149,8204,118.23250171732072,1,7,35,1,5,8,53,4
2148,8205,118.22317693933459,3,7,49,1,24,20,4,6
4607,8206,118.20611444189954,1,8,5,11,23,20,43,4
3979,8207,118.19863298298536,1,7,42,1,25,8,26,4
1776,8208,118.18207589127833,1,8,29,1,24,15,31,4
6998,8209,118.15928812631941,1,8,49,1,20,12,17,6
7995,8210,118.08870064141708,3,8,5,1,23,8,63,4
1577,8211,118.07715067672135,1,7,5,11,14,33,38,6
1340,8212,118.06804214176591,1,8,41,1,5,7,28,22
2452,8213,118.04706123035682,1,8,42,1,20,12,23,6
9765,8214,118.04170173349134,1,8,44,1,5,7,44,4
4301,8215,118.03224964231781,1,7,44,1,5,7,42,6
3019,8216,118.020348238368,1,7,39,21,25,12,4,4
4687,8217,117.97247867963289,39,7,5,1,28,24,4,6
3937,8218,117.94049116525333,3,8,5,1,18,8,31,41
4472,8219,117.93621289486705,3,8,35,1,45,12,4,6
1020,8220,117.92590716155233,3,7,70,1,18,7,4,4
2984,8221,117.92542019838214,3,7,35,1,25,33,4,6
5887,8222,117.8982755400636,3,7,5,1,5,12,66,14
5002,8223,117.89305629109596,1,8,24,1,11,21,26,22
2066,8224,117.8905911831273,3,7,5,1,13,15,28,42
6613,8225,117.88984947067873,1,7,74,11,5,8,4,4
4441,8226,117.88390432992504,1,7,48,1,5,8,39,4
6974,8227,117.8835724363075,3,8,49,1,20,15,4,14
8806,8228,117.87630985370612,1,7,42,1,13,7,23,19
7487,8229,117.87163079446124,3,8,43,1,13,20,4,22
4251,8230,117.84571336922596,1,7,39,1,18,15,26,6
4940,8231,117.81472172878713,1,7,42,1,20,8,28,6
4998,8232,117.80308464853694,3,7,5,1,5,7,43,42
37,8233,117.78373375216356,5,8,24,11,5,20,38,4
3323,8234,117.78253750965747,3,7,5,1,5,46,32,14
1642,8235,117.7748506724677,3,7,44,1,18,7,4,30
4184,8236,117.75342687980435,1,7,70,1,5,8,17,4
1513,8237,117.7415498375423,5,7,24,11,14,7,43,4
6791,8238,117.73773330443889,3,7,39,1,32,8,4,19
4976,8239,117.71682420145306,1,7,39,1,14,20,28,4
9254,8240,117.71147012140234,3,8,5,1,18,7,43,30
570,8241,117.69779957782353,1,7,5,11,20,12,23,33
8066,8242,117.68606284268921,3,8,5,1,5,46,39,6
4960,8243,117.66918939295563,3,7,5,1,20,7,51,19
7353,8244,117.65883212147473,5,8,41,11,11,15,17,6
5655,8245,117.64333518811324,1,8,44,1,5,15,32,6
147,8246,117.6333767579809,1,7,48,11,5,33,4,4
579,8247,117.60450516970747,1,7,43,1,5,7,43,6
7971,8248,117.5866380221573,1,7,39,11,18,20,4,14
4436,8249,117.58529583918957,1,7,35,22,18,7,4,19
2274,8250,117.58410716708855,3,8,29,1,14,25,4,30
5147,8251,117.58409468469763,5,7,42,11,5,7,32,4
4851,8252,117.56442097407019,1,7,48,1,5,8,23,19
7868,8253,117.5526271274153,3,8,5,1,23,15,55,4
4543,8254,117.51222077861712,1,7,35,45,5,12,4,4
312,8255,117.50357584874625,1,7,29,1,20,8,43,4
4985,8256,117.48969721967141,39,7,5,1,30,24,4,4
844,8257,117.48402688759023,3,8,42,1,18,15,4,22
2005,8258,117.48130940944847,3,7,5,1,28,7,43,19
2954,8259,117.47740005218058,1,7,42,1,13,7,28,14
7803,8260,117.45886964119288,1,7,35,21,32,7,4,6
7709,8261,117.45199304491149,1,8,56,11,14,7,4,14
8628,8262,117.42034684322343,1,7,29,1,14,7,17,37
6357,8263,117.41434637640144,3,7,5,1,32,19,32,14
2150,8264,117.41324030977144,1,7,35,1,18,19,28,4
6920,8265,117.40631302434797,1,8,48,1,18,8,26,4
9554,8266,117.39802877688841,1,8,45,1,23,7,23,6
1247,8267,117.36751579157912,1,8,44,22,5,15,4,14
5090,8268,117.36269628997672,3,8,44,1,5,8,4,41
6617,8269,117.33463816535053,3,7,5,1,23,15,55,4
634,8270,117.32369079789162,3,7,35,1,30,20,4,14
735,8271,117.32101678849347,39,7,5,1,13,8,4,37
7815,8272,117.23438435519894,1,8,24,11,11,7,4,48
230,8273,117.16427608027011,1,8,61,1,13,7,17,6
2703,8274,117.08583139128,3,7,49,1,28,7,4,14
309,8275,117.07929802894986,39,8,5,1,37,15,4,4
7561,8276,117.06626439269456,1,8,35,1,18,8,39,4
5739,8277,117.06551564139453,1,7,24,45,13,15,4,4
9386,8278,117.03853031361577,1,7,29,1,20,8,17,30
6384,8279,117.01012211977897,3,8,5,1,32,33,28,4
4748,8280,117.00096463503714,1,7,35,1,11,7,44,6
434,8281,116.98418469416583,1,8,43,11,18,25,4,4
1877,8282,116.97957964419805,3,8,5,1,14,24,39,19
9680,8283,116.92153784931665,1,7,35,1,14,7,42,6
8412,8284,116.92119918513363,1,8,45,1,5,21,28,4
5202,8285,116.91377496709724,3,8,5,1,28,15,34,19
5109,8286,116.9047759650889,1,7,39,1,18,7,26,14
1753,8287,116.88078650879518,3,7,35,1,24,33,4,6
1554,8288,116.8736831855529,1,7,44,1,14,15,17,14
699,8289,116.8412966759558,1,8,29,1,11,20,28,14
7886,8290,116.83832693670588,1,8,5,22,18,15,30,14
2818,8291,116.8133966350437,3,8,5,1,41,19,30,6
2748,8292,116.79716585913172,3,8,5,1,23,20,31,22
7247,8293,116.79688422668659,1,7,43,12,20,20,4,6
1403,8294,116.78291432390395,5,8,24,12,13,15,31,6
8152,8295,116.75535289179919,1,8,43,11,23,20,4,4
9714,8296,116.74537531828729,1,8,46,12,11,8,4,22
1561,8297,116.73063944975328,3,7,42,1,14,19,4,22
1092,8298,116.72991502656899,1,7,5,12,28,15,31,14
9548,8299,116.7025170005791,1,8,5,21,13,8,53,4
2949,8300,116.70075130170274,1,7,44,1,18,8,30,4
3904,8301,116.65966398183474,3,8,39,1,28,7,4,22
5268,8302,116.64768791553269,3,7,42,1,20,15,4,19
7126,8303,116.64625473357198,1,8,44,1,5,33,17,4
6779,8304,116.63454806081208,5,7,42,12,13,7,23,4
9678,8305,116.63419224928755,3,8,35,1,14,7,4,42
9996,8306,116.60177465733649,1,8,43,11,20,7,4,19
6284,8307,116.56905370059604,3,7,24,1,32,37,4,4
6736,8308,116.56871760906772,39,7,5,1,14,7,4,36
9383,8309,116.52406774801229,3,7,5,1,11,7,39,39
2171,8310,116.52308722956892,1,8,5,12,32,19,17,19
4286,8311,116.50898820000683,1,7,45,12,14,8,4,22
8141,8312,116.50003865748766,1,7,5,11,14,37,34,4
5007,8313,116.4750496107642,1,8,42,1,11,12,31,6
3938,8314,116.44522397195855,1,8,24,1,32,12,28,6
6609,8315,116.4386008497952,3,7,45,1,24,24,4,4
2879,8316,116.35874514063214,1,8,43,1,18,19,17,6
6556,8317,116.35482312423554,3,7,56,1,25,12,4,4
1990,8318,116.35342314528863,5,8,24,21,5,15,30,4
5249,8319,116.30400426030751,3,7,5,45,28,7,4,14
4681,8320,116.29553125782371,3,7,35,1,32,8,4,22
4279,8321,116.24076412036978,1,7,24,21,20,12,4,22
1307,8322,116.24074342890934,39,7,5,1,32,21,4,4
9253,8323,116.18383181707713,3,7,48,1,28,7,4,14
7182,8324,116.15267885235086,39,8,5,1,14,20,4,22
5318,8325,116.1506156110971,1,8,5,11,18,20,44,6
5896,8326,116.1143625756253,3,8,43,1,24,7,4,22
4473,8327,116.08772294807343,1,7,39,1,24,8,28,4
3467,8328,116.085130694412,5,7,24,22,13,7,30,4
5044,8329,116.08457028255938,1,8,5,11,5,46,17,19
2709,8330,116.08216219356505,1,7,5,21,13,33,26,6
595,8331,116.07462959290093,1,8,41,1,11,15,30,4
3352,8332,116.0707655691902,1,7,69,12,5,8,4,6
6192,8333,116.05588127405352,1,7,39,11,23,8,4,19
7779,8334,116.04383876850774,39,8,5,1,14,12,4,30
6830,8335,116.04191271250691,1,7,35,1,18,7,39,4
6620,8336,116.01084900240197,1,7,35,1,18,7,39,4
8395,8337,115.97889171967695,1,7,41,1,5,8,44,4
598,8338,115.96092980300688,3,8,61,1,24,7,4,4
840,8339,115.95628531918953,1,7,39,1,5,37,17,4
4807,8340,115.95525164257508,1,7,39,1,11,12,26,14
1675,8341,115.93034107357859,3,7,5,1,18,19,55,4
4670,8342,115.90263904545861,3,7,39,1,28,15,4,14
9663,8343,115.89897830320604,1,8,5,22,30,7,34,6
857,8344,115.89719521638987,1,7,29,1,18,15,26,14
5721,8345,115.88201633782474,1,7,42,1,5,8,43,4
2349,8346,115.84984814464889,3,7,5,1,32,15,44,4
171,8347,115.84152276134239,3,7,70,1,14,7,4,6
4049,8348,115.82457424029062,3,7,5,1,37,8,44,6
4232,8349,115.8082254835355,3,8,48,1,18,8,4,22
9014,8350,115.80449834998443,1,8,24,1,14,7,17,41
2226,8351,115.79422974202447,3,7,45,1,41,7,4,4
6945,8352,115.78591824968863,3,8,5,1,18,12,23,42
262,8353,115.7761543890373,3,8,41,1,13,12,4,30
2973,8354,115.7609332923026,3,8,5,21,45,12,4,14
5952,8355,115.7596374185712,1,8,48,1,18,7,23,6
8774,8356,115.74761145233093,1,7,5,21,25,20,28,4
5625,8357,115.73950287754903,3,7,61,1,5,8,4,22
7419,8358,115.6398178973566,1,7,41,1,5,12,39,4
5921,8359,115.62737497197249,1,7,5,12,11,7,55,14
8841,8360,115.6134053611305,1,7,39,11,23,21,4,6
804,8361,115.59374866582128,1,8,5,12,28,12,42,4
992,8362,115.58283253169024,1,7,44,1,18,8,28,4
3110,8363,115.57907332200244,1,7,69,1,5,7,17,4
5989,8364,115.56096869375295,1,8,42,1,20,7,28,4
2461,8365,115.54433685649555,1,8,29,1,13,20,34,6
1148,8366,115.51875094444642,3,8,24,1,23,15,4,33
642,8367,115.51377064033575,1,8,5,11,23,8,23,33
5414,8368,115.513535735188,1,7,43,1,5,20,28,6
4098,8369,115.49320295364276,3,8,5,12,13,20,4,48
6117,8370,115.49187945431233,1,8,35,1,37,7,17,6
9635,8371,115.46492687276728,1,7,43,12,18,8,4,19
2289,8372,115.46214542314188,3,8,35,1,32,15,4,14
1173,8373,115.4610060155401,1,7,5,11,20,37,26,4
8912,8374,115.40385804336914,3,8,5,1,30,8,44,14
2914,8375,115.39773230273393,3,8,5,1,20,8,26,41
127,8376,115.39031921839718,3,7,5,1,24,15,42,14
3589,8377,115.37896513723287,1,8,46,12,20,7,4,14
4788,8378,115.35138272254092,5,7,46,12,14,7,17,4
9374,8379,115.3409079243834,3,7,5,1,20,12,43,19
5501,8380,115.32769457815844,39,8,5,1,5,46,4,4
8812,8381,115.32298747649679,1,7,39,1,18,8,34,4
8693,8382,115.32015536920775,3,7,5,22,32,24,4,14
8609,8383,115.31014866903465,1,7,42,1,20,7,28,4
3775,8384,115.30249908030066,1,8,42,1,5,15,32,6
724,8385,115.27655116469447,1,7,53,1,11,8,26,4
27,8386,115.25114194799447,1,7,39,1,5,20,34,4
7230,8387,115.23973575436638,3,8,5,1,14,7,55,19
3484,8388,115.2158229727307,3,7,29,1,5,20,4,41
5105,8389,115.21551790409895,5,7,39,12,20,8,17,4
6126,8390,115.21120419086493,1,8,35,1,25,7,31,4
1166,8391,115.2082526262689,1,7,49,12,18,7,4,14
7503,8392,115.19317118025008,1,7,49,1,5,15,26,6
9198,8393,115.13170621735817,3,7,5,1,41,19,31,4
930,8394,115.12864404300724,1,7,42,1,23,7,26,4
8186,8395,115.12386234485673,1,7,46,1,28,7,17,4
5061,8396,115.11847375365669,3,7,5,1,41,24,26,4
3643,8397,115.09258448755727,3,8,48,1,5,37,4,4
1478,8398,115.08196939356016,1,8,5,21,25,7,31,14
9183,8399,115.07936373756571,39,7,5,1,18,24,4,14
3966,8400,115.05887512001767,1,8,29,1,28,7,31,6
271,8401,115.05776083749473,3,8,24,1,18,24,4,30
1445,8402,115.02531745228943,3,8,5,1,28,20,17,30
3566,8403,115.02482510890472,3,8,44,1,5,12,4,33
8651,8404,115.0216629123978,3,8,29,1,20,12,4,33
3367,8405,115.01574331975438,1,8,41,1,18,12,26,4
339,8406,115.01427084449908,3,8,5,1,5,7,43,39
9276,8407,115.01096110331399,1,8,24,1,24,33,17,4
9987,8408,114.99190364523932,3,7,5,1,5,46,39,4
5193,8409,114.962158117839,3,8,39,1,28,24,4,4
9802,8410,114.95901725452636,1,8,29,1,5,19,43,4
2511,8411,114.95568967358037,3,8,29,1,18,7,4,41
1163,8412,114.94745753179619,3,7,53,1,32,7,4,4
9073,8413,114.94478129623876,1,7,46,1,14,7,31,4
8612,8414,114.93729904069133,1,7,46,1,14,7,31,4
8002,8415,114.89678429621236,1,7,48,11,20,15,4,4
4222,8416,114.88091357681027,3,7,5,1,5,19,66,4
1294,8417,114.86979838021259,3,7,5,1,28,21,42,4
5240,8418,114.86865225098298,1,7,45,1,11,7,32,6
1425,8419,114.86252950455611,3,8,46,1,23,20,4,6
1541,8420,114.83103586470247,3,8,48,1,28,12,4,6
9488,8421,114.80375937278042,1,8,42,1,20,7,26,6
6480,8422,114.7739915116124,3,8,46,1,11,8,4,30
2074,8423,114.75615243713295,3,8,48,1,20,7,4,19
92,8424,114.74966165347313,3,8,5,1,25,19,17,33
6336,8425,114.74486112397426,1,8,39,1,5,7,30,19
9512,8426,114.6714343537636,3,8,46,1,23,7,4,19
7513,8427,114.66269198381545,3,7,5,21,20,46,4,4
7179,8428,114.62231744973045,1,7,35,1,20,19,23,4
1894,8429,114.61197994181717,1,8,43,1,11,8,17,22
76,8430,114.6083865713223,1,8,49,1,5,7,26,14
4507,8431,114.53001275369355,39,8,5,1,11,7,4,36
8864,8432,114.5222550644919,1,8,29,1,20,7,30,14
2737,8433,114.46578852879203,1,8,24,1,11,19,42,4
8573,8434,114.45978911879311,3,8,45,1,18,12,4,19
4494,8435,114.44941806787176,3,7,5,1,37,25,26,6
8387,8436,114.43978083128712,3,7,29,1,32,20,4,14
1620,8437,114.43898322121382,39,7,5,1,28,21,4,6
65,8438,114.41715933370432,3,8,56,1,5,20,4,14
4246,8439,114.4034007347767,1,7,46,1,5,15,28,6
5623,8440,114.39842690992101,3,7,61,1,20,8,4,6
3428,8441,114.39203722497378,1,8,43,1,30,8,17,4
2869,8442,114.3386094717123,1,8,45,1,28,7,17,4
