ID,Name,Rank,Rarity_Score,Animal,Attributes,Beard,Boots,Hat,Jacket,Pants,Profession,Sword,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
407,COOK DRAKKAR | TEZOS PIRATE 407/666,193,39.6783746569,Rare Animal,8,Common Beard,Common Boots,Rare Hat,Rare Jacket,Rare Pants,Navigator,Common Sword,ipfs://QmY9ZjKcJof6259gUPkF8SHCHxE6VMr7QVi3AA3uguQhjs,ipfs://QmXbCTd36xqRxJS8d5fUmnsHqBVNYY6t3gz5EgoMxWNkTy,ipfs://QmdhMtuhViMVnk9NsNKqNYaiFyEKwQHZiLcxAma8stVoDA,ipfs://QmbMVFhgU9SfuiFG6Ce21w35sVz2rJUg57vBhWkjQcF7pU
226,CARLYE IRONHOOK | TEZOS PIRATE 226/666,194,39.3843877386,Rare Animal,8,Rare Beard,Common Boots,Common Hat,Rare Jacket,Uncommon Pants,Navigator,Uncommon Sword,ipfs://QmXPFdB9aTBbNU1RnHvuVP3WexBBfdG9hd6JBtRucbR8fr,ipfs://QmRCXQSxr8gSEzsMHMiVnqyvcpMgeWER5FhuofxgbJUXMF,ipfs://QmNpmZUtuCbQS8LABLyvaWeWvHJHpEgTZDdcq8ZLtgyo29,ipfs://QmZwtWVXtyDM8UNSou6spSvP8J3L77efcqWYuSVuAr4vjB
357,FOOL BACKSTABBER | TEZOS PIRATE 357/666,195,39.1946643833,Rare Animal,8,Uncommon Beard,Uncommon Boots,Uncommon Hat,Rare Jacket,Rare Pants,Navigator,Common Sword,ipfs://QmSnf8rjEePWsh5Xx2yositBdt3NV7YCpPFNgJ7owkQufC,ipfs://QmTVyJ68QQcyUsMJYrLEMUcu7u5WGKo51sKedyP6ED2Wp9,ipfs://QmPnLHLxgCHHqzouWZTvy6oRMg3q9mepqT8xSngHgce7Pu,ipfs://QmY2q6pGXsJPMwZsBqZJzUAojYypMdyeH8ThGsHq7T1XKg
499,GRUBBY VEXX | TEZOS PIRATE 499/666,196,38.923547294,Uncommon Animal,8,Common Beard,Common Boots,Epic Hat,Common Jacket,Common Pants,Navigator,Common Sword,ipfs://QmfF9EetuLSjDpnfvZtyjSV76F7n1mnJAtM3wmSUpcaihL,ipfs://bafybeiao5oqpdmn24qxjslo4bdndmwue7s6apltsekbbgquvduj2pjl3ei,ipfs://QmWoLm6RnPWGusVVtDt4XR39CjPBHEfsVeZFeGu72jTrQy,ipfs://QmRx97VpwDur6HmP96oQcHvHMkdELA4byucL8EjHxVvFoh
504,GORDON HASTINGS | TEZOS PIRATE 504/666,196,38.923547294,Uncommon Animal,8,Common Beard,Common Boots,Epic Hat,Common Jacket,Common Pants,Navigator,Common Sword,ipfs://QmdLPSJbromWqCjPPr4ocoUChBftPfhUonH551fRiKoPDK,ipfs://Qmd6oivSbcLeEXHYMZD16HgDqHiWzZyQ5HAenHneMoTnLT,ipfs://Qmd3XRWHarGUFXrmdrA4UWZ8cJrwciD5Rq86HkTeR4vau4,ipfs://Qme2WTLAYJcTsM2MX1CZrDjCvyg3MF6reLDjsWgypxpTXS
214,ALBATROSS STRAW HAT | TEZOS PIRATE 214/666,198,38.8186080928,Rare Animal,8,Common Beard,Rare Boots,Common Hat,Uncommon Jacket,Uncommon Pants,Navigator,Rare Sword,ipfs://Qmaox5hzuAwExb3Sdy9S42kCgVU9DeVgi8s32QMtoRPXxS,ipfs://QmRh5PaMinCeXBC2gqj1h2ApkeEJv46t2yK42ACgctoruc,ipfs://QmTrfzAvDcmMaTJKmmYVXRfKMV6ngmhdBM7DPe1RCUzywu,ipfs://QmTorMCVHkoGiEwVrWC5jNctZ3sbmgDTtQJ5mkBqSg7yQV
79,JACK THUNDER | TEZOS PIRATE 79/666,199,38.7181531707,Rare Animal,8,Common Beard,Common Boots,Rare Hat,Rare Jacket,Uncommon Pants,Navigator,Uncommon Sword,ipfs://QmZMEh6neu3T159WMdesDbeu8Mar1Z3wXpEDPyZwKJknGM,ipfs://QmaKtRD8pt1U4tJYabTXQPL9QuqrfpqnP4TTe8B6epjNhd,ipfs://QmX8W1h4YJinh4CFh2VaykJqofjGWHs4UKGDRGzrDoSoke,ipfs://QmQsoh6eSZZXLSSnffUExM8hwYUvMoxjWoFqAti6SEjiz8
451,DEVIL FLEMING | TEZOS PIRATE 451/666,200,38.2971952694,Rare Animal,8,Common Beard,Uncommon Boots,Rare Hat,Uncommon Jacket,Rare Pants,Navigator,Common Sword,ipfs://QmTLH6HCgHfzqGtYh6jCVXuiJPeRzGXMLMrNTWmB4sH5AJ,ipfs://QmRsGNaTDynTTpBzBZYhQdjV2V3X1S1DnGpyHUy1TEfBZX,ipfs://Qma6hpfmyPvXqRBc1FT6Fp661ixBF1w2Uf5eMZyVUJYokJ,ipfs://QmZUHicP6kqdoyXZBBeszRNMUx7JGfN8hL7aypm1B6RUPL
255,RUSTON GUNPOWDER | TEZOS PIRATE 255/666,201,38.2050942639,Common Animal,8,Common Beard,Common Boots,Epic Hat,Common Jacket,Common Pants,Navigator,Common Sword,ipfs://QmZ34sF3bhNisL2W6nRu5vHowkDwUW5N6kQB6fBgzQHZ68,ipfs://QmTtVnmrETrkZkgGQT12m7XCBsbPapBGwRMeGh4VxFDjmc,ipfs://QmXcop8fjTCPusg4VWdLWDZwAPe6ysduRGJHYx5StXcJyB,ipfs://QmYXBaBBrJeGZeGGm7C2Rq26W65z7MnghnU4J6BEudqLqt
88,DEVIL HAYWARD | TEZOS PIRATE 88/666,202,37.8128135289,Rare Animal,8,Common Beard,Rare Boots,Common Hat,Rare Jacket,Uncommon Pants,Navigator,Uncommon Sword,ipfs://QmSjkctDKBq6CUrTs9gxygndUL2Uz5zZRkoBJ7FUGbqY1P,ipfs://QmecuktYNwLX7BUd6gqR64ayMvPFuA3Djuq4s5tsgwMi7Y,ipfs://QmdKCU4K2R9znMWx9ZvB4ZsezJCA9PVFYDvFS9NebGqJ2t,ipfs://QmcdzoGvzHfVkREBGu13N8NbutDQ5qQkghvCbV3KXYuU4f
440,MONKEY HAWK | TEZOS PIRATE 440/666,203,37.7339589294,Uncommon Animal,8,Uncommon Beard,Rare Boots,Rare Hat,Common Jacket,Uncommon Pants,Navigator,Rare Sword,ipfs://QmbQnr6Vq1WZQ1HuhUz4oBGSUmxc16sA3o5tTPSpwUMqg7,ipfs://QmYGMmDACD8ZnGAnT4eH65bSUS4bti2Zq6eKToCFTMmt6a,ipfs://QmPzq9s4fVTiQP5FHuX8iM2yuAAzofjRH2fbetZTSzJD7w,ipfs://QmQLkcEF2A2GsU547ocrJ1yhCrszRVKxQUJBJvdqQ66D8P
468,ALBATROSS PENNEY | TEZOS PIRATE 468/666,204,37.6225261726,Rare Animal,8,Common Beard,Rare Boots,Rare Hat,Common Jacket,Uncommon Pants,Navigator,Uncommon Sword,ipfs://QmSx5ycVJWi5a8woZtCqMiCeEtHPULt4LJMczEozigKvvt,ipfs://QmPh8ochf6ERqJ5RdgxGTCW9BvoZCt8iTSV5F3NARRQWbX,ipfs://QmYqvixKC3342SxVgDrbMY5Pwbx9NJRSjGyV32ahkAAcyn,ipfs://QmVxHiNxgLWStijQngAAsNZoYYc8Zk5imHoa8U7Ayo1Sn8
329,DIAMOND FISKE | TEZOS PIRATE 329/666,205,37.5318803954,Rare Animal,8,Common Beard,Rare Boots,Common Hat,Uncommon Jacket,Rare Pants,Navigator,Uncommon Sword,ipfs://Qmctpjf9ctkqRQ9cUCqVGbQ5VQVFFFfgDzKFaWux5AimBo,ipfs://QmS9FJcR8UyFqmkCYhFMGHKC51CXfGSgFkzwA4NVabqe3w,ipfs://QmaPjpKHEVGeQWib6V2oiT4mQQpBPHPUrwKNwrVmWqc6Nm,ipfs://QmPr2NPivwgXrwoKxtkxRdjRMQKfk9qjNH8GB87YNKBc99
486,KING FISKE | TEZOS PIRATE 486/666,206,37.2615378691,Rare Animal,8,Uncommon Beard,Uncommon Boots,Common Hat,Rare Jacket,Uncommon Pants,Navigator,Uncommon Sword,ipfs://QmZCvct3T9UowbvAgrpncL2iANAtpRA5dWY4fGPDRbR1o7,ipfs://QmdAx1k7Gc9JWiyVe73RkStJzf2jWqNWVMmeNUK9RA9omN,ipfs://QmafaezkWjeePxnZ7WoZrjjHmnf1qBCYP1cEEGh5r1r1Y3,ipfs://Qmd8WekgVc3UDmc7CbxWSg3qFoA2bteUmUrdte5ScDd6qE
554,DERRYL CUTTHROAT | TEZOS PIRATE 554/666,207,37.2468823313,Rare Animal,8,Rare Beard,Common Boots,Common Hat,Rare Jacket,Common Pants,Carpenter,Uncommon Sword,ipfs://QmTEHBuyejB5jxcjUDyWHVu4P9DdyHjbUudjUn8znmD3Rq,ipfs://Qmd6YLX8bgx7WRa7YE2pxkUts7LLRpKzF1sW1KkSikKJHo,ipfs://QmZ9T1Fi5bPi5PFv4D5nBBzRCAKg1MmByWJa5erN93cbXL,ipfs://QmStbKTpts9hjj6iT3UysqPJw8HbX3Wm9wWE7imvRmd3Lt
405,BOOTH VEXX | TEZOS PIRATE 405/666,208,37.0115764532,Uncommon Animal,8,Common Beard,Common Boots,Uncommon Hat,Rare Jacket,Rare Pants,Navigator,Rare Sword,ipfs://QmXDGow9LEveHMBUT7ym6Bpq5yN3nv6XPck1CUnTJLCiM1,ipfs://QmaHNhPZj71b6JZiDnR92jKc3qGyAEtdPPWJbBs7L2HtfM,ipfs://QmPmtAFc82vgVh7BYW7XwZW8NrcNhDqyf5G7WnX8upGZaT,ipfs://Qma33JpkbiM8KBeggVN8tkeioNjCF1yK8j3cb3FrmE9NqV
227,DAVE LAW | TEZOS PIRATE 227/666,209,37.0062988651,Rare Animal,8,Common Beard,Common Boots,Common Hat,Uncommon Jacket,Rare Pants,Carpenter,Rare Sword,ipfs://QmeSkD7vDzjRx8JPBoKaTvb1g5LBBcNqV3tJEZcsC3hftX,ipfs://QmNccHJ87voc5JuW2e68D9Ta4oGV9UbiRS8Fs2GvfippQL,ipfs://QmRoPcjdpN27tSgD52K4SngTsMdsTK2fmBi2vK9WNeJc23,ipfs://QmSJTRpFmuemah5Pk7q5wJDtixyEDjTK1aM1xCsbWjJKww
271,JOHN THUNDER | TEZOS PIRATE 271/666,210,36.6615079466,Uncommon Animal,8,Rare Beard,Uncommon Boots,Rare Hat,Common Jacket,Rare Pants,Navigator,Common Sword,ipfs://QmTkoGVmFQSqQinecrcn56ConHvkVXbp2zBQiHSF92M4Kr,ipfs://QmQfDBYK66MCneo8zHZuKFceBcXGXeasm5rqEMmbdjySQL,ipfs://QmZtyBRZCxZR8mnwqrHxjGJJeKLeryiozdiiyqWaPWggCj,ipfs://QmQHAgrSAjw4zBw4Q8ESuwQeh9Z1DGDhQDTZQgrXoU2Jg2
476,CORSAIR PENNEY | TEZOS PIRATE 476/666,211,36.4251250651,Rare Animal,8,Uncommon Beard,Common Boots,Uncommon Hat,Uncommon Jacket,Rare Pants,Navigator,Uncommon Sword,ipfs://QmUqrpk1dDHi1M1NBMfZcWYG11oePA4atvCtSCuKQ1eKAR,ipfs://QmSaNKCzMdNFGY2ivNeCsVVSsZr8q2G8WxAPuUi4SPpmLC,ipfs://QmeH3uGnc6aT73BgfrbFK4awEimjkupD9hZJJCSTKND1kx,ipfs://QmSMJayJ1pQzhfN13EpZUtBbscynMUJ5kMaCRQHkDZGU24
63,DIRTY MARLOWE | TEZOS PIRATE 63/666,212,36.4101498965,Common Animal,8,Uncommon Beard,Uncommon Boots,Uncommon Hat,Rare Jacket,Uncommon Pants,Navigator,Rare Sword,ipfs://Qmdj4GDFhjp56NT6yyDfZNUK5nZXi18fmVne8K4Lb7Tjrg,ipfs://QmUmbH3DTn4PN61pBNddNbTrnqtf153QWA4dzQa1RFry6X,ipfs://QmYKg8RkeYthRuZ7ijQfcBBK5VtBbfZZit494moPvbFLVT,ipfs://QmUDBPs3hLQCCFGuxDZUdkZsM3m4hTPknU6o2KMTKdN8wr
535,RAT OLIVER | TEZOS PIRATE 535/666,213,36.1805432106,Common Animal,8,Rare Beard,Uncommon Boots,Common Hat,Common Jacket,Rare Pants,Carpenter,Rare Sword,ipfs://QmVLrwmATJoXzGQR5s212syfjtVM6XJWWHT7g1fb1wSbJz,ipfs://QmYc6rBnVom5hefL74R1Pe1pcx4yGKpgxDgwH5JKxyY7Pd,ipfs://QmVWpCKZTJp3fC1RB6fan3aEp8PkKd9JZEjVwx1BQGoz3Z,ipfs://QmV4mB456LovZWP5VieYdBgnEv78rNHm2xNsNXLMVc8X4a
420,GOLD MASTER | TEZOS PIRATE 420/666,214,35.8744487639,Uncommon Animal,8,Uncommon Beard,Common Boots,Rare Hat,Rare Jacket,Rare Pants,Navigator,Common Sword,ipfs://QmZuAUaZ8hnvh9Q8KyvV8we9aLB5HaVmRE5JnBKZBACG8M,ipfs://QmZ1pZzKh1XdE6eQTAMXXy1nfemWRqdKxniCUvV3zogy2q,ipfs://QmSKu2mJeF8uG7PnWUJbs22adYqrv6SSDJw5ppvGrmeb6V,ipfs://QmYxsXBzDXZTBqTGh5VMeVfR942gb438oVjy9DQ8hXSyVF
514,CRANKY MORRIS | TEZOS PIRATE 514/666,214,35.8744487639,Uncommon Animal,8,Uncommon Beard,Common Boots,Rare Hat,Rare Jacket,Rare Pants,Navigator,Common Sword,ipfs://QmVs4AcGdV3ntsk54RpowdkQ1QVsLmQK3nShd9Zr5CcLS1,ipfs://QmcmS2wRS1EAKPvZW9GUdC75SE94V4vhwB4rN74UJ5qkUx,ipfs://QmPYU3mC9bnfKKfsvLA4RuowNhZbsFrStuv1tGQxVHgDZV,ipfs://QmbzDYqjc8tr82T9e4NVUL5Yfmwsq97QWJV1DMarHUX3KT
136,SPARROW HOLT | TEZOS PIRATE 136/666,216,35.6250635401,Common Animal,8,Rare Beard,Common Boots,Uncommon Hat,Common Jacket,Rare Pants,Carpenter,Rare Sword,ipfs://QmYWcRGgewML8oLFgXevzHyRadi6xMS681qLS8bXymVi6e,ipfs://QmbQRL71tgvi8QW3jxbpgWZngSRCLZbPWTCM3ooa1BLroj,ipfs://QmRvEmkUAN3fEDuxAZ9PHuju2z8ixD23ksHL62TB65qzp5,ipfs://QmX6MLuLn9oZEvbbFYn4nxiQAQixTxXU5MfWXVwr4cawak
102,OSCAR ROGER | TEZOS PIRATE 102/666,217,35.6002182281,Uncommon Animal,8,Uncommon Beard,Common Boots,Uncommon Hat,Rare Jacket,Uncommon Pants,Navigator,Rare Sword,ipfs://QmQLozJasZnFX3YPdK9EWJ4aFZtBWWcJNUvdDitbda1xuX,ipfs://QmaHdYLK3bEzJaNU6ZmJ6wR8huPnBdC863LGbBvzcqFEos,ipfs://QmWcZ3vQ15ky1HpbWJEZyC82swCngYWzucb6tS5dNnjW2Z,ipfs://QmQTx8Stb9uT9dJfed4ZM5zEwwXB9Fkpvb6zznSQhtvdws
68,GORDON ASHES | TEZOS PIRATE 68/666,218,35.2691341977,Common Animal,8,Uncommon Beard,Rare Boots,Uncommon Hat,Uncommon Jacket,Uncommon Pants,Navigator,Rare Sword,ipfs://Qmb5TqpQ4Mq866RA8GVoczdQJPSXAnxu6NTjEfCrJFumMf,ipfs://QmYjc136EBnguoyiN2HU18on6MBG7SjaqNMNvR9zz3oCJi,ipfs://QmYEnvox8rAhCKR5xgvgTatsGTfw26KDeFHdb72S4dGwie,ipfs://QmXCe2jG77Y8o79uKE9QK9Ad8q8Js76urLupWMdipM6YKf
175,ATWORTH DRED | TEZOS PIRATE 175/666,219,35.1960693785,Uncommon Animal,8,Rare Beard,Uncommon Boots,Uncommon Hat,Rare Jacket,Uncommon Pants,Navigator,Common Sword,ipfs://QmUUS54qpBAdMKZrzSNWXVeNunfkewf9CQNhmkfhY89aiN,ipfs://Qmezqu3eaocnGeQaRUrHwzzodKk4RjTb3RQkZXufiLJK5g,ipfs://QmPBvBje4jLkz7jZyViyqrZZnt3wjvtZexqjfBdB9HYjQH,ipfs://QmZWCm5zF7YJAFtrwR7scFUiAVD2fxprt44eDBRZkPuFLE
382,PETE CRONENBERG | TEZOS PIRATE 382/666,220,34.9444061153,Uncommon Animal,8,Common Beard,Uncommon Boots,Rare Hat,Uncommon Jacket,Rare Pants,Navigator,Uncommon Sword,ipfs://QmR65Ceocw8VjPn1XGaFtznG8t1AEiwvXFH9bb4pHdBefC,ipfs://QmQBwy4wqmkBJw1duymgzKbEc4XD8rgx2MF41csZdBqKLo,ipfs://QmVM6Ea1DaZyR3VBCEdd73KtpdHSQy8vhHG24BVwaNsPzc,ipfs://QmfJkBctUy1Zb9aKHTnqaEosf827trSQTjkLvXGXYEP7gZ
378,HERO THE DRUNK | TEZOS PIRATE 378/666,221,34.8796647624,Rare Animal,8,Common Beard,Uncommon Boots,Uncommon Hat,Rare Jacket,Common Pants,Carpenter,Uncommon Sword,ipfs://QmXqiBSA4KWL6owXM2Tczc2UYRjEZX1inLomKCp218NLNJ,ipfs://QmQZHFDt45KzF3aQzpjNvRd2Hj5pa5RGv49tC9d1kVVUyq,ipfs://QmUvARs1Q2c6TJFmvUhkq1ymMCyKLqK24bd4LY63CooNMZ,ipfs://QmQBcvFafiCQhmnr6Uc2h6brmUToei4hfa9NSFrJ3THSHu
396,CORSAIR FOUL | TEZOS PIRATE 396/666,222,34.8041637664,Common Animal,8,Rare Beard,Rare Boots,Common Hat,Rare Jacket,Common Pants,Carpenter,Uncommon Sword,ipfs://QmX5h86D1FJ127qndbx9TiyT6yWPvRagNc3vr8fRnR7KYX,ipfs://QmcvJUd4rBxAaRsJDZUfEF8kcT6eUDMRRgfNhEnPri1N87,ipfs://QmY4LPsigtLAEPSSmomJcbgzcdqtEGgAjJa87d3cvkxNTX,ipfs://QmRXar2FTTGdJ8CoeweKHeuQC1FtVhnS1kwF3bmoebBkWk
342,JAMES ROGER | TEZOS PIRATE 342/666,223,34.7742025099,Uncommon Animal,8,Uncommon Beard,Uncommon Boots,Rare Hat,Rare Jacket,Uncommon Pants,Navigator,Common Sword,ipfs://QmSEqarjLKPX5FDrdHzhW2mNpPQfPDvr7yzNZXsVXpoDxN,ipfs://QmZFBNEBhoQc8xShdPCUx22FmDbmAAffPiEzNsfC8DUPQb,ipfs://QmfKkaWeLKq8mJfcKDdKqrb3wakbE4feEFN8GXj9mcxpB6,ipfs://QmV6ddFfPtpLfmEwHogH9e4wujcFGZjcPdbqwCQwoXpzyZ
274,MORGAN THE RASCAL | TEZOS PIRATE 274/666,224,34.7595469721,Uncommon Animal,8,Rare Beard,Common Boots,Rare Hat,Rare Jacket,Common Pants,Carpenter,Common Sword,ipfs://QmNQC7jDEsdkpoH46NDiDM6FRagiC67i6pAEdBCnZv3Ccj,ipfs://QmT2jXof1iwwxW9bxdzCgRDcDjBjBPwChxngnbYLSwB8bw,ipfs://QmahKk1T1sfnRBtT2sQnqHPRCA3PKt7pYfCTmeztbZSvL7,ipfs://QmPqTXZYVwwUbmK67UshNdr4rVMh4F3HZxhjC97ELd8zmP
350,PHANTASM THE HANDSOME | TEZOS PIRATE 350/666,225,34.7536591212,Common Animal,8,Rare Beard,Common Boots,Rare Hat,Uncommon Jacket,Rare Pants,Carpenter,Common Sword,ipfs://QmUK3Gfjp42e8ueX3JWmK59Edwc46Va5XLsdSrHktoTL5z,ipfs://QmbVjjhUXy611DrHtudCzxJvqrzVFPLQLY9VPYmzDT8VGY,ipfs://Qmdz7gLhyQgrJqrNAsWDuHEqqm7k1BWZeDijxXjk2SS1cL,ipfs://QmeXRdKSj3QsL17fSjFNDQreek6wECjnHZczjFeE7s7a1q
545,TOE CRONENBERG | TEZOS PIRATE 545/666,226,34.7505581179,Uncommon Animal,8,Rare Beard,Rare Boots,Common Hat,Uncommon Jacket,Uncommon Pants,Navigator,Uncommon Sword,ipfs://QmV6BQczUsc62R8x8BbR9Jsk5wUGGjYEhMVQCCxQn2rpHK,ipfs://Qmej13xbskxa1A8iHVukBeEG117GRg4dwUst65amTKjBUE,ipfs://QmaKeL6Zm5Ub6VYngdnSeFUhvUiJK1anBtkZ6AhvPdjwmG,ipfs://QmWYiKx7xkYbiWgoBvY8fWwCvKALaKYFsdEzLMCJHK6VMz
91,GRUBBY DARKSKULL | TEZOS PIRATE 91/666,227,34.6193249137,Rare Animal,8,Common Beard,Uncommon Boots,Common Hat,Uncommon Jacket,Rare Pants,Carpenter,Uncommon Sword,ipfs://Qmd4rzX6kjAGdWeHqVcHTKPFPfyrJBtYXx4FazLHCFHSQE,ipfs://QmU3WsikrM9XpHPAVrgv75uKB3WoqQzFi53tt6rwBUZY6J,ipfs://QmVuzjWVgzg7fgUVHdtoeJQFsdmXMq3hgVTNHDw58XNB57,ipfs://QmczYCXTgqGgZNwSxyQnqz7N366WKmZF84KbsBemrtEPyt
460,ANGEL GUNPOWDER | TEZOS PIRATE 460/666,227,34.6193249137,Rare Animal,8,Common Beard,Uncommon Boots,Common Hat,Uncommon Jacket,Rare Pants,Carpenter,Uncommon Sword,ipfs://QmbBnHGJQi5A8QB8Ku2mVeLnHSiQiNVhR8KmnzYYuENzrt,ipfs://QmU1NVPzEHic9Am3yvatEPWcSoFhbM6kd6HxbM1PhQnp4T,ipfs://QmNPQ9SzV4q6aeZTh98ArvNBC9vU7FLq28F97z8WMmjWfJ,ipfs://QmcKnuUZ2i423yA1cn5cj8vkYZoCcxkYQqyQo2NQAWC6hv
185,THOMAS HASTINGS | TEZOS PIRATE 185/666,229,34.5248172861,Common Animal,8,Rare Beard,Uncommon Boots,Uncommon Hat,Common Jacket,Uncommon Pants,Carpenter,Rare Sword,ipfs://QmUdmxnV7Sz33D5BS7hbd3njpY4YaSSoz96htexFKsAGs5,ipfs://QmRTZ5WWvxnm2eWm26Nb2WvNQVyPa1yYrYk5unLnMJsSZW,ipfs://QmdeWRh8RsvjNU4cHNH2SXjEiqmTcm7pcAkhDmdHECPsGG,ipfs://QmRYS9wbv9a1QeGkbvSSUNZnBrSA3ddg9QBBpQQyXGCM22
331,RUSTON TYDES | TEZOS PIRATE 331/666,230,34.3776679127,Rare Animal,8,Common Beard,Common Boots,Common Hat,Uncommon Jacket,Uncommon Pants,Carpenter,Rare Sword,ipfs://QmQoyaGeZz9wmUxkKRE99edXTcg3iCbwnmCzsvzKv6czSr,ipfs://Qma8M1PNu8osbGibCfrQt3BBs8QKHgDgR1eKwLxfydpcX3,ipfs://QmTznq3PZQno9REWfy7ePDaXiUb9g6ehUcx6DZvimenpvo,ipfs://QmP7q2iZs1815L5jkErATe4QExGrEGGQzZYQ1fh32eptoR
211,SAM TWO-TEETH | TEZOS PIRATE 211/666,231,34.3269623326,Common Animal,8,Rare Beard,Rare Boots,Common Hat,Common Jacket,Common Pants,Carpenter,Rare Sword,ipfs://QmXJW6U8Jsiyo8iVTUHP9Q9dJCXUYJKxnxwXNWsBJEvZt1,ipfs://QmX6H39pvVkQM9Za34wXjc3Wn7zJUtR8B1riEg3rpNAdU2,ipfs://QmdEvumhKM5p66DqPTqepZyRAfFFbhFSjz4eeVbSamXpFZ,ipfs://QmVU3Nu8QACakLrB94WhwMWno1t51HPJqWLjsbEcCZdyR8
25,KID SHELLEY | TEZOS PIRATE 25/666,232,34.1092339439,Rare Animal,8,Common Beard,Uncommon Boots,Uncommon Hat,Common Jacket,Rare Pants,Carpenter,Uncommon Sword,ipfs://Qmbdh1zCym6CAzoQCYpJTgMwJicRMb7p3Dkob8QsJP2vLt,ipfs://QmSfuJgFZmGoh9wuwK7CtLHB3ap8MXTecxDzg3xrSL7myv,ipfs://QmUJYfjzmpxBYEvAgrWnwB9kCrsJjqf2ptiWH4h4KBNzia,ipfs://QmcAAgiBSip5xMjYcPWEP5MQqsaftAtG5x2R3noYxS8srY
167,RUSTON CRAWFORD | TEZOS PIRATE 167/666,233,34.0936284054,Uncommon Animal,8,Common Beard,Uncommon Boots,Rare Hat,Uncommon Jacket,Common Pants,Carpenter,Rare Sword,ipfs://QmRL9cYtq3WcVdmGPzxs7sMLQVrga7YEcDy61CWAs1y2vH,ipfs://QmVyWKEpTsn47PYshSovF9JQ7QPm4Xaa6FBsXfgLJopSLD,ipfs://QmaAdmdnxWyfFfCixYnFhdQC8aX5h7FPsp4b3iBDtmJwcq,ipfs://QmRKpLuBekcnYXkqctJsu65fmbnMGnjwJMYD86W8kaJSGr
428,RAT OLIVER | TEZOS PIRATE 428/666,234,34.0534893305,Common Animal,8,Common Beard,Rare Boots,Uncommon Hat,Common Jacket,Rare Pants,Carpenter,Rare Sword,ipfs://QmeJU7iugjtPL8DBTVBrEuycytFXFeWFns7DLsYFBwASs4,ipfs://QmfRjAkkeXcvQMymBTZK8x4pUM5jXSnM7TtQq39T2EDSR6,ipfs://QmbamSyfkrJUB5TpqiHV8Q49gFEPRNFgwk1sddj35JkUYE,ipfs://QmPXvtJosXikgm9rd7QREAP2Pw7NUxUXVWGTecB57F377v
351,MALVO ARNES | TEZOS PIRATE 351/666,235,33.7981219728,Rare Animal,8,Uncommon Beard,Common Boots,Uncommon Hat,Common Jacket,Rare Pants,Carpenter,Uncommon Sword,ipfs://QmPBemKjcVA11vagZscRgJvRf2h3T6nNx7xno9ghznkWdX,ipfs://QmWLB4x5As8DckXfJkt1bjgJFAivko9c4wnRLwwAdu5Fcg,ipfs://QmaZguFJmPfa3v32yitECk7AnRYccbxEeKpbqoksAS3hma,ipfs://QmNiLMpg7DoEasyBcjfZ1Sqqd3zQuVZAu6TXfRcWWkbDcf
43,IRON SHELLEY | TEZOS PIRATE 43/666,236,33.7386490636,Rare Animal,8,Common Beard,Rare Boots,Uncommon Hat,Uncommon Jacket,Common Pants,Carpenter,Uncommon Sword,ipfs://QmR64hDYnpe5KBhmWRbnbcuv6bWpUEC4vdKrEaWVYU7qqH,ipfs://QmQAgWm8tR5cfxKHtY9KcKTJNYVq9FJsD641daNhVFAbiy,ipfs://QmeK4WTkpYo4VQtgwN643qraijCAQsLGT8NmRgQDwtaSZD,ipfs://QmbPW3AxQNR6znFAmNb9wGdRDy259HTxLqCp9raPaQyQXY
180,PARRY HAWK | TEZOS PIRATE 180/666,237,33.663919974,Uncommon Animal,8,Rare Beard,Rare Boots,Rare Hat,Common Jacket,Common Pants,Carpenter,Common Sword,ipfs://QmYXQXP2Cy4MhneeCKNMzvrvC6maYwyPXWtVv4TH7gq2io,ipfs://QmXGt2kiVcFyZyU7d1ykjrpUp45BR9vsEMoRu34uvbcF8D,ipfs://QmUWpjNYAJzHHUbnwMGjz3G13HeJWkEpqikkQVSmMCfGHr,ipfs://QmR1Fc4zMZsX8km5Y2SdkpsSUkxvub89ktUS95ipfhL5vp
519,PARRY TWO-TEETH | TEZOS PIRATE 519/666,238,33.5637810531,Uncommon Animal,8,Rare Beard,Uncommon Boots,Rare Hat,Common Jacket,Common Pants,Carpenter,Uncommon Sword,ipfs://QmbanS44Zj4QfttQKark14TGUQGznWuffs5ajH2qKanmdR,ipfs://Qmaza1Pd1aWQXNhKpJqg9AWwspjzGYZp2za4dkWam7Enfx,ipfs://QmawJYwJYovNEZsy3Ja4EyEWA28V9CE8VwDyhYx4K8csSB,ipfs://QmVhHzSSeFSCm7Nkm3qKgFRCUJLaETiSZE1sFzV5AVFYdM
374,FRANK CARLTON | TEZOS PIRATE 374/666,239,33.5577857363,Common Animal,8,Common Beard,Rare Boots,Common Hat,Rare Jacket,Rare Pants,Carpenter,Uncommon Sword,ipfs://QmTvhyV7cn5zUeWPx8ttGnM69Z9KNiFdz894QTp7SZtWSf,ipfs://QmNPfhUENLYBoLwRLMb1nYSRPscDVwV9ZtEbWXDgmpXGYB,ipfs://QmbAb4DA31hVUd2PbtGXScWPkpDkLUj2ueXUHGS5CpuroY,ipfs://QmU4AhSAAVTmEgdToayZQuXwSh6g7ZDpNxELQK4X21ptbV
