ID,Name,Rank,Rarity_Score,Attributes,Background,Colour Scheme,Exploded?,Metallic Slice Percentage,Number of Cuts,Slice Angle,Slice Colour Weight,Special
292,SUMO #292,246,59.16032207568273,7,Black,Aquaman,Sumo Explode!,24.43%,91,30°,90.98%,
1086,SUMO #1086,247,59.13791927790076,7,Reaction Diffusion,Martian Manhunter,Undetonated,98.98%,28,80°,49.64%,
2829,SUMO #2829,248,59.08858606420497,7,Black,Aquaman,Sumo Explode!,24.43%,91,30°,49.64%,
1871,SUMO #1871,249,59.067149642272966,7,Reaction Diffusion,Brainiac 5,Undetonated,75.8%,200,-80°,59.29%,
999,SUMO #999,250,59.06645449243052,7,Black,Captain America,Undetonated,83.59%,28,30°,90.98%,
2127,SUMO #2127,251,59.010005153309805,7,Black,The Thing,Sumo Explode!,83.59%,19,30°,17.87%,
1578,SUMO #1578,252,58.946457785641016,7,Reaction Diffusion,Captain America,Sumo Explode!,25.89%,43,60°,39.22%,
2381,SUMO #2381,253,58.89615905985488,7,Black,Martian Manhunter,Sumo Explode!,25.89%,200,10°,47.15%,
2685,SUMO #2685,254,58.86798038128158,7,Black,Green Lantern,Sumo Explode!,98.98%,91,80°,49.64%,
31,SUMO #31,255,58.85073210652364,7,Black,Martian Manhunter,Sumo Explode!,75.8%,200,70°,47.15%,
2195,SUMO #2195,256,58.83149208641548,7,Black,Captain America,Undetonated,24.43%,28,30°,90.98%,
2399,SUMO #2399,257,58.80538145192707,7,Black,Captain America,Undetonated,11.1%,28,30°,21.17%,
911,SUMO #911,258,58.802209403997466,7,Reaction Diffusion,The Thing,Undetonated,83.59%,28,30°,49.64%,
2726,SUMO #2726,259,58.75975607493772,7,Black,Captain America,Undetonated,24.43%,28,30°,49.64%,
2506,SUMO #2506,260,58.70891305655207,7,Black,Martian Manhunter,Sumo Explode!,83.59%,19,30°,32.59%,
1080,SUMO #1080,261,58.695588013727885,7,Reaction Diffusion,Captain America,Undetonated,11.1%,91,-40°,32.59%,
1312,SUMO #1312,262,58.68766799960408,7,Black,Aquaman,Undetonated,98.98%,28,30°,17.87%,
2421,SUMO #2421,263,58.684267490389914,7,Reaction Diffusion,Martian Manhunter,Undetonated,83.59%,28,30°,49.64%,
1789,SUMO #1789,264,58.648569406082515,7,Black,The Thing,Undetonated,83.59%,28,80°,21.17%,
2067,SUMO #2067,265,58.63544243395856,7,Black,Green Lantern,Undetonated,11.1%,28,80°,90.98%,
76,SUMO #76,266,58.586463958364504,7,Black,The Thing,Sumo Explode!,98.98%,19,80°,21.17%,
1715,SUMO #1715,267,58.58127929027418,7,Black,Aquaman,Undetonated,83.59%,28,30°,90.98%,
1783,SUMO #1783,268,58.574207622635086,7,Reaction Diffusion,Green Lantern,Sumo Explode!,84.44%,19,60°,59.29%,
2830,SUMO #2830,269,58.5637064224808,7,Black,Green Lantern,Undetonated,11.1%,28,80°,49.64%,
490,SUMO #490,270,58.52068833907923,7,Black,Green Lantern,Undetonated,24.43%,28,30°,21.17%,
2374,SUMO #2374,271,58.51325530765348,7,Reaction Diffusion,Brainiac 5,Undetonated,25.89%,200,90°,59.29%,
2003,SUMO #2003,272,58.50451781645389,7,Black,Aquaman,Undetonated,98.98%,28,30°,32.59%,
1587,SUMO #1587,273,58.41360700006747,7,Black,The Thing,Undetonated,24.43%,28,80°,21.17%,
794,SUMO #794,274,58.378983266236744,7,Black,The Thing,Sumo Explode!,83.59%,91,80°,90.98%,
1166,SUMO #1166,275,58.367430061959084,7,Black,Martian Manhunter,Sumo Explode!,98.98%,91,80°,17.87%,
1688,SUMO #1688,276,58.29566508645993,7,Black,Martian Manhunter,Undetonated,24.43%,28,80°,21.17%,
2054,SUMO #2054,277,58.28817935577761,7,Black,Green Lantern,Undetonated,11.1%,28,30°,17.87%,
28,SUMO #28,278,58.286176746310616,7,Reaction Diffusion,Brainiac 5,Undetonated,75.8%,200,90°,47.15%,
1201,SUMO #1201,279,58.28368650863453,7,Black,Martian Manhunter,Sumo Explode!,98.98%,43,80°,21.17%,
427,SUMO #427,280,58.262618254925385,7,Reaction Diffusion,Captain America,Undetonated,83.59%,91,-40°,90.98%,
1098,SUMO #1098,281,58.24256014443602,7,Reaction Diffusion,Iron Fist,Undetonated,75.8%,200,-80°,59.29%,
1639,SUMO #1639,282,58.21041281157155,7,Reaction Diffusion,Aquaman,Undetonated,11.1%,91,-40°,32.59%,
900,SUMO #900,283,58.12571120133576,7,Black,Green Lantern,Undetonated,98.98%,28,80°,90.98%,
2349,SUMO #2349,284,58.10502917262742,7,Black,Green Lantern,Undetonated,11.1%,28,30°,32.59%,
1196,SUMO #1196,285,58.0592742748261,7,Reaction Diffusion,Brainiac 5,Undetonated,42.06%,200,90°,47.67%,
439,SUMO #439,286,58.053975189858,7,Black,Green Lantern,Undetonated,98.98%,28,80°,49.64%,
2990,SUMO #2990,287,57.8946619461104,7,Black,Martian Manhunter,Sumo Explode!,11.1%,19,80°,90.98%,
545,SUMO #545,288,57.86829525127195,7,Reaction Diffusion,Green Lantern,Sumo Explode!,42.06%,19,50°,59.29%,
2204,SUMO #2204,289,57.82223893886751,7,Reaction Diffusion,Iron Fist,Sumo Explode!,42.06%,43,70°,47.15%,
2577,SUMO #2577,290,57.77844812315481,7,Black,Green Lantern,Undetonated,98.98%,28,30°,17.87%,
2389,SUMO #2389,291,57.777443052769044,7,Reaction Diffusion,Aquaman,Undetonated,83.59%,91,-40°,90.98%,
804,SUMO #804,292,57.721790120657715,7,Black,Captain America,Undetonated,11.1%,28,30°,90.98%,
1146,SUMO #1146,293,57.71526033212225,7,Black,Green Lantern,Sumo Explode!,98.98%,91,30°,21.17%,
2212,SUMO #2212,294,57.695160140833295,7,Black,The Thing,Sumo Explode!,75.8%,25,10°,39.22%,
297,SUMO #297,295,57.68866580981654,7,Reaction Diffusion,Iron Fist,Undetonated,25.89%,200,90°,59.29%,
2915,SUMO #2915,296,57.67205941382491,7,Black,Green Lantern,Undetonated,83.59%,28,30°,90.98%,
1286,SUMO #1286,297,57.66167260545137,7,Reaction Diffusion,Green Lantern,Undetonated,83.59%,43,-40°,90.98%,
2983,SUMO #2983,298,57.650054109179955,7,Black,Captain America,Undetonated,11.1%,28,30°,49.64%,
1443,SUMO #1443,299,57.59529794000462,7,Black,Green Lantern,Undetonated,98.98%,28,30°,32.59%,
622,SUMO #622,300,57.56497807481317,7,Black,The Thing,Undetonated,83.59%,28,80°,90.98%,
233,SUMO #233,301,57.5534248705355,7,Black,Martian Manhunter,Undetonated,98.98%,28,80°,17.87%,
2993,SUMO #2993,302,57.50434373329862,7,Black,Martian Manhunter,Sumo Explode!,84.44%,25,10°,39.22%,
1707,SUMO #1707,303,57.4932420633354,7,Black,The Thing,Undetonated,83.59%,28,80°,49.64%,
2793,SUMO #2793,304,57.49033688252649,7,Reaction Diffusion,Brainiac 5,Undetonated,84.44%,200,10°,39.22%,
1393,SUMO #1393,305,57.483816983651316,7,Reaction Diffusion,Brainiac 5,Undetonated,25.89%,200,70°,59.29%,
1422,SUMO #1422,306,57.437097007809875,7,Black,Green Lantern,Undetonated,24.43%,28,30°,90.98%,
1159,SUMO #1159,307,57.401522618186206,7,Black,Captain America,Undetonated,83.59%,19,-40°,32.59%,
2589,SUMO #2589,308,57.39983726521396,7,Black,Captain America,Undetonated,83.59%,43,-40°,17.87%,
2614,SUMO #2614,309,57.38871275454655,7,Reaction Diffusion,Iron Fist,Undetonated,84.44%,200,90°,47.15%,
422,SUMO #422,310,57.3865076157838,7,Reaction Diffusion,Captain America,Undetonated,98.98%,19,-40°,90.98%,
542,SUMO #542,311,57.37530014972785,7,Black,Martian Manhunter,Undetonated,83.59%,28,80°,49.64%,
2270,SUMO #2270,312,57.365360996332114,7,Black,Green Lantern,Undetonated,24.43%,28,30°,49.64%,
2311,SUMO #2311,313,57.330015668798126,7,Black,The Thing,Undetonated,24.43%,28,80°,90.98%,
853,SUMO #853,314,57.31803709097273,7,Black,The Thing,Sumo Explode!,98.98%,43,80°,90.98%,
963,SUMO #963,315,57.30119293512228,7,Reaction Diffusion,Green Lantern,Undetonated,11.1%,91,-40°,32.59%,
1112,SUMO #1112,316,57.258279657320365,7,Black,The Thing,Undetonated,24.43%,28,80°,49.64%,
782,SUMO #782,317,57.23661491850138,7,Black,Aquaman,Undetonated,11.1%,28,30°,90.98%,
889,SUMO #889,318,57.21668708206377,7,Black,Captain America,Undetonated,83.59%,43,-40°,32.59%,
2434,SUMO #2434,319,57.21205888803492,7,Black,Captain America,Undetonated,98.98%,28,30°,90.98%,
683,SUMO #683,320,57.20579410640858,7,Reaction Diffusion,Brainiac 5,Undetonated,42.06%,25,-80°,59.29%,
774,SUMO #774,321,57.18407380254079,7,Reaction Diffusion,Brainiac 5,Undetonated,84.44%,200,10°,20.68%,
2557,SUMO #2557,322,57.16656021217116,7,Black,Captain America,Undetonated,24.43%,19,-40°,32.59%,
2916,SUMO #2916,323,57.16487890702362,7,Black,Aquaman,Undetonated,11.1%,28,30°,49.64%,
1206,SUMO #1206,324,57.161784715203616,7,Black,The Thing,Sumo Explode!,42.06%,25,70°,47.67%,
92,SUMO #92,325,57.14140023347569,7,Black,Green Lantern,Sumo Explode!,11.1%,91,30°,90.98%,
1801,SUMO #1801,326,57.14033774371281,7,Black,Martian Manhunter,Undetonated,24.43%,28,80°,49.64%,
262,SUMO #262,327,57.09977308302466,7,Black,Martian Manhunter,Undetonated,83.59%,28,30°,17.87%,
1381,SUMO #1381,328,57.07333038219563,7,Reaction Diffusion,Green Lantern,Sumo Explode!,75.8%,91,60°,39.22%,
2425,SUMO #2425,329,57.03456481348202,7,Black,The Thing,Undetonated,83.59%,28,30°,32.59%,
339,SUMO #339,330,56.99648754895346,7,Reaction Diffusion,Brainiac 5,Undetonated,25.89%,200,70°,47.67%,
1269,SUMO #1269,331,56.98275259061717,7,Black,The Thing,Undetonated,24.43%,28,30°,17.87%,
2001,SUMO #2001,332,56.926958880204936,7,Reaction Diffusion,Brainiac 5,Undetonated,84.44%,25,-80°,47.67%,
2162,SUMO #2162,333,56.919564799584606,7,Black,The Thing,Sumo Explode!,24.43%,91,30°,21.17%,
175,SUMO #175,334,56.91466206305762,7,Black,Aquaman,Undetonated,83.59%,43,-40°,17.87%,
677,SUMO #677,335,56.901332413627465,7,Reaction Diffusion,Aquaman,Undetonated,98.98%,19,-40°,90.98%,
690,SUMO #690,336,56.901255140698666,7,Black,Green Lantern,Undetonated,98.98%,28,30°,21.17%,
450,SUMO #450,337,56.86822317631977,7,Reaction Diffusion,Green Lantern,Undetonated,83.59%,91,-40°,90.98%,
1530,SUMO #1530,338,56.86481067700962,7,Black,Martian Manhunter,Undetonated,24.43%,28,30°,17.87%,
1560,SUMO #1560,339,56.84621787167482,7,Reaction Diffusion,Captain America,Undetonated,11.1%,91,-40°,49.64%,
720,SUMO #720,340,56.79417380168691,7,Black,The Thing,Undetonated,98.98%,28,80°,21.17%,
1390,SUMO #1390,341,56.78323048705961,7,Reaction Diffusion,Captain America,Undetonated,24.43%,43,80°,32.59%,
1047,SUMO #1047,342,56.72688368587858,7,Black,Aquaman,Undetonated,98.98%,28,30°,90.98%,
2730,SUMO #2730,343,56.68138501001483,7,Black,Aquaman,Undetonated,24.43%,19,-40°,32.59%,
2485,SUMO #2485,344,56.676231888079364,7,Black,Martian Manhunter,Undetonated,98.98%,28,80°,21.17%,
9,SUMO #9,345,56.66257331099296,7,Reaction Diffusion,Iron Fist,Undetonated,75.8%,25,-80°,59.29%,
214,SUMO #214,346,56.65922748581437,7,Reaction Diffusion,Iron Fist,Undetonated,25.89%,200,70°,59.29%,
1673,SUMO #1673,347,56.65514767440082,7,Black,Aquaman,Undetonated,98.98%,28,30°,49.64%,
1073,SUMO #1073,348,56.60638783608236,7,Black,Captain America,Undetonated,83.59%,91,-40°,17.87%,
2064,SUMO #2064,349,56.603312262958426,7,Black,The Thing,Sumo Explode!,11.1%,43,30°,21.17%,
2835,SUMO #2835,350,56.556708828877476,7,Reaction Diffusion,Green Lantern,Sumo Explode!,84.44%,91,50°,47.15%,
2034,SUMO #2034,351,56.4965494738924,7,Black,Aquaman,Undetonated,24.43%,43,-40°,32.59%,
1005,SUMO #1005,352,56.48661515540832,7,Reaction Diffusion,Iron Fist,Undetonated,75.8%,200,70°,47.67%,
814,SUMO #814,353,56.482890821025705,7,Reaction Diffusion,Aquaman,Undetonated,24.43%,19,80°,32.59%,
2109,SUMO #2109,354,56.481839664807275,7,Black,Iron Fist,Sumo Explode!,75.8%,19,-80°,59.29%,
1419,SUMO #1419,355,56.42323765293219,7,Black,Captain America,Undetonated,83.59%,91,-40°,32.59%,
2413,SUMO #2413,356,56.38120460857163,7,Reaction Diffusion,Iron Fist,Undetonated,42.06%,25,-80°,59.29%,
954,SUMO #954,357,56.36104266951848,7,Reaction Diffusion,Aquaman,Undetonated,11.1%,91,-40°,49.64%,
1165,SUMO #1165,358,56.32739504205211,7,Black,Green Lantern,Undetonated,11.1%,28,30°,90.98%,
992,SUMO #992,359,56.324150093768694,7,Reaction Diffusion,Captain America,Undetonated,83.59%,43,80°,21.17%,
1062,SUMO #1062,360,56.28768187674278,7,Black,Captain America,Undetonated,24.43%,43,-40°,21.17%,
1279,SUMO #1279,361,56.280008335909905,7,Reaction Diffusion,The Thing,Undetonated,24.43%,19,-40°,21.17%,
2008,SUMO #2008,362,56.26508085659531,7,Black,Brainiac 5,Sumo Explode!,25.89%,43,-80°,47.15%,
628,SUMO #628,363,56.22230461672392,7,Black,Aquaman,Undetonated,83.59%,19,-40°,21.17%,
956,SUMO #956,364,56.190277722730784,7,Black,Green Lantern,Undetonated,83.59%,19,-40°,17.87%,
24,SUMO #24,365,56.171898051116514,7,Reaction Diffusion,Iron Fist,Undetonated,25.89%,200,70°,47.67%,
2426,SUMO #2426,366,56.16206642230235,7,Reaction Diffusion,Martian Manhunter,Undetonated,24.43%,19,-40°,21.17%,
1928,SUMO #1928,367,56.14567276057295,7,Reaction Diffusion,Brainiac 5,Undetonated,84.44%,25,70°,59.29%,
2711,SUMO #2711,368,56.121212633926035,7,Black,Aquaman,Undetonated,83.59%,91,-40°,17.87%,
1999,SUMO #1999,369,56.10237178943281,7,Black,Martian Manhunter,Undetonated,11.1%,28,80°,90.98%,
1918,SUMO #1918,370,56.0568582464134,7,Black,Captain America,Undetonated,11.1%,19,-40°,32.59%,
1989,SUMO #1989,371,56.05517289344116,7,Black,Captain America,Undetonated,11.1%,43,-40°,17.87%,
29,SUMO #29,372,56.03063577795505,7,Black,Martian Manhunter,Undetonated,11.1%,28,80°,49.64%,
2535,SUMO #2535,373,56.007127539580594,7,Black,Green Lantern,Undetonated,83.59%,19,-40°,32.59%,
2991,SUMO #2991,374,56.00544218660835,7,Black,Green Lantern,Undetonated,83.59%,43,-40°,17.87%,
1418,SUMO #1418,375,55.992112537178194,7,Reaction Diffusion,Green Lantern,Undetonated,98.98%,19,-40°,90.98%,
61,SUMO #61,376,55.99178353374165,7,Reaction Diffusion,Green Lantern,Undetonated,83.59%,19,80°,17.87%,
246,SUMO #246,377,55.98761769455348,7,Black,Martian Manhunter,Undetonated,24.43%,28,30°,21.17%,
1954,SUMO #1954,378,55.938062450775845,7,Black,Aquaman,Undetonated,83.59%,91,-40°,32.59%,
2817,SUMO #2817,379,55.92794533018779,7,Black,Iron Fist,Sumo Explode!,25.89%,19,90°,59.29%,
2190,SUMO #2190,380,55.87202271029097,7,Black,Captain America,Undetonated,11.1%,43,-40°,32.59%,
2491,SUMO #2491,381,55.86319215204031,7,Reaction Diffusion,Iron Fist,Undetonated,84.44%,25,90°,47.67%,
1924,SUMO #1924,382,55.83897489161237,7,Reaction Diffusion,Aquaman,Undetonated,83.59%,43,80°,21.17%,
2101,SUMO #2101,383,55.81766380942931,7,Black,Green Lantern,Undetonated,98.98%,28,30°,90.98%,
2257,SUMO #2257,384,55.77047978059331,7,Black,Green Lantern,Undetonated,24.43%,43,-40°,17.87%,
2832,SUMO #2832,385,55.75682112772662,7,Reaction Diffusion,Green Lantern,Undetonated,24.43%,19,80°,17.87%,
130,SUMO #130,386,55.75510871125186,7,Black,Martian Manhunter,Undetonated,11.1%,28,30°,17.87%,
2560,SUMO #2560,387,55.729194853626225,7,Black,Captain America,Undetonated,83.59%,91,-40°,21.17%,
2963,SUMO #2963,388,55.71058247041756,7,Black,The Thing,Undetonated,98.98%,28,80°,90.98%,
1861,SUMO #1861,389,55.70310004476081,7,Black,Aquaman,Undetonated,24.43%,91,-40°,32.59%,
768,SUMO #768,390,55.69783126084221,7,Black,Captain America,Sumo Explode!,75.8%,43,60°,47.15%,
771,SUMO #771,391,55.6388464589398,7,Black,The Thing,Undetonated,98.98%,28,80°,49.64%,
2069,SUMO #2069,392,55.60408696909773,7,Reaction Diffusion,Brainiac 5,Undetonated,84.44%,25,10°,20.68%,
480,SUMO #480,393,55.58732959744313,7,Black,Green Lantern,Undetonated,24.43%,43,-40°,32.59%,
2649,SUMO #2649,394,55.57195852810167,7,Black,Martian Manhunter,Undetonated,11.1%,28,30°,32.59%,
1899,SUMO #1899,395,55.571683044257064,7,Black,Aquaman,Undetonated,11.1%,19,-40°,32.59%,
2837,SUMO #2837,396,55.56999769128482,7,Black,Aquaman,Undetonated,11.1%,43,-40°,17.87%,
301,SUMO #301,397,55.548839239481744,7,Reaction Diffusion,The Thing,Sumo Explode!,25.89%,25,-20°,20.68%,
2658,SUMO #2658,398,55.5471270137906,7,Black,Captain America,Undetonated,98.98%,19,-40°,32.59%,
1236,SUMO #1236,399,55.54544166081836,7,Black,Captain America,Undetonated,98.98%,43,-40°,17.87%,
1594,SUMO #1594,400,55.53178300795167,7,Reaction Diffusion,Captain America,Undetonated,98.98%,19,80°,17.87%,
2123,SUMO #2123,401,55.52609765840054,7,Black,Brainiac 5,Sumo Explode!,25.89%,91,-80°,47.67%,
1504,SUMO #1504,402,55.44442399269581,7,Black,Brainiac 5,Sumo Explode!,42.06%,43,10°,47.67%,
2365,SUMO #2365,403,55.43973462002874,7,Black,Aquaman,Sumo Explode!,25.89%,43,60°,59.29%,
505,SUMO #505,404,55.42539429862177,7,Reaction Diffusion,Captain America,Undetonated,83.59%,19,80°,90.98%,
1060,SUMO #1060,405,55.36731694001071,7,Black,Captain America,Undetonated,83.59%,43,-40°,49.64%,
710,SUMO #710,406,55.36229147766817,7,Black,Captain America,Undetonated,98.98%,43,-40°,32.59%,
278,SUMO #278,407,55.321083262735996,7,Reaction Diffusion,Iron Fist,Undetonated,84.44%,25,70°,59.29%,
2567,SUMO #2567,408,55.29573825862207,7,Reaction Diffusion,Captain America,Undetonated,24.43%,91,80°,21.17%,
1945,SUMO #1945,409,55.264377469225586,7,Black,Iron Fist,Sumo Explode!,75.8%,91,90°,59.29%,
1941,SUMO #1941,410,55.26172346430956,7,Black,Captain America,Undetonated,11.1%,91,-40°,17.87%,
1825,SUMO #1825,411,55.25693068290671,7,Black,The Thing,Undetonated,83.59%,28,30°,90.98%,
547,SUMO #547,412,55.24537747862906,7,Black,Martian Manhunter,Undetonated,98.98%,28,30°,17.87%,
2813,SUMO #2813,413,55.211992757476764,7,Black,Green Lantern,Undetonated,83.59%,91,-40°,17.87%,
1703,SUMO #1703,414,55.206949127275216,7,Reaction Diffusion,Iron Fist,Undetonated,25.89%,25,90°,20.68%,
747,SUMO #747,415,55.16876620728313,7,Black,Brainiac 5,Undetonated,42.06%,200,-80°,59.29%,
2278,SUMO #2278,416,55.16379728867905,7,Reaction Diffusion,Captain America,Undetonated,98.98%,43,80°,32.59%,
381,SUMO #381,417,55.13808318544966,7,Black,Brainiac 5,Undetonated,84.44%,200,90°,59.29%,
787,SUMO #787,418,55.12824920415221,7,Black,Green Lantern,Undetonated,83.59%,43,-40°,21.17%,
1365,SUMO #1365,419,55.07857328115938,7,Black,Captain America,Undetonated,11.1%,91,-40°,32.59%,
650,SUMO #650,420,55.0669772739768,7,Black,Aquaman,Undetonated,83.59%,19,-40°,49.64%,
1093,SUMO #1093,421,55.063229275320445,7,Reaction Diffusion,Captain America,Undetonated,11.1%,91,80°,17.87%,
1743,SUMO #1743,422,55.06222729547887,7,Black,Martian Manhunter,Undetonated,98.98%,28,30°,32.59%,
107,SUMO #107,423,55.06026645866202,7,Black,Aquaman,Undetonated,98.98%,43,-40°,17.87%,
2404,SUMO #2404,424,55.05952864306036,7,Black,Brainiac 5,Sumo Explode!,75.8%,91,70°,59.29%,
2904,SUMO #2904,425,55.046607805795325,7,Reaction Diffusion,Aquaman,Undetonated,98.98%,19,80°,17.87%,
1520,SUMO #1520,426,55.04552546248078,7,Reaction Diffusion,Aquaman,Undetonated,83.59%,91,80°,21.17%,
2585,SUMO #2585,427,55.028842574326575,7,Black,Green Lantern,Undetonated,83.59%,91,-40°,32.59%,
2551,SUMO #2551,428,55.005596356484304,7,Reaction Diffusion,Captain America,Undetonated,24.43%,43,80°,90.98%,
1751,SUMO #1751,429,54.97703035146173,7,Black,Green Lantern,Undetonated,24.43%,91,-40°,17.87%,
717,SUMO #717,430,54.950232265413916,7,Black,The Thing,Undetonated,24.43%,28,30°,49.64%,
2409,SUMO #2409,431,54.93386034500654,7,Reaction Diffusion,Captain America,Undetonated,24.43%,43,80°,49.64%,
1938,SUMO #1938,432,54.904026363284125,7,Black,Martian Manhunter,Undetonated,24.43%,28,30°,90.98%,
1660,SUMO #1660,433,54.89758904435969,7,Reaction Diffusion,Iron Fist,Undetonated,25.89%,25,10°,47.15%,
744,SUMO #744,434,54.88214173785437,7,Black,Aquaman,Undetonated,83.59%,43,-40°,49.64%,
2956,SUMO #2956,435,54.87791572879571,7,Black,Martian Manhunter,Undetonated,11.1%,28,30°,21.17%,
766,SUMO #766,436,54.87764024495111,7,Black,Aquaman,Undetonated,11.1%,19,-40°,21.17%,
2108,SUMO #2108,437,54.8546681405919,7,Black,Brainiac 5,Undetonated,75.8%,200,-80°,39.22%,
572,SUMO #572,438,54.84561335095798,7,Black,Green Lantern,Undetonated,11.1%,19,-40°,17.87%,
2310,SUMO #2310,439,54.83546475014266,7,Black,Brainiac 5,Undetonated,84.44%,200,-80°,47.15%,
497,SUMO #497,440,54.83201486796176,7,Black,Aquaman,Undetonated,24.43%,19,-40°,49.64%,
886,SUMO #886,441,54.81056305646574,7,Reaction Diffusion,Aquaman,Undetonated,24.43%,91,80°,21.17%,
2091,SUMO #2091,442,54.79388016831154,7,Black,Green Lantern,Undetonated,24.43%,91,-40°,32.59%,
1791,SUMO #1791,443,54.79306586286549,7,Black,Iron Fist,Sumo Explode!,75.8%,43,10°,39.22%,
2095,SUMO #2095,444,54.781793646664774,7,Black,Brainiac 5,Undetonated,84.44%,200,-80°,39.22%,
2395,SUMO #2395,445,54.77949747126078,7,Reaction Diffusion,Iron Fist,Undetonated,84.44%,25,10°,20.68%,
741,SUMO #741,446,54.77815994063903,7,Black,Brainiac 5,Sumo Explode!,42.06%,91,70°,59.29%,
161,SUMO #161,447,54.776548262153234,7,Black,Aquaman,Undetonated,11.1%,91,-40°,17.87%,
2576,SUMO #2576,448,54.725616493623434,7,Reaction Diffusion,Iron Fist,Undetonated,84.44%,25,70°,39.22%,
1194,SUMO #1194,449,54.720191368938366,7,Black,Iron Fist,Sumo Explode!,84.44%,43,10°,39.22%,
1527,SUMO #1527,450,54.71891534331709,7,Black,Aquaman,Undetonated,24.43%,43,-40°,90.98%,
1987,SUMO #1987,451,54.71059734634031,7,Black,Captain America,Sumo Explode!,25.89%,19,50°,20.68%,
1804,SUMO #1804,452,54.68364754886525,7,Reaction Diffusion,Aquaman,Undetonated,83.59%,43,80°,49.64%,
34,SUMO #34,453,54.678622086522715,7,Reaction Diffusion,Aquaman,Undetonated,98.98%,43,80°,32.59%,
1285,SUMO #1285,454,54.66824867836222,7,Black,Captain America,Undetonated,98.98%,43,-40°,21.17%,
912,SUMO #912,455,54.66739063205504,7,Black,Captain America,Sumo Explode!,42.06%,91,50°,59.29%,
849,SUMO #849,456,54.66246316780779,7,Black,Green Lantern,Undetonated,11.1%,19,-40°,32.59%,
131,SUMO #131,457,54.650753750751804,7,Black,Brainiac 5,Undetonated,84.44%,200,90°,47.67%,
1752,SUMO #1752,458,54.648088370714795,7,Black,Brainiac 5,Undetonated,25.89%,200,-80°,47.67%,
2199,SUMO #2199,459,54.64717933183933,7,Black,Aquaman,Undetonated,24.43%,43,-40°,49.64%,
