ID,Name,Rank,Rarity_Score,Attributes,BG Overlay 1,BG Overlay 2,Background,Ears,Extras,Eyes,Hat,Head,Head Detail,Mouth,Nose,Title
712,Inkspunk #712,155,272.8898602639851,12,Sunset,Candy,Newsprint 06,Ear 9,Data,Annoyed,Dafunk,Washed,Dark Lord,Growl,Broken,Logo 8
491,Inkspunk #491,156,272.8478418950222,12,Hades,Peppermint,Newsprint 08,Ear 1,Happiness,Ar,Magician,Skull,White Outline,Anguish,Faded,Logo 1
234,Inkspunk #234,157,272.7401579978202,12,Tsunami,Icing,Newsprint 02,Ear 1,Anarchy,Blue,Player,Skull,Head Hole,Censored,Broken,Logo 6
908,Inkspunk #908,158,272.72450762040455,12,Dawn,Bubblegum,Newsprint 11,Ear 6,Death,Old Timer,Dafunk,Washed,Black And White,Fear,Cold,Logo 8
885,Inkspunk #885,159,272.6648941501622,12,Coagulated,Frosty,Newsprint 09,Ear 1,Wake Up,Smoke,Mr T,Markt,Heated,Anguish,Lodovico,Logo 1
615,Inkspunk #615,160,272.61190069498787,12,Power Struggle,Candy,Newsprint 13,Ear 1,Stand,Twenty,Hat 00,Liberty,Scowl,Shout,Bleached,Logo 2
709,Inkspunk #709,161,272.51809638447895,12,Hades,Pepper,Newsprint 04,Ear 10,Manic,Graffiti,Gta,Rage,Cheeks,Snarl,Faded,Logo 6
484,Inkspunk #484,162,272.25389878845607,12,Dawn,Gummi,Newsprint 12,Ear 2,Pharoah,Graphic,Tilley,Murdered,Shadow,Censored,Bleached,Logo 3
241,Inkspunk #241,163,272.1916505869558,12,Blood Wash,Hubba,Newsprint 08,Ear 6,Right Click,Sprayed,Caddy,Splattered,Hollow,Renaissance,Broken,Logo 1
524,Inkspunk #524,164,272.12290348874603,12,Tsunami,Pepper,Newsprint 08,Ear 2,Data,Dripped,Dafunk,Rage,Evil,Snarl,Bleached,Logo 1
716,Inkspunk #716,165,272.077759128587,12,Tsunami,Hubba,Newsprint 04,Ear 4,Wagmi,Cavernous,Frost Spikes,Red,Fuchsia Bleed,Silent,Crypt,Logo 4
973,Inkspunk #973,166,271.7622257340494,12,Blood Wash,Candy Floss,Newsprint 10,Ear 1,Pawn,Smoke,Ramone,Markt,Heated,Renaissance,Papermache,Logo 5
861,Inkspunk #861,167,271.67735732034276,12,Tsunami,Candy Floss,Newsprint 03,Ear 1,Pawn,Ready,Dafunk,Indigo,White Outline,Rotted,Bloody,Logo 3
656,Inkspunk #656,168,271.6306612083913,12,New Day,Hubba,Newsprint 13,Ear 7,Bullet,Graphic,Dafunk,Bleached,Fuchsia Ghost,Growl,Crooked,Logo 7
951,Inkspunk #951,169,271.57994052105306,12,New Day,Pepper,Newsprint 09,Ear 11,Defi,Annoyed,Desaturated,Red,Cheeks,Anguish,Bandaged,Logo 2
21,Inkspunk #21,170,271.18027930210496,12,Splattered,Icing,Newsprint 04,Ear 9,Frazzled,Furious,Kango,Red,Spawn,Shout,Cold,Logo 5
544,Inkspunk #544,171,270.57435918178726,12,Dawn,Spearmint,Newsprint 13,Ear 7,Crowned,Fuchsia,Dafunk,Rage,Dark Lord,Hungry,Pinched,Logo 1
365,Inkspunk #365,172,270.44842926546613,12,Blood Wash,Spearmint,Newsprint 12,Ear 6,Pawn,Furious,Bro,Rheinische,Washed,Saw Tooth,Blue,Logo 2
673,Inkspunk #673,173,270.3081644407348,12,Blood Wash,Frozen,Newsprint 02,Ear 6,Animals,Incensed,Straw Spikes,Headlines,Hollow,Renaissance,Skull,Logo 5
710,Inkspunk #710,174,270.15446258298346,12,Dawn,Pepper,Newsprint 11,Ear 7,Wake Up,Fuchsia,Hell Hound,Grey,Dusk,Shout,Bloody,Logo 7
11,Inkspunk #11,175,270.13611294682084,12,Dawn,Bubblegum,Newsprint 07,Ear 2,Stand,Ar,Rambo,Markt,Head Hole,Bearded,Blue,Logo 4
594,Inkspunk #594,176,269.9912418707609,12,Dawn,Candy Floss,Newsprint 12,Ear 10,Data,Yellow,Ramone,Blue,Fuchsia Skull,Censored,Needle,Logo 1
376,Inkspunk #376,177,269.71791798812313,12,Power Struggle,Hubba,Newsprint 08,Ear 9,Pawn,X Ray,Kango,Splattered,Washed,Confused,Lodovico,Logo 1
32,Inkspunk #32,178,269.51400754804047,12,New Day,Hubba,Newsprint 13,Ear 7,Death,Sprayed,Snoop,Skull,Black And White,Sick,Bulbous,Logo 8
222,Inkspunk #222,179,269.3040775642776,12,Sunset,Bubblegum,Newsprint 13,Ear 4,Box,Cavernous,Lava Spikes,Washed,Head Hole,Confused,Bandaged,Logo 5
489,Inkspunk #489,180,269.15636311205213,12,Splattered,Frozen,Newsprint 11,Ear 11,Wagmi,Graphic,Storm,Splattered,Hollow,Boney,Skull,Logo 3
442,Inkspunk #442,181,269.1317274225782,12,Blood Wash,Peppermint,Newsprint 09,Ear 3,Pharoah,Old Timer,Bro,Indigo,Fuchsia Bleed,Snarl,Bandaged,Logo 8
43,Inkspunk #43,182,268.9456146833038,12,Sunset,Bubblegum,Newsprint 10,Ear 5,Defi,Relaxed,Red Dreads,Splattered,Scowl,Hungry,Bleached,Logo 2
853,Inkspunk #853,183,268.8176988783215,12,Scratches,Pepper,Newsprint 11,Ear 1,Power,Incensed,Ernest,Liberty,Cheeks,Confused,Pinched,Logo 3
10,Inkspunk #10,184,268.72688111562735,12,New Day,Frozen,Newsprint 06,Ear 1,Crowned,Confused,Elvis,Headlines,Cold,Saw Tooth,Wide,Logo 7
968,Inkspunk #968,185,268.6745545946285,12,Dawn,Candy,Newsprint 07,Ear 9,Sleeping,X Ray,Black Spikes,Blue,Shadow,Confused,Papermache,Logo 4
285,Inkspunk #285,186,268.6583091623296,12,Coagulated,Pepper,Newsprint 07,Ear 1,Pharoah,Twenty,Bro,Rage,Dusk,Growl,Cold,Logo 6
34,Inkspunk #34,187,268.18340911819956,12,Hades,Too Hot,Newsprint 12,Ear 10,Anarchy,Sad,Red Dreads,Liberty,White Spray,Anguish,Long,Logo 3
56,Inkspunk #56,188,268.08228207289716,12,Tsunami,Spearmint,Newsprint 11,Ear 9,Anarchy,Pirate,Snoop,Markt,Splats,Anguish,Pinched,Logo 4
7,Inkspunk #7,189,268.0287333501754,12,Sunset,Hot Sauce,Newsprint 01,Ear 8,Box,Ar,Snoop,Rheinische,Evil,Anguish,Crypt,Logo 8
301,Inkspunk #301,190,267.8420114312745,12,Hades,Candy Floss,Newsprint 11,Ear 7,Anarchy,Dripped,Sabrina,Headlines,Dark Lord,Vampire,Bulbous,Logo 6
424,Inkspunk #424,191,267.83713581809326,12,Splattered,Too Hot,Newsprint 09,Ear 8,Data,Annoyed,Scarecrow,Rheinische,Cyber Skull,Censored,Crypt,Logo 1
137,Inkspunk #137,192,267.79729865372457,12,Dawn,Hot Sauce,Newsprint 11,Ear 9,Pharoah,X Ray,Elvis,Washed,Fuchsia Bleed,Saw Tooth,Crypt,Logo 8
941,Inkspunk #941,193,267.59720912540956,12,Tsunami,Bubblegum,Newsprint 03,Ear 1,Frazzled,Graffiti,Ramone,Washed,Cold,Rotted,Skull,Logo 7
259,Inkspunk #259,194,267.41130873328905,12,Dawn,Frozen,Newsprint 11,Ear 6,Lies,Death,Kango,Markt,Arctic,Renaissance,Surly,Logo 4
55,Inkspunk #55,195,267.34833944689575,12,Coagulated,Frosty,Newsprint 01,Ear 2,Death,Sad,Horny,Grey,Dark Lord,Censored,Broken,Logo 3
338,Inkspunk #338,196,267.32449370341675,12,Coagulated,Candy Floss,Newsprint 08,Ear 11,Box,Furious,Caddy,Rheinische,Scowl,Censored,Crooked,Logo 8
935,Inkspunk #935,197,266.89082113730393,12,Dawn,Hot Sauce,Newsprint 09,Ear 3,Pawn,Fire,Desaturated,Indigo,Fuchsia Skull,Shout,Faded,Logo 2
617,Inkspunk #617,198,266.87914910977213,12,Blood Wash,Bubblegum,Newsprint 11,Ear 8,Power,Old Timer,Hell Hound,Grey,Dark Lord,Anguish,Papermache,Logo 3
140,Inkspunk #140,199,266.73015502060315,12,Tsunami,Peppermint,Newsprint 09,Ear 9,Crowned,Dripped,Snoop,Rheinische,Head Hole,Grillz,Bandaged,Logo 3
283,Inkspunk #283,200,266.7058305479809,12,Sunset,Candy Floss,Newsprint 08,Ear 5,Power,Sad,Tilley,Headlines,Dusk,Vampire,Bloody,Logo 5
177,Inkspunk #177,201,266.67629512902835,12,Blood Wash,Gummi,Newsprint 03,Ear 4,Happiness,Pirate,Player,Skull,Old Time,Renaissance,Bleached,Logo 4
386,Inkspunk #386,202,266.32027288545083,12,Tsunami,Candy Floss,Newsprint 06,Ear 5,Anarchy,Dripped,Bro,Bleached,Scowl,Anguish,Wide,Logo 3
346,Inkspunk #346,203,266.2764049493377,12,Scratches,Pepper,Newsprint 11,Ear 11,Power,Smoke,Scarecrow,Rage,Spawn,Vampire,Surly,Logo 2
205,Inkspunk #205,204,266.2311830990204,12,Hades,Peppermint,Newsprint 08,Ear 10,Wagmi,Furious,Hooded,Red,Heated,Rotted,Tipsy,Logo 2
13,Inkspunk #13,205,266.1635097268268,12,Sunset,Gummi,Newsprint 07,Ear 11,Pharoah,Demon,Hooded,Grey,Head Hole,Censored,Surly,Logo 8
929,Inkspunk #929,206,266.1229502592794,12,Dawn,Hot Sauce,Newsprint 06,Ear 1,Right Click,Afraid,Frost Spikes,Liberty,Splats,Silent,Pinched,Logo 5
459,Inkspunk #459,207,266.1126551438913,12,Blood Wash,Hot Sauce,Newsprint 03,Ear 5,Anarchy,Pirate,Tupac,Splattered,Washed,Silent,Long,Logo 1
880,Inkspunk #880,208,265.96329190598084,12,Tsunami,Tundra,Newsprint 02,Ear 9,Data,Fuchsia,Afro,Headlines,Fuchsia Bleed,Vampire,Bleached,Logo 8
377,Inkspunk #377,209,265.9135970538416,12,Tsunami,Icing,Newsprint 10,Ear 11,Lies,Ready,Night Queen,Markt,Head Hole,Censored,Crypt,Logo 4
543,Inkspunk #543,210,265.63021572034427,12,Tsunami,Hubba,Newsprint 02,Ear 5,Pharoah,Relaxed,Afro,Rage,Fuchsia Bleed,Confused,Bleached,Logo 3
127,Inkspunk #127,211,265.5951560457571,12,Power Struggle,Spearmint,Newsprint 02,Ear 11,Happiness,Blue,Tupac,Liberty,Old Time,Grillz,Lodovico,Logo 4
199,Inkspunk #199,212,265.4684854443455,12,Hades,Gummi,Newsprint 11,Ear 11,Power,Pirate,Tupac,Indigo,Old Time,Growl,Lodovico,Logo 6
531,Inkspunk #531,213,265.3294158977701,12,Sunset,Too Hot,Newsprint 11,Ear 1,Right Click,Ready,Black Spikes,Splattered,White Spray,Rotted,Tipsy,Logo 3
830,Inkspunk #830,214,265.3222201914299,12,Dawn,Hubba,Newsprint 02,Ear 10,Life,Graffiti,Basqunks,Markt,Cyber Skull,Censored,Crypt,Logo 5
870,Inkspunk #870,215,265.1847405573112,12,Scratches,Candy Floss,Newsprint 05,Ear 3,Defi,Blue,Desaturated,Grey,Splats,Growl,Pinched,Logo 5
447,Inkspunk #447,216,264.93282082683885,12,Coagulated,Candy Floss,Newsprint 12,Ear 4,Anarchy,Fire,Elvis,Rheinische,Cold,Anguish,Cold,Logo 5
975,Inkspunk #975,217,264.5743301908431,12,Bright Spot,Frosty,Newsprint 06,Ear 7,Death,Incensed,Glam,Blue,Frigid,Saw Tooth,Faded,Logo 3
705,Inkspunk #705,218,264.51704893425665,12,Blood Wash,Spearmint,Newsprint 03,Ear 8,Power,Furious,Mr T,Headlines,Cyber Skull,Bearded,Pinched,Logo 6
168,Inkspunk #168,219,264.4723535695862,12,New Day,Candy,Newsprint 09,Ear 5,Death,Suspicious,Paper King,Skull,Frigid,Rotted,Blue,Logo 5
970,Inkspunk #970,220,264.34438875360485,12,New Day,Frozen,Newsprint 11,Ear 4,Bullet,Sad,Ernest,Indigo,Cheeks,Confused,Crooked,Logo 7
926,Inkspunk #926,221,264.2770675541077,12,New Day,Frosty,Newsprint 03,Ear 11,Animals,Sad,Ebony,Red,Scowl,Hungry,Papermache,Logo 6
379,Inkspunk #379,222,264.0169480503889,12,Scratches,Hot Sauce,Newsprint 12,Ear 6,Life,Cavernous,Scarecrow,Bleached,Fuchsia Ghost,Grillz,Needle,Logo 1
200,Inkspunk #200,223,263.9799942341465,12,Blood Wash,Peppermint,Newsprint 07,Ear 10,Animals,Yellow,Horny,Rheinische,White Outline,Saw Tooth,Bleached,Logo 4
974,Inkspunk #974,224,263.7581226219029,12,Dawn,Hot Sauce,Newsprint 05,Ear 11,Data,Relaxed,Gta,Rage,Ultra Violence,Shout,Lodovico,Logo 6
270,Inkspunk #270,225,263.48185726688763,12,Coagulated,Tundra,Newsprint 13,Ear 5,Pawn,Fire,Elvis,Splattered,Cheeks,Anguish,Faded,Logo 6
178,Inkspunk #178,226,263.42165260233145,12,Hades,Hubba,Newsprint 05,Ear 2,Box,Dripped,Player,Bleached,Dark Lord,Anguish,Skull,Logo 2
591,Inkspunk #591,227,263.41372673405374,12,Bright Spot,Spearmint,Newsprint 09,Ear 3,Happiness,Sprayed,Autumn,Splattered,Arctic,Shout,Surly,Logo 5
290,Inkspunk #290,228,263.30765539431854,12,Dawn,Icing,Newsprint 07,Ear 7,Pharoah,Hexed,Scarecrow,Headlines,Washed,Grillz,Cold,Logo 7
147,Inkspunk #147,229,263.08874255092013,12,Power Struggle,Pepper,Newsprint 01,Ear 11,Animals,Ready,Puck Head,Liberty,Fuchsia Skull,Bearded,Skull,Logo 2
105,Inkspunk #105,230,262.94932713057204,12,Power Struggle,Frosty,Newsprint 12,Ear 9,Stand,Hexed,Elvis,Markt,Fuchsia Ghost,Boney,Surly,Logo 7
590,Inkspunk #590,231,262.84215329868937,12,Tsunami,Hot Sauce,Newsprint 03,Ear 10,Pawn,X Ray,Desaturated,Blue,Cheeks,Shout,Cold,Logo 5
208,Inkspunk #208,232,262.53615650796445,12,Sunset,Sriracha,Newsprint 11,Ear 1,Stand,Ready,Puck Head,Murdered,Shadow,Confused,Bandaged,Logo 1
679,Inkspunk #679,233,262.51805800525835,12,Power Struggle,Gummi,Newsprint 10,Ear 10,Pharoah,Alert,Straw Spikes,Liberty,Cheeks,Bearded,Cold,Logo 1
97,Inkspunk #97,234,262.30705292341133,12,Hades,Icing,Newsprint 06,Ear 7,Pharoah,Suspicious,Paper King,Skull,Cheeks,Hungry,Bandaged,Logo 5
274,Inkspunk #274,235,262.1380317513884,12,Sunset,Peppermint,Newsprint 07,Ear 7,Manic,Cavernous,Horny,Headlines,Black And White,Growl,Needle,Logo 8
9,Inkspunk #9,236,261.70802160788446,12,Scratches,Candy,Newsprint 01,Ear 6,Death,Pirate,Snoop,Red,Fuchsia Bleed,Hungry,Tipsy,Logo 5
201,Inkspunk #201,237,261.60032239905996,12,Coagulated,Bubblegum,Newsprint 02,Ear 9,Pharoah,Yellow,Sabrina,Rheinische,Cold,Saw Tooth,Papermache,Logo 5
27,Inkspunk #27,238,261.49341974652157,12,Dawn,Spearmint,Newsprint 05,Ear 10,Anarchy,Afraid,Snoop,Washed,Heated,Confused,Papermache,Logo 7
340,Inkspunk #340,239,261.4778753973029,12,Blood Wash,Candy,Newsprint 06,Ear 7,Wake Up,Fire,Elvis,Markt,Splats,Sick,Bulbous,Logo 8
159,Inkspunk #159,240,261.4291008980394,12,Scratches,Frozen,Newsprint 13,Ear 7,Manic,Dripped,Tupac,Indigo,Dusk,Vampire,Wide,Logo 5
718,Inkspunk #718,241,261.37262232132645,12,Hades,Hot Sauce,Newsprint 07,Ear 11,Defi,Smoke,Ramone,Grey,Cheeks,Growl,Blue,Logo 4
62,Inkspunk #62,242,261.2522634404075,12,Coagulated,Frosty,Newsprint 10,Ear 11,Frazzled,Smoke,Elvis,Murdered,Splats,Shout,Lodovico,Logo 7
288,Inkspunk #288,243,261.12562585042804,12,Splattered,Tundra,Newsprint 05,Ear 11,Watching,Ar,Night King,Skull,Heated,Saw Tooth,Papermache,Logo 1
387,Inkspunk #387,244,260.99525768205905,12,New Day,Candy,Newsprint 03,Ear 1,Watching,Smoke,Elvis,Indigo,Evil,Confused,Blue,Logo 3
100,Inkspunk #100,245,260.95671643390955,12,Tsunami,Sriracha,Newsprint 10,Ear 6,Crowned,Graphic,Kango,Indigo,Arctic,Silent,Crooked,Logo 6
224,Inkspunk #224,246,260.9073928656126,12,Splattered,Too Hot,Newsprint 08,Ear 7,Pawn,Confused,Elvis,Headlines,Cold,Growl,Wide,Logo 7
172,Inkspunk #172,247,260.87393345430263,12,New Day,Sriracha,Newsprint 08,Ear 1,Right Click,Yellow,Scarecrow,Murdered,Fuchsia Bleed,Sick,Bleached,Logo 7
161,Inkspunk #161,248,260.84393277923317,12,Blood Wash,Frozen,Newsprint 10,Ear 3,Animals,X Ray,Scarecrow,Red,Washed,Censored,Needle,Logo 7
634,Inkspunk #634,249,260.75071640962386,12,Power Struggle,Candy,Newsprint 12,Ear 8,Rise Up,Furious,Black Spikes,Liberty,Fuchsia Bleed,Fear,Pinched,Logo 8
81,Inkspunk #81,250,260.6452418596335,12,Power Struggle,Gummi,Newsprint 11,Ear 9,Lies,Sad,Lava Spikes,Washed,Heated,Shout,Tipsy,Logo 2
64,Inkspunk #64,251,260.5619362051347,12,Bright Spot,Spearmint,Newsprint 09,Ear 4,Happiness,Confused,Puck Head,Rage,Cheeks,Shout,Long,Logo 4
665,Inkspunk #665,252,260.52505116971173,12,New Day,Peppermint,Newsprint 08,Ear 11,Death,Cavernous,Tattooed,Washed,Old Time,Silent,Wide,Logo 4
613,Inkspunk #613,253,260.5246604045206,12,Power Struggle,Pepper,Newsprint 03,Ear 7,Death,Suspicious,Gta,Headlines,Fuchsia Bleed,Anguish,Wide,Logo 7
38,Inkspunk #38,254,260.4736256028662,12,Bright Spot,Pepper,Newsprint 02,Ear 4,Defi,Sprayed,Attention,Splattered,Cold,Renaissance,Needle,Logo 5
940,Inkspunk #940,255,260.35952927212094,12,Tsunami,Sriracha,Newsprint 05,Ear 2,Freedom,Alert,Black Spikes,Indigo,Head Hole,Snarl,Needle,Logo 1
214,Inkspunk #214,256,260.3146702525561,12,Blood Wash,Frozen,Newsprint 09,Ear 8,Pharoah,Death,Attention,Grey,Shadow,Boney,Bloody,Logo 7
90,Inkspunk #90,257,260.14621380919914,12,New Day,Tundra,Newsprint 03,Ear 2,Bullet,Dripped,Rambo,Splattered,White Outline,Bearded,Tipsy,Logo 8
398,Inkspunk #398,258,260.08685798845465,12,Blood Wash,Candy,Newsprint 06,Ear 1,Frazzled,Hexed,Paper King,Murdered,Dark Lord,Grillz,Long,Logo 5
723,Inkspunk #723,259,260.08590746771273,12,New Day,Peppermint,Newsprint 07,Ear 9,Rise Up,Graffiti,Ramone,Red,Fuchsia Bleed,Anguish,Bloody,Logo 5
513,Inkspunk #513,260,260.03923190838105,12,Sunset,Hot Sauce,Newsprint 10,Ear 9,Pawn,Suspicious,Afro,Red,Cold,Silent,Bandaged,Logo 3
45,Inkspunk #45,261,259.82763829311364,12,Power Struggle,Too Hot,Newsprint 11,Ear 9,Stand,Confused,Bro,Indigo,Evil,Fear,Broken,Logo 8
133,Inkspunk #133,262,259.80122105215776,12,Scratches,Frosty,Newsprint 06,Ear 10,Animals,Incensed,Hooded,Rage,Hollow,Hungry,Crypt,Logo 7
299,Inkspunk #299,263,259.7437225541588,12,Tsunami,Hot Sauce,Newsprint 09,Ear 6,Sleeping,Twenty,Tupac,Murdered,Old Time,Rotted,Wide,Logo 5
856,Inkspunk #856,264,259.7364569312051,12,Dawn,Frozen,Newsprint 12,Ear 6,Happiness,Fuchsia,Afro,Red,Head Hole,Growl,Broken,Logo 7
697,Inkspunk #697,265,259.6278067881655,12,Tsunami,Gummi,Newsprint 06,Ear 8,Crowned,Graphic,Ernest,Grey,Fuchsia Ghost,Silent,Lodovico,Logo 8
694,Inkspunk #694,266,259.6013769793866,12,Dawn,Bubblegum,Newsprint 01,Ear 4,Pawn,Ready,Hell Hound,Rage,White Spray,Snarl,Long,Logo 4
432,Inkspunk #432,267,259.5382797871828,12,Bright Spot,Icing,Newsprint 05,Ear 4,Wagmi,Hexed,Night Queen,Murdered,Dark Lord,Saw Tooth,Faded,Logo 7
5,Inkspunk #5,268,259.40010634129965,12,Blood Wash,Gummi,Newsprint 09,Ear 10,Freedom,Yellow,Attention,Liberty,Heated,Rotted,Bloody,Logo 3
990,Inkspunk #990,269,259.3065965424259,12,Scratches,Hot Sauce,Newsprint 03,Ear 2,Rise Up,Relaxed,Frost Spikes,Washed,Head Hole,Sick,Pinched,Logo 8
148,Inkspunk #148,270,259.3041479796595,12,Power Struggle,Sriracha,Newsprint 04,Ear 5,Power,Confused,Snoop,Murdered,Dusk,Snarl,Long,Logo 7
836,Inkspunk #836,271,259.1408659427209,12,New Day,Icing,Newsprint 09,Ear 10,Lies,Fuchsia,Ramone,Murdered,Spawn,Renaissance,Needle,Logo 1
190,Inkspunk #190,272,258.96150812491334,12,Power Struggle,Hubba,Newsprint 01,Ear 10,Power,Sprayed,Snoop,Skull,Ultra Violence,Silent,Bleached,Logo 7
878,Inkspunk #878,273,258.9560570057424,12,Dawn,Candy Floss,Newsprint 08,Ear 2,Freedom,Pirate,Dark Wave,Red,Shadow,Silent,Crooked,Logo 8
552,Inkspunk #552,274,258.8456121659646,12,Coagulated,Icing,Newsprint 03,Ear 4,Anarchy,Suspicious,Frost Spikes,Washed,Fuchsia Skull,Hungry,Broken,Logo 1
566,Inkspunk #566,275,258.78725667615066,12,Splattered,Spearmint,Newsprint 01,Ear 7,Happiness,X Ray,Gta,Indigo,White Spray,Renaissance,Crooked,Logo 3
248,Inkspunk #248,276,258.7824666707053,12,Scratches,Gummi,Newsprint 06,Ear 8,Anarchy,Graphic,Magician,Bleached,Shadow,Boney,Bloody,Logo 7
345,Inkspunk #345,277,258.5948003449825,12,Blood Wash,Hot Sauce,Newsprint 08,Ear 6,Bullet,Dripped,Tidy Dreads,Rage,Hollow,Bearded,Needle,Logo 6
391,Inkspunk #391,278,258.4560308254358,12,Sunset,Spearmint,Newsprint 03,Ear 9,Box,Relaxed,Horny,Liberty,Splats,Saw Tooth,Bulbous,Logo 4
933,Inkspunk #933,279,258.4498138589199,12,New Day,Bubblegum,Newsprint 01,Ear 1,Rise Up,Suspicious,Black Spikes,Rage,Head Hole,Fear,Crooked,Logo 5
192,Inkspunk #192,280,258.29152115278424,12,Dawn,Tundra,Newsprint 03,Ear 7,Crowned,Ready,Lava Spikes,Murdered,Cold,Vampire,Blue,Logo 8
312,Inkspunk #312,281,258.2358482909037,12,Bright Spot,Sriracha,Newsprint 12,Ear 7,Bullet,Furious,Magician,Blue,Cold,Censored,Pinched,Logo 5
920,Inkspunk #920,282,258.0939797099879,12,Sunset,Peppermint,Newsprint 02,Ear 1,Death,Alert,Onelove,Markt,Arctic,Sick,Long,Logo 5
76,Inkspunk #76,283,258.0718147959283,12,Hades,Too Hot,Newsprint 06,Ear 8,Data,Fuchsia,Magician,Washed,Cold,Censored,Skull,Logo 6
195,Inkspunk #195,284,257.9645403255021,12,Bright Spot,Hubba,Newsprint 10,Ear 10,Box,Twenty,Attention,Skull,Dark Lord,Confused,Papermache,Logo 8
448,Inkspunk #448,285,257.8421295848005,12,Splattered,Icing,Newsprint 07,Ear 7,Right Click,X Ray,Sabrina,Liberty,Splats,Censored,Broken,Logo 2
518,Inkspunk #518,286,257.83223902289393,12,Coagulated,Frozen,Newsprint 10,Ear 5,Frazzled,Ar,Flame Spikes,Markt,Black And White,Rotted,Bulbous,Logo 3
250,Inkspunk #250,287,257.7300027687286,12,Power Struggle,Pepper,Newsprint 02,Ear 2,Pawn,Ar,Thorns,Headlines,Dark Lord,Boney,Lodovico,Logo 5
999,Inkspunk #999,288,257.72738407338505,12,Scratches,Candy,Newsprint 03,Ear 4,Animals,Annoyed,Gta,Indigo,Shadow,Shout,Bleached,Logo 6
309,Inkspunk #309,289,257.57319528853753,12,Splattered,Spearmint,Newsprint 05,Ear 2,Life,Hexed,Horny,Headlines,Ultra Violence,Fear,Bleached,Logo 7
688,Inkspunk #688,290,257.40621203411746,12,Scratches,Icing,Newsprint 13,Ear 3,Defi,Alert,Afro,Skull,Cyber Skull,Anguish,Needle,Logo 7
191,Inkspunk #191,291,257.3175298430754,12,Blood Wash,Bubblegum,Newsprint 05,Ear 7,Manic,Death,Hooded,Washed,Spawn,Fear,Blue,Logo 3
944,Inkspunk #944,292,257.31646249670985,12,Coagulated,Hubba,Newsprint 01,Ear 9,Defi,Graffiti,Afro,Rheinische,Fuchsia Skull,Hungry,Faded,Logo 8
441,Inkspunk #441,293,257.2689275966285,12,Bright Spot,Gummi,Newsprint 07,Ear 9,Bullet,Sad,Horny,Indigo,Spawn,Sick,Broken,Logo 3
92,Inkspunk #92,294,257.2245378698069,12,New Day,Frosty,Newsprint 06,Ear 6,Box,Hexed,Tupac,Bleached,Shadow,Snarl,Surly,Logo 8
891,Inkspunk #891,295,257.1840051022244,12,Hades,Sriracha,Newsprint 12,Ear 4,Defi,Ready,Desaturated,Markt,Fuchsia Skull,Renaissance,Papermache,Logo 1
647,Inkspunk #647,296,257.15426531056397,12,Blood Wash,Candy,Newsprint 02,Ear 9,Defi,Incensed,Ramone,Red,Scowl,Growl,Bandaged,Logo 3
706,Inkspunk #706,297,257.14975111991794,12,Scratches,Candy,Newsprint 07,Ear 2,Power,Dripped,Ebony,Indigo,Arctic,Sick,Faded,Logo 3
714,Inkspunk #714,298,256.9862591653653,12,Hades,Bubblegum,Newsprint 08,Ear 3,Stand,Suspicious,Black Spikes,Splattered,Fuchsia Skull,Growl,Cold,Logo 1
903,Inkspunk #903,299,256.96866008134424,12,Splattered,Peppermint,Newsprint 02,Ear 4,Lies,Suspicious,Mr T,Liberty,Washed,Rotted,Bandaged,Logo 6
555,Inkspunk #555,300,256.6598694309913,12,Coagulated,Hubba,Newsprint 09,Ear 8,Happiness,Fuchsia,Black Spikes,Splattered,Cyber Skull,Sick,Crooked,Logo 3
549,Inkspunk #549,301,256.6022819321757,12,Coagulated,Frozen,Newsprint 01,Ear 6,Lies,Yellow,Glam,Splattered,Splats,Boney,Surly,Logo 7
764,Inkspunk #764,302,256.58994669439284,12,Dawn,Frozen,Newsprint 08,Ear 9,Right Click,Smoke,Flame Spikes,Rheinische,Hollow,Confused,Papermache,Logo 8
328,Inkspunk #328,303,256.5217293034389,12,Tsunami,Hubba,Newsprint 07,Ear 6,Right Click,Confused,Tilley,Skull,Cold,Boney,Surly,Logo 6
69,Inkspunk #69,304,256.3840384626846,12,Hades,Icing,Newsprint 07,Ear 10,Right Click,Sad,Caddy,Rage,Old Time,Vampire,Bloody,Logo 1
626,Inkspunk #626,305,256.3699492545883,12,Dawn,Icing,Newsprint 04,Ear 1,Pawn,Ready,Desaturated,Washed,Head Hole,Silent,Papermache,Logo 7
495,Inkspunk #495,306,256.34223634286747,12,New Day,Frosty,Newsprint 09,Ear 3,Wake Up,Sad,Puck Head,Skull,Evil,Vampire,Bleached,Logo 5
939,Inkspunk #939,307,256.3414300924445,12,Blood Wash,Hubba,Newsprint 01,Ear 2,Stand,Pirate,Dark Wave,Markt,White Spray,Sick,Tipsy,Logo 3
166,Inkspunk #166,308,256.3106787255871,12,Sunset,Hubba,Newsprint 10,Ear 2,Power,Death,Scarecrow,Grey,Head Hole,Vampire,Crypt,Logo 2
787,Inkspunk #787,309,256.28627618490344,12,Blood Wash,Hubba,Newsprint 01,Ear 4,Right Click,Fire,Mr T,Grey,Spawn,Growl,Bulbous,Logo 5
260,Inkspunk #260,310,256.1633301092129,12,Hades,Candy Floss,Newsprint 13,Ear 3,Rise Up,Ar,Night Queen,Rheinische,Black And White,Snarl,Bleached,Logo 1
