ID,Name,Rank,Rarity_Score,Attributes,Background,Body,Clothes,Eyes,Hat,Legendary,Mouths
26,BatBits #26,1240,77.36497930269485,6,Yellow,Green,Orange Hoodie,Rip,Party,,Sad
1584,BatBits #1584,1241,77.27152935142252,6,Sorry,Blue,Crewneck,Simple,Traditional,,Chob
1894,BatBits #1894,1242,77.2304058939026,6,Yellow,Green,Blue Crewneck,Single,Trackers White,,Wide Sad Lip
2263,BatBits #2263,1243,77.01418944605204,6,Love,Purple,Crewneck,Simple,Party,,Straight Lip
2949,BatBits #2949,1244,76.94080937750176,6,Yellow,Blue,Lazy,Smiley,Long Blonde,,Straight
2230,BatBits #2230,1245,76.86188674363544,6,Yellow,Green,Polo Orange,Simple,Bandana Black,,Wide Smile Lip
908,BatBits #908,1246,76.80609722336648,6,Purple,Green,Lazy,Simple,Bandana Yellow,,Straight
2607,BatBits #2607,1247,76.69900340424499,6,Blue,Red,White Hoodie,Smiley,Traditional,,Wide Sad Lip
3004,BatBits #3004,1248,76.69584858164087,6,Yellow,Yellow,Crewneck,Single,Short Blonde,,Smile
1128,BatBits #1128,1249,76.56342552761092,6,Orange,Blue,Orange Hoodie,Bored Lashes,Short Blonde,,Straight
2197,BatBits #2197,1250,76.52990195474747,6,Orange,Orange,Jacket,Smiley,Short Blonde,,Straight
2984,BatBits #2984,1251,76.48561686480305,6,Orange,Orange,Crewneck,Sunglasses,Traditional,,Wide Sad
271,BatBits #271,1252,76.36774320961212,6,Orange,White,Yellow Hoodie,Smiley,Traditional,,Wide Sad
2920,BatBits #2920,1253,76.31427651496347,6,Blue,Blue,White Hoodie,Smiley,Buckethat,,Straight Lip
1578,BatBits #1578,1254,76.21418301111204,6,Blue,Orange,Jacket,Single,Bandana,,Derp
1871,BatBits #1871,1255,75.9567241016187,6,Yellow,Purple,Jacket,Simple,Bandana Yellow,,Wide Smile
461,BatBits #461,1256,75.90708019763908,6,Love,Pink,Yellow Skirt,Simple,Bandana,,Smile
2014,BatBits #2014,1257,75.87832206563616,6,Yellow,Green,Crewneck,Glasses,Buckethat,,Derp
3003,BatBits #3003,1258,75.71274949334764,6,Blue,Green,Lazy,Simple Lashes,Party,,Wide Sad
1343,BatBits #1343,1259,75.67938962567091,6,Love,Green,Orange Hoodie,Smiley Lashes,Traditional,,Chob Lip
2136,BatBits #2136,1260,75.54887986435597,6,Blue,Blue,Yellow Skirt,Glasses,Traditional,,Sad
2062,BatBits #2062,1261,75.53090145800567,6,Blue,Red,Blue Crewneck,Simple,Bandana,,Straight
2391,BatBits #2391,1262,75.51664422488301,6,Yellow,Red,Crewneck,Simple,Bandana Yellow,,Tongue
1315,BatBits #1315,1263,75.49350715834669,6,Blue,Red,Yellow Hoodie,Bored,Traditional,,Straight Lip
1077,BatBits #1077,1264,75.35845850619904,6,Blue,Red,Crewneck,Smiley,Long Blonde,,Chob Lip
808,BatBits #808,1265,75.33136035697436,6,Yellow,Blue,Lazy,Smiley Lashes,Short Blonde,,Smile
2902,BatBits #2902,1266,75.22923812708486,6,Blue,Green,Jacket,Simple,Bandana Black,,Wide Sad
2909,BatBits #2909,1267,75.13325778923425,6,Yellow,Blue,Lazy,Simple,Party,,Derp
2630,BatBits #2630,1268,75.0476246930261,6,Blue,Orange,Crewneck,Single Lashes,Party,,Smile
1823,BatBits #1823,1269,74.92690292497477,6,Yellow,Pink,Polo Orange,Bored Lashes,Traditional,,Wide Smile Lip
166,BatBits #166,1270,74.84607925039724,6,Blue,Blue,Polo Orange,Single,Bandana,,Sad
1745,BatBits #1745,1271,74.83568469055231,6,Love,Red,White Hoodie,Simple Lashes,Traditional,,Wide Smile Lip
2952,BatBits #2952,1272,74.63859115654036,6,Orange,Green,Lazy,Simple Lashes,Trackers White,,Wide Smile Lip
1645,BatBits #1645,1273,74.63771810772897,6,Blue,Orange,Pink Skirt,Single,Trackers White,,Smile
384,BatBits #384,1274,74.50100486673622,6,Love,Blue,Yellow Hoodie,Single,Party,,Wide Smile
2483,BatBits #2483,1275,74.46228880561137,6,Blue,Purple,Yellow Skirt,Simple,Trackers White,,Wide Smile
2461,BatBits #2461,1276,74.38257115030828,6,Blue,Purple,Crewneck,Single,Long Blonde,,Wide Smile Lip
1824,BatBits #1824,1277,74.2923539287598,6,Orange,Green,White Hoodie,Single,Bandana Yellow,,Smile
1317,BatBits #1317,1278,74.06091158609931,6,Purple,Green,Orange Hoodie,Simple Lashes,Buckethat,,Straight Lip
2977,BatBits #2977,1279,73.84724686632288,6,Orange,Blue,Crewneck,Single,Bandana,,Derp
2873,BatBits #2873,1280,73.75315424769119,6,Orange,Green,Polo Orange,Smiley Lashes,Traditional,,Straight
116,BatBits #116,1281,73.70686033588198,6,Orange,Green,Orange Hoodie,Glasses,Traditional,,Wide Smile Lip
1005,BatBits #1005,1282,73.55961254468458,6,Yellow,Green,Lazy,Single,Bandana,,Wide Smile
602,BatBits #602,1283,73.40568426365382,6,Blue,Green,Polo Orange,Single,Long Black,,Smile
548,BatBits #548,1284,73.24933834237274,6,Yellow,Red,Orange Hoodie,Smiley,Bandana Yellow,,Smile
1730,BatBits #1730,1285,72.23961341924357,6,Blue,Blue,Lazy,Simple,Buckethat,,Wide Sad
376,BatBits #376,1286,72.048690833704,6,Orange,Blue,Crewneck,Simple,Bandana Yellow,,Sad
1307,BatBits #1307,1287,71.67842399034217,6,Blue,Blue,Yellow Hoodie,Simple,Traditional,,Wide Sad Lip
2016,BatBits #2016,1288,71.42524946365297,6,Yellow,Pink,Jacket,Smiley,Traditional,,Wide Sad
2087,BatBits #2087,1289,71.29263183479449,6,Blue,Red,Orange Hoodie,Single,Short Blonde,,Wide Smile Lip
1225,BatBits #1225,1290,71.22604885214065,6,Blue,Orange,Yellow Skirt,Simple,Traditional,,Straight Lip
1068,BatBits #1068,1291,70.89969568663629,6,Purple,Pink,Yellow Hoodie,Simple,Buckethat,,Smile
656,BatBits #656,1292,70.83014095108045,6,Purple,Blue,Jacket,Smiley,Traditional,,Wide Smile
1435,BatBits #1435,1293,70.65207799863612,6,Purple,Red,Orange Hoodie,Single,Trackers White,,Wide Smile
2815,BatBits #2815,1294,70.20361021368225,6,Yellow,Green,Jacket,Simple Lashes,Trackers White,,Wide Smile
1775,BatBits #1775,1295,69.55480047347302,6,Purple,Green,Crewneck,Smiley,Traditional,,Sad
302,BatBits #302,1296,68.99880429157095,6,Blue,Green,Crewneck,Single,Party,,Sad
1256,BatBits #1256,1297,67.8549392883505,6,Blue,Red,Yellow Hoodie,Simple,Trackers White,,Smile
1995,BatBits #1995,1298,64.69731832863721,6,Blue,Red,Crewneck,Simple,Traditional,,Wide Smile Lip
509,BatBits #509,1299,62.90329614497338,6,Yellow,Green,Orange Hoodie,Simple,Traditional,,Smile
