ID,Name,Rank,Rarity_Score,Angle Mod,Attributes,Center Effect,Circles Amount,Color Blink,Color Changes,Distribution,Inks,Inks Count,Noise Amp,Noise Animation,Noise Frequency,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
792832,Plottable Field (8 frames) #134,217,97.10313706643872,Around 5,8,None,None,None,Group,NestedSquares,Poppy Red,1,Medium,Intense,Medium,QmaNUQnhx5KNy7AHjgeTUbnMGGzqiFyrJkCo8N3VXRuLsr,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooxzBwXQU4WHikaT7hpckLSZVL3PQA4tiEDYZcz8nQuK4tsU9v2,ipfs://QmfQuN8x1bRh7xGiBYAbcuteeowTfMWKGgSGRJEf8Rg82u,ipfs://QmeGtZ7GHQ3cWgiEP67X5ZjAmw6dW7Ab8ughipqZDMe2PH
770293,Plottable Field (8 frames) #82,218,96.78158942315982,Exactly 5,7,None,None,None,None,GoldSpiral,Black,1,High,Normal,Medium,QmTMnU5Bsk619wFKNtkkc8ctrrBRkpScSHY4ePgy9kUir2,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onwr1H8p4cx71Jsko8qg6gzSo3fSUGKhFNWsaKsoSdipryfanmD,ipfs://QmaakocFCKPKBbY7uBj5ytm8nK5qY8axVR5n5XAg5BhXSm,ipfs://QmSvgcYosRjT4EvJxfWapLBiQ93e2Fy86tFJo96CRhJ2DW
767527,Plottable Field (8 frames) #45,219,96.76605387084119,None,6,None,None,None,None,NestedTriangles,Indigo,1,Low,Fast,Medium,QmRrY9tATx5MgTxNnKSBPnyLTWNGKRLvak4RmVTeDg61h7,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onrCU4wseF5zA3heYoFgNmVyCZd8ba1scWLrEyduVuna9is66xV,ipfs://QmcGwdphVw5ERDKxtsHkJE9ouY2bQ2i88WiUtvgXVnFrDo,ipfs://Qmdtea5ADQP1VNcNDwUPtSqWpUp91mQoRi6GQXE9HGRudb
997874,Plottable Field (8 frames) #302,220,96.53821719139161,None,6,None,None,None,None,CrossLines,Soft Mint,1,Medium,Very Slow,Medium,QmRzvsBMwRDGGY8fDm6NYSwBPUL2F2ZURCb5Bz9CSqzJmt,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opKQy7aMByBmLSCmuxL3LHD8U7mje93wfHnVnzXLeG8mZL1QYoM,ipfs://QmNkogirM5C6cmTwGoqBQEsGdqWirVah1jWEBnZXcBGN3W,ipfs://QmYvUYL4vkctLD5DryQrNgUigg4ZFDRySgQHfEQzhpxCoH
889976,Plottable Field (8 frames) #202,221,96.20508367572467,None,6,None,None,None,None,CrossLines,Black,1,Very High,Fast,Low,QmbD9Dqjk9uPRjFbhAvPQVRuTqNrAQb9BUNk9oQpN6czbS,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opBRxvbeuZc8ZQryFhnFBpTiYJcKm3xUzYBECzxHGzBYiS6EeKf,ipfs://QmRMwMFqotXJz6QNo7NWGvUiCXPyBWqEJryfz8buANc7Jf,ipfs://QmPD3uUTkFFzrHzLHmynC2rRqHnmcBgK1ata1uYRguR42o
879690,Plottable Field (8 frames) #179,222,95.94701433111202,Around 4,7,None,None,None,None,NestedCircles,Hope Pink,1,Low,Intense,Low,QmRFcmdddu7WHtmPPpxN47gcY52wEGxF1CeKtPN1drQsPS,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opXr2Vzh5xFHzHMrw2vStaLHEpgM1TyoJsmCyXmcAG7BiLshHoj,ipfs://QmRYi6gJv8t7QwAezJaa7WNcUGxSbGDE6iGH68ACXumhdJ,ipfs://QmVc8SmaNigfKUeKbXdbiotgmaQrUAPRXY1cqDmbjaNYY6
998642,Plottable Field (8 frames) #354,223,95.79637422919541,None,6,None,None,None,None,GoldSpiral,Imperial Purple,1,Medium,Normal,High,QmRbjQYfPhvke61e5KJnJi77ouozPH73C2Bbw5pMdCef5n,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oothM15bswaoYBT99dK5hy4CBLe2WPFq6dSqDhxzq5sJyzndNAc,ipfs://QmUH9Nrgg61zN8S7TjGz26AZ2dodWTWTjWjBbmydEXZTcz,ipfs://QmdiAwHA6rAXFWiaWBR8zaubrw722EHfiYakMTQu8pJ6MF
792829,Plottable Field (8 frames) #133,224,95.65535005852448,None,6,None,None,None,None,NestedTriangles,WhiteOnRed,1,High,Slow,Medium,QmenW44yEkqZ25vPpb171GgeMpWmYptdFK2NixHaQy76fR,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooonTFHxF7sYdjwk7VFLR9vcZg6NFaW5754FjGCQojzZthwGLob,ipfs://Qmaa7BbTNn6WeytveWkTAs5scbHkGpZE8HRK2FJniRurfQ,ipfs://QmVXfY6gPwssGmWHofLaHMuztKnktfE2yWc7G52NuvhZaM
998397,Plottable Field (8 frames) #307,225,94.97834270684314,None,7,None,Huge,None,None,DoubleCircles,Black,1,Low,Slow,Medium,QmYRXeEfFHiyBDew3JLpXpfCoerQBqMS7u68xKSto6zEYM,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ookG4NZiet8pUk2SxeFsAeKUSSZ9s4TnFmCjGZWVetR9wrMzbxb,ipfs://QmTGRa5WUqcRjaE9r7ZX46gsoA4dCErCkzxbAcruVcTkwG,ipfs://QmXBS2gX5FR65u4hX6HbAnNV4FkWYDhpa8FjueCtNRXVGu
770174,Plottable Field (8 frames) #70,226,94.49424757293131,None,7,Yes,None,None,None,GoldSpiral,Indigo,1,Medium,Normal,High,QmZWxjSwRDsaZyCsi4ULmxSt3g68JCMVqgwMKPThyN9Te4,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opRtUNZMRjeJaeSUtjYwrXJusfqhvSBVV7Px4i2vCwqvspdDaMz,ipfs://QmekGrMwDLTdBnWcgLxDAWgEiqmoFG7wmyzb3H1sc9yTKp,ipfs://QmYi2MZrGspeVfSstBfksm7c2xFCW3hmMdoSMt7cAEA8bq
944590,Plottable Field (8 frames) #283,227,93.929159582334,None,5,None,None,None,None,NestedSquares,WhiteOnBlack,1,High,None,Medium,Qmf5psn1VtpYyi8KppzWFCzgHUBcFpqkXqffqB1u7mfJn2,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onsyQEd9rA9kxhvGC7Po1KFpode6uh9skW4JZUKLJ5uTjtZhhqm,ipfs://QmaHiydXVbThY3LEwXZ5HJaQJM6DKEbScLHQCLpckJKtqm,ipfs://QmNRBrc6apubTZudkmxoHJLTxeK2NKMmWB2QhEKoRf5g9n
1131770,Plottable Field (8 frames) #375,228,93.79102837990798,None,6,None,None,None,None,GoldSpiral,Poppy Red + Soft Mint,2,Medium,Intense,Medium,QmSw8wNQSm5J1VFmWS1AoYhpzXqRCk89iTwRGn76qqDMkD,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ontZewrXiixZK9Qgkz4aPfe88R7tmFsWoTYTjaJeikfF2QkStzQ,ipfs://QmeqBXVxPzzXFzx3jttcKgoYEwdooG4xyFczqzUUZgrk3R,ipfs://QmT5QEVcx6pKjjkpne52ijk5b3sNnaizdhSuiXPbNUgbtY
771404,Plottable Field (8 frames) #90,229,93.67323521857908,None,6,None,None,None,None,GoldSpiralCircle,Hope Pink,1,High,Partially Fast,Low,QmQvo7jZUv1F26AiR1BFADrgrphTbYbpJ5XQQLzhzbiieu,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ontU7BWnEqJq9B5R1a1Ecz1yuzjNoShpWawzWwNLWmYknHUVNri,ipfs://QmbUTagFRjVh8obZawKMSaMfKWURst4iwwyRQR1Wps2Ecd,ipfs://Qmamkm7xtDdM1uR92ZpAzg4XtxmcvheVLSj2fFXgvVu3XM
767452,Plottable Field (8 frames) #34,230,93.34151046732387,None,6,None,None,None,None,Curve,Amber,1,High,Fast,Low,QmQ17PiPv2251MUaWR1L6AXdKZnypokjXr6WvL57csHu9s,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onjV5af3YjCeBXumLm13jaKrEqywYskn3JRmjnvRizXWNMyvppG,ipfs://QmRgXNx5V2c1zWQZU2fUpN9jr1BQt7ZALYnYEhCVPVoQwX,ipfs://QmSuKpbpn5L84RkYa6fvtGuSL4iJ1mavXVrQbZnGXq8JSQ
998610,Plottable Field (8 frames) #323,231,93.11469288372096,None,6,None,None,None,None,GoldSpiral,Sherwood Green,1,Medium,Slow,Low,QmSrnEWstcxhRq3Y5R8RBuovA1N8JHQFCzZaUbS61qUa6o,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opNUCBduSMA6tCAM1SwbMK7HanrNExKdxSMdXMms7q1DfCGpmgP,ipfs://QmYWoZqMZKAqRe6F6hYU6syHxDGQUPicyGASDDtQHPywRa,ipfs://Qmbfg8ZtctTWuJyrAWoLMkTT3PFCDgN33EWenh2WzNWGuL
878170,Plottable Field (8 frames) #169,232,92.96507964446984,Around 5,7,None,None,None,None,YLines,Bloody Brexit,1,High,Fast,Medium,QmUQgafbiKwe3BiiSCPwRMfRfZLnwP4WYaenvf7FfMjB9F,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oo39ZENFarqF1XNWkcyeXupSgceUTj5UVnMqwTtk6yxuvoT57hE,ipfs://QmSvZ3TR3TfHYZQrHqgGc8BMq5dMjSa3uzuuPkjqDjgUdG,ipfs://QmYKdXnYFomDpESsDCA8B61XC8jTs2Wf4ZqeuZ6FQ7wqNA
770170,Plottable Field (8 frames) #69,233,92.40242608191627,None,6,None,None,None,None,Voronoi,Hope Pink,1,High,Partially Slow,Medium,QmeYrW7X6JTifv7thR8fQ6Hyzmrn9Sx36kkpVWY1vsFJvJ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opavx4yysg9GNAwgq7EEa245e3tn8izfCVC2MShEnBNt1UDKUKQ,ipfs://QmQ2E5RDVVFoyQDLXXHGAonPe4M65rxxZWtEiBDwJK1j8r,ipfs://QmPbaMCUqLiX2r8XxZUpjREDhKWbN5Y9gZJ4JAU72GAxBu
781559,Plottable Field (8 frames) #117,234,92.26471291788734,None,6,None,None,None,None,NestedCircles,Evergreen,1,Medium,Very Slow,Medium,QmZkiFTZn8RUviiRv4KQwZg62nvJFrAqffRjGQZ6a27LG1,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onzeff8H4vkDDSqw686Xrjy9mj8anBvV33fH5UWRZdAU8XneWzT,ipfs://QmTcde8ShQ21qZY15YbnDtf6AL9HKSwGv2RJGzXNQeoVZx,ipfs://QmUuXidWWdkkkzF3Z9iBxRh4uy9MNuN112TQ6u4bgBhuSu
921655,Plottable Field (8 frames) #264,235,91.77817021099139,None,6,None,None,None,None,NestedCircles,Imperial Purple,1,Medium,Normal,Low,QmbMxSCLurKBHXUVj7k9ghHBWVixJx8Nj7xjMGXcS2QbrH,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooahYB1SoWDY8p5UYDy7Fr4hNYJ88JGo7zAm4E1c1wmvUkgsrM6,ipfs://Qma1TP6Twno3CYTVNqiWgjRFYcSCT8rCnrVC2dZYnNybxX,ipfs://QmW5K6ejJcfDm5rqAZtFgrEUM3vcr9ZwdZVoYVf3sWLrn1
998413,Plottable Field (8 frames) #310,236,91.71762112079554,None,6,None,None,None,None,GoldSpiral,Pumpkin,1,High,Slow,Medium,QmYLb48rqqr8CyrrsNFP8kM7r7ko6ksjN9wuSGk1Fq7VRq,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooNFpfwkBmLR5GZTrCSCzK4rpoMnkRtaSscFjpkZ9AnA5qfMymo,ipfs://QmbHEqohZMWZPs2Ps7ZQuhtebC79gXoDqv2AE49o3DfoPd,ipfs://Qma6a1YGuQRzhARMsmJG2u535HgjWfF8xQMq2Rsdhjm4X9
767505,Plottable Field (8 frames) #40,237,91.09552605025932,None,6,None,None,None,None,GoldSpiralCircle,Amber + Soft Mint,2,High,Intense,Low,QmVuPhb87TXJgi7p17vaWpRg3mwoo59UjzVpBX4S93bPPo,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooff1BYG8hfMMGNrpmQbP9HDQnkjAvUfqLAs5qXcDX8LskSbG3n,ipfs://QmNzUNmq796fkU5htLBHCLGd3u56ttocNwYNfoF2tGisbL,ipfs://QmYpd7CaBtgSu4BioFbVdoNEbe5v8GjDnNTd8zoJVHZQPR
917633,Plottable Field (8 frames) #243,238,90.86236188138994,None,5,None,None,None,None,NestedCircles,Black,1,High,None,Low,QmWCDPiDu3RPxtVZHhDfmfh842SQEfLVgBZNJ6Rff3gGXG,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=op2uVqHB2NdgYgaqHr2tK4cmWMZGBNLL2xxjztcsTESne1VcsMr,ipfs://QmSZZJsTQd8VgGfo6sjewiRW1LKEsEBSayKKyWF88cCU7p,ipfs://Qmeh8sMfDciMHPaYRf8G4Aek77tp7i5DVuz8YjoHNbkb8w
918952,Plottable Field (8 frames) #247,239,90.70544781023513,None,6,None,None,None,None,TriangleSpiral,WhiteOnRed,1,Medium,Fast,Medium,QmaVqEUA56KHCkQ3QKPvyFHwRgGgQz8k6UdAPaNuuh1vjQ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ontQheHZNsFZb8ZkQHBCaGDWftenk5NVpfR8zVWZuHF6dGXp9H5,ipfs://QmXPT747hSBYBseyCzfokfxF9jW9mKRhdRkPEKUGqmy85U,ipfs://QmQFHiZZFau4645vpvYSj4MkHxjQxET2KM5ihi7UpAMumD
767563,Plottable Field (8 frames) #51,240,90.51332394614514,None,6,None,None,None,None,YLines,Evergreen,1,High,Normal,Low,QmZS8FiySua4Dr58fSoDwzP9i2hP2VqQxWBC9qjRHasTVt,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opHBQNZPF9xQpzJU1HTvaC3t1pMJrUYZWsq6KW8hMfDVcmMADhK,ipfs://QmPPQ5mhzhJs1CyHuP3K1NZcF7reVmwiE6XMW7Vvy7WGgR,ipfs://QmbadULNDoQn6dAssLyUxq2g3wqMpHQrznGBoTotfxtNTZ
767492,Plottable Field (8 frames) #38,241,90.51111046584373,None,6,None,None,None,None,NestedSquares,Amber + Hope Pink,2,Medium,Intense,Low,QmSCMZCUQ9v1LXkar4X46dfXYMxuiwf7N5EjUdGu4R2rdj,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opUpsjdTngFSdxRwJ6J57uMTiBmi6a3fQmi42skRVhFz53teeY5,ipfs://QmWStbQvQ8cKMJwPNp8QWDf5HyJK9KD1zHsSNJKNddme1t,ipfs://QmW9HQyUioWBEx6E51YY2acjwsGU35cBPoKKED295Mz5PM
770212,Plottable Field (8 frames) #79,242,90.49982010460742,None,6,None,None,None,None,Voronoi,Imperial Purple,1,High,Fast,Medium,Qmbp9JsfztsvcaUL7sfsh4N9scvWJAmWWi18uSPPLT6WFs,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opDoWVpuLCEyGvVWjoypLqzQkMNq6rCCEE6oGwJsadsg6FHLtmJ,ipfs://QmcyUPNPz1yE1g9USkPheCmC3KeDQSZS7FeRe3h7Htib3A,ipfs://QmWcMydfAGHEwqK6SR84y2nFuRNXapBR9LBcWeUpz6cjxi
883917,Plottable Field (8 frames) #200,243,90.4684581100285,Around 6,7,None,None,None,None,GoldSpiral,Indigo,1,High,Normal,Medium,QmaLE4pexqocBCeBjmrDii2JyXeZY5bQStpKZGddWiG8zj,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opFokcjhd22p2HegwxN1iXQ8pXmZBitrUmWMBC4AHzDYnhoxQ1f,ipfs://QmUbogtsGxi6ECT7VnKrzfLQnpBkketkAZAP5z1dGdEVxV,ipfs://QmT8fpnRSTq2aR3VmrRXTK9EmzEbjdHS2ycs2JXwRtwJoe
921642,Plottable Field (8 frames) #259,244,88.79305928928426,None,7,None,None,None,45deg,NestedCircles,Soft Mint,1,High,Normal,Low,QmUmCxE7RSY61kdWj2bgeAnyHmmBXd9pZbSitJCLDy5y1g,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onhJQQ791vvDuZZj7M5Go1itSKYMBpXq2xeV58ZM3Dvz774mEJj,ipfs://QmbGfNrbMJTT2mN6t4G7163PBte5bDfCNVUVBXE76ud86c,ipfs://QmVVoxWDqGrzwJ5CUm6wb3HvDUjDBU25mcFmC1QbRzHsb9
911558,Plottable Field (8 frames) #232,245,88.78137851990029,None,6,None,None,None,None,TriangleSpiral,Amber + Soft Mint,2,High,Normal,Medium,QmZCmfMhRZH3cwD5NKjSN3W1awbiGimLBZTjtuqY6wo2mf,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onh5wFRVbNDMsnD6D8kJSsT2tnJPkbawQn3PtoiyQ4NypjS9jSg,ipfs://QmaYTfQxPNGdsrGwqjFo5LTJKmmtVH9N7STa9ELnV37yhA,ipfs://QmQJ67waUezPRcf8XVLoBFFaaFRvnHpWbR4RCsBVx2DYqR
765652,Plottable Field (8 frames) #14,246,88.7439743971488,None,5,None,None,None,None,Parametric,Black,1,High,None,Medium,QmZ36WAXLRWT5g1HyXnZAtD12WUXB9SB1CkUDvUFEM2hHQ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opWSZxmtnb8AjUoLKwckuMLoADb9m82h7xaEvjWukouzXYdReV7,ipfs://QmcpVKM5XyArk9DCWZZdTRyC8Y8SVBrv7iu2dcuk1BtNrP,ipfs://QmQ5ssNgPeY5bT42bsNJYjCYU9dutHd2UGN1cRPZ6tQ7Dm
770455,Plottable Field (8 frames) #88,247,88.59245924563365,None,5,None,None,None,None,Parametric,Black,1,Medium,None,Medium,QmSvhk6yiyaCixHhDkHVG2s9G3XdivYdrHPZkf5i3EyH8i,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=op8kDSVNarrtvgDsKcGv3oU8fUHfEj18EwLVT1Eq9GFwy4ykoc2,ipfs://QmX3jp5Nt28TDHqVbSsV8sXbAqA4CMvDEa4xUgEwZc7ffd,ipfs://QmUyk4LMgzodJBgDswVWjLHaWbuNehDyDWCV7riEQZLvz3
998632,Plottable Field (8 frames) #344,248,88.52652365689497,None,7,None,None,None,45deg,GoldSpiralCircle,Soft Mint,1,High,Normal,Medium,Qmb8fEMgWs6p9G3MWtTNkBUt1Edvggm2t3ou7JkqRiViRy,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onnUKLy9wXvgZfYVog7KE5GokqmJ9cwZZtrJCg4CvupKGxE8u57,ipfs://QmdevDxSRw2L1EeDnbto6hNYv32LzVXWk8KStMrWiG8XMx,ipfs://QmUZGnarCQo39tB41ibJ6rME6kdgnxUs3hTCpGxMLpJ6nv
929657,Plottable Field (8 frames) #278,249,87.97774649677457,None,5,None,None,None,None,Voronoi,Black,1,High,None,Low,QmP2eGuE43sCtL6oh638jGCarbyUx17cv9YgJVeqTSrjA9,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oonpE322eEnc49QZfw6ZzMZug7Pdfaf49v1wGJq3tHptrA241Hv,ipfs://QmSYNLCb84B4Qv7JA3kGYQtgWSCc3opXbu7eACxSbTBeL1,ipfs://QmYyuftiw9yEW6m6cjLVLPirsM9rhtGu3nvjKS3QBoVCQ2
767522,Plottable Field (8 frames) #44,250,87.14115824548136,Around 6,8,None,None,None,Group,Parametric,Amber,1,High,Slow,Medium,QmZkgJXepFsDEcdkzwNJShZM8SoEJsfBX9YGfTNNb6r9cr,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooJRbPvEjKqMspuuX6ULXbCdp4GHh7CwA51u3VzvRSxQBpkP74J,ipfs://QmeKMkEQZYJqERhvSVRQiF7UXo2KKDT3FyM176RnNDc231,ipfs://QmVoDjdrC58mHDgXRdmDxt7qZUMmS6jaKas5gXiAVtFeu5
894459,Plottable Field (8 frames) #205,251,86.99520801774877,None,7,None,None,None,45deg,GoldSpiral,Hope Pink,1,Low,Normal,High,QmPHWRTgDSZkkyibUjUDbQPtumzqVHT7u7BfG6SUoXcswN,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooMrboL2myzCD6EVwQ2StYWsPKaUkjrB2nwdvNeaFG14b2qWYNw,ipfs://QmRwSNJ7qenkQoUWqKEf5HmnEid9NYYJC1ycPPejp9Goq3,ipfs://Qmepn2oq6pYCLuN4G6FcvpG6rJmLjG6kRXdmy3D2DupDDG
792873,Plottable Field (8 frames) #144,252,86.98365410015765,None,7,Yes,None,None,None,XLines,WhiteOnBlack,1,Medium,Fast,Low,QmUoySnNk1sJ1kwChV5x9Faky8erQ8roudFVQRAnQcQKK7,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opUKSugYDeULNCk4YwdE6RAGfeS9wYTkQx8vt9DjxssWsery8J4,ipfs://QmWz5ii3zZAQAfkStTo7ASAjP38f3ZDM1j6qAdsVeWeTGr,ipfs://QmP8uEHMCzpmBVMGGJCmyaDLjH4DxXSotfUnRj2mTDiRDc
998601,Plottable Field (8 frames) #316,253,86.64061430321077,Around 6,7,None,None,None,None,Parametric,Amber,1,Medium,Normal,High,QmbLcFxJ2apjTVdrekdu3NewiyRFLSKEticcNjAvq1jUbV,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onzReN36i5EAZT9pTVnwF6XKwkkgm9hkihm7LH2ZJErr3V9zLRV,ipfs://QmfTtJrYSa64F5jxAevJYgh7z1J2xoViYspVk9m4HNV58f,ipfs://QmVY4NpyVqgbzK88dqhYXndewCNZEskRrWaqZ8JF8KQQCZ
1131808,Plottable Field (8 frames) #396,254,86.25696727599536,None,6,None,None,None,None,NestedSquares,Black,1,Very High,Very Slow,Low,QmettLSbDMa1D22zXHV7qmHbYdrf7i1oxMu2U1jVAkz2ED,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooLhCh6Vq5iXBvZysmteZwxzoeTk3CVSYFpt13p2iC9R7rqKnYh,ipfs://QmYhHftiWNdsJwPjATLFp8X3T1sJ8Kbymbdt7otQRHUQvv,ipfs://QmTenkpkjkuZu3uqc1QDMRqPkGEMu3JfwwMm3R8LKfe6kZ
894486,Plottable Field (8 frames) #207,255,85.26688968178033,None,7,Yes,None,None,None,NestedTriangles,FireAndIce,1,High,Slow,Low,QmSpArSZNMRgvvAMrDoALpCM7viAQ1HcdQhJVbv2R7hSYb,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=op74FSrs9p6556j1RASq77LRdC7fUbKAXAbevNDhJK8RCVpSdAB,ipfs://QmQh5GgPuywJxnJS2eumDyk5e8rnKbcrEbSKoDhNsZ33HF,ipfs://QmWKrk9XrjsoSbPLpRjz1yZayG8Ue1YqtmvEVPSghqPyDG
1128609,Plottable Field (8 frames) #370,256,84.60415148587772,None,7,None,High,None,None,Circles,Poppy Red,1,Low,Partially Normal,Medium,QmRQYToucwBB1TiwPmqkdSoYipFkGKR7Y7wTm42eYhw2FC,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooSHTfhwNp1T4A9QMeVm2B9ULappiHrJ7bbMzmoUCiUz82UDEbF,ipfs://QmfBdM5beaDxTkEEVjPnt11XRyvZHukW1TeHDnyJM4BRuJ,ipfs://QmVs2Qu9m2upZ1VRqQQrVdw8P1w2deTNfTeEmemHz86KLS
995541,Plottable Field (8 frames) #291,257,84.50348601883942,None,7,None,Huge,None,None,Circles,Amber + Pink,2,High,Intense,Low,QmZsoyQiT2d7MkgAXJJcaepMEx2C62yapYT41KMwLdYtnH,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onnTwyeBu4N926nUEvbgaoNxGxWJ33onL6NNgyDcuYB9EwF3EzS,ipfs://QmTJCoV6w1CMz2DqUwUD8EoEUgcmAzwjUNSfaQFrxe7ePf,ipfs://QmPo64VJuPMDv1LpWLc6xemoVi4cjQaV5TjtW6TjVy8zGv
998619,Plottable Field (8 frames) #331,258,84.4272673445927,None,6,None,None,None,None,MillSpiral,Evergreen,1,Medium,Intense,Medium,QmZgFnNXBUR6fMdFctoTJRs5GNfWSqMYi5RG7cXEXNPwJh,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=op4g1yQfu1SaTUF83ZrT5Q5kLMSMdSg6KhHDJs48cFrfvhW862M,ipfs://QmQn3aSJUy2FAXrddSfKLEB3GJ9zk2S4z4Fhd3xuJMqY7k,ipfs://QmTRvxmsUyhUwY2z2MJE7Xv6DLAQ33WUDRJqeVfFyFrP3k
913895,Plottable Field (8 frames) #242,259,84.36877743574496,None,6,None,None,None,None,GoldSpiralCircle,WhiteOnRed,1,Medium,Normal,Medium,QmRFFwGYVMUV6zjwDKyr5fRi2XeD9FCpYTt2e36kAp4tUj,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onfwAmG24uz6mb7tEX27sbzcvEUfoxDdn9aR1uNpiHCuanfmNES,ipfs://QmcuQ86AP1qZkV2V2bFmebwATx8AcromtXC26sry413YoJ,ipfs://QmZRy9PaECQvrt5JjPijRKFQZx3jpGkctLKk1EVHwX2YHd
785830,Plottable Field (8 frames) #121,260,84.32871600810618,Around 5,7,None,None,None,None,MillSpiral,Bloody Brexit,1,Medium,Fast,Medium,QmWU9JHQUMBcShbFxHd73RNAH7514YUtNBSGFEgmAateNt,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oo5hW1FxQZkAvgPZpa3XD4ynVuHFsviVSt13HiXkb8CtU4SVf5i,ipfs://QmWYpJ6dJ9p6vvHTTvGYH5aJQq88S5TJLwVyv55LWnp9zM,ipfs://Qmbj3MyFi8QUhjQXDu4jW7dc1s4LFrCKkX1MSQhgApnhXM
