ID,Name,Rank,Rarity_Score,Attributes,Base Blocks,Height,Palette,Shadow,Sky,Sun,Window,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
1168263,BRUTALIST MOVEMENT #233,1,120.70852381456666,7,3,Medium,Tosh Two,Black,Deep Pink,White,Cerulean,Qmc13GRhGGkDzgLfn14RDJD2G6eB5kJQiBWGRFXvXav37H,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oopiSt6JXANfsJJfz1T1pfzP51r938gBLF6fv7VBxEuzk9SzwVK,ipfs://QmcWhNR7WWNKH7Uptc8DzTHyKcdXCz3QMgEtEnddT5Q5pr,ipfs://QmaNiSvpg4UZxLod15pJkxg5nJyNL6wf5K1J6TbDkpqBwG
1168095,BRUTALIST MOVEMENT #92,2,119.18984653326785,7,6,Tall,Tosh Two,Black,Deep Pink,White,Cerulean,QmbNH75Xxt5mVAaEujtbY3Cn9VH61QfmHxWku6wXmJvTvZ,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opSS91V3qVZKLVNY7vbVEDHDsarLGsLrUXzhVMUVrv7ejtoc6xf,ipfs://QmZRbfpBdGTFYs4huXqV5cEHLScZ2rBrWZ5sdX4znVR18F,ipfs://QmSUWY1G1nPkWBpDB6F5dVF4YBLKi7JRqk6qE16CFbhDft
1168093,BRUTALIST MOVEMENT #90,3,118.83918818260949,7,8,Tall,Tosh Two,Black,Deep Pink,White,Cerulean,QmdK6brnzbAynMfD9JwKgfAQUyindCVn5Z3PzAxMVMv9AT,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooS1VoHKkvT6oS2MQhGBy9WqTiPzSciQDnHJ7FadJ7rowU7mjF3,ipfs://QmQC5LrTDL74TM4FWgPqdScSWwgcaMX3Cay6ziw11u3uti,ipfs://QmXoc26rAbS7Zy9zUGwxksQaccvCLnkYz34UfnAdEZWUM8
1168415,BRUTALIST MOVEMENT #248,4,108.39759138448794,7,6,Short,Tosh Two,Indigo,White,Cerulean,Blaze Orange,QmXx1WzKNi432qbHjT7bL3J7bfkd5rPB5SdhWsbxYUr7vm,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooHEBaSaH6iWHnMjLGfY3xbFL7ruDGbCkFFngQzQz2vYsiSTWm1,ipfs://QmNsqmhBvS446euUDxYssH9ebhyELt25XYXsvxFSXy3swY,ipfs://QmUx1AtrpSmad9X77cDTnN4CE4wPmqifE2KTkfLM7UjGpd
1168032,BRUTALIST MOVEMENT #29,5,108.27299252434787,7,3,Short,Comodo,Black,Blueberry,Moody Blue,White,QmaT3cWJgv1RqyR8Y3ed2Tuz691kFApbMhd7smYGZPVsVb,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=onzwjvVGGEjNZNWVdxYhzx8tVR9jxH2pg7DJoF9KEVW2nMb71Pi,ipfs://QmNe4Bgfxmkxe4NZRdpvQna4NyCrf7ubPydizcaPomazds,ipfs://QmaCqJHzE9KgqxgheeSFbN1z8RdAzQkCW5MWLuEg1fvotH
1168253,BRUTALIST MOVEMENT #231,6,101.39762348190489,7,5,Medium,Tosh Two,Indigo,Cerulean,White,Deep Pink,QmYmR3vYCCPjNQysgUsnMdGp92YdSDwB2Gno1genEuBDpj,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooknrAbygLywTE6hpGVmMswVY9F9Pz3dohzdKxwC2pZNucyoTGd,ipfs://QmZLFGoebGGAgSqU81p3YWyAvzaTf8oZxNDZconAit3LiY,ipfs://QmNw4nrfw3ptj8aUUznAau6JQNAqLvJShyKF9xhqvojHHU
1168156,BRUTALIST MOVEMENT #151,7,98.20437366889068,7,5,Tall,Tosh Two,Indigo,Cerulean,White,Deep Pink,QmS5Wx7a23T4kUFGuN7kwxrrcees9ZYUd7n9sQRFcusoRP,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oo8AQEVfTmrLfDEFVy3bb15PWpj28WqdJHVC5adgkNvhUabMb4r,ipfs://QmRaqbMmUa3Zw7dBEzRhPfdYfnXsFVDUgx8wWQGLBPpf2T,ipfs://QmPAP241TmGmA3N49nfwV9DVN3TVPHAeKEvfRST6567HG2
1168044,BRUTALIST MOVEMENT #41,8,97.29647893204857,7,4,Tall,Tosh Two,Indigo,Cerulean,White,Deep Pink,QmYWcPdY1UdvJLrUKXoumrForRAQvpVNFtwLFbmpFWu6fN,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooCyEoXhjfB9B7n2Ya82Qj8saHyW6pu91N2nVKLqUbVCCAkBwN5,ipfs://QmTEMKJjsoAgz5MSF34vh7nrRYvn1yuZcEibBLKiEiaWYG,ipfs://QmRVtSHbhSe2iSiCMFJEjYsyB6WRbsn25vzU7HcERhtJ5J
1168139,BRUTALIST MOVEMENT #135,8,97.29647893204857,7,4,Tall,Tosh Two,Indigo,Cerulean,White,Deep Pink,QmapRTRaeREq7udeZJ9UunKawLXSfUywNchfRhNR8b2feX,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=onhpUs1ytSDKgvgmM2YdFh7eaxUp1gHiSeraEsft3KyLCtFTdRJ,ipfs://QmZYYeXegqNPJz6m26tpFsmNGcQp5YRGDpjSAQ5L9h7VWT,ipfs://QmSVkSMqun3BRNfvWEZ1Lt8ow6XsYjAiuSPByuT5duga1E
1168213,BRUTALIST MOVEMENT #208,10,97.04647893204857,7,7,Tall,Tosh Two,Indigo,Cerulean,White,Deep Pink,QmYZLNUkMr9do1d9x1o2AHkxoU4pChEfhLwfVbD9LRxvFu,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oo4oe9Hjg2kdRCDcaaBVMUCNsMZjKDKM6KfLdk2kxmKJWMiRY3Y,ipfs://QmZ3aVXRo2ZV5xrpBX4WgyaTsAZVNna5w8p5GJBMdaCuzn,ipfs://QmRbznUSHLK4rmVK411vQypNgVBqXUKoPPfLAmYo4iQasF
1168058,BRUTALIST MOVEMENT #55,11,95.98751786070906,7,3,Medium,Tosh Two,Indigo,Blaze Orange,White,Cerulean,QmYbQ1hCBNbjzPT5Lfr5Se3vBzRUhw9RgA6Rkb9bZvLG3w,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oonNBGJVMBYhYKGN8hcRjoYeDrYuHa3fUZD9ra5ykmmCfXiwuAt,ipfs://QmWzcVopAdN3Heo2BXK4ZFtDQEbawQkFJGXBnhhB7m3Wi5,ipfs://QmaZtdjPPWpud651eq5JdbawRG3yV92bT17hofpeNhnCFb
1168089,BRUTALIST MOVEMENT #86,12,95.40709355707737,7,6,Tall,Tosh Two,Black,Deep Pink,Cerulean,White,QmQtTtM8eoxvKXph3cJNxAhNhBtRcd4KA3G95Pvb2Wd7Nc,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opUYhxBCktMJmiG7zwGnFxkkt65ynXQJTfLU2jQ7yrNCx9S7ySZ,ipfs://QmdetQDYttvxMb7RYSy4buR1QEYSFTphkL2862LSSiv4K7,ipfs://QmTKjeaucqNXCwrPzic69bBjemZrgFWmqK1o5qakbCCdF8
1168152,BRUTALIST MOVEMENT #147,13,94.46884057941024,7,6,Tall,Tosh Two,Indigo,Blaze Orange,White,Cerulean,QmTBTponPSMMqMYzj8YnzdBrB1k28TM1fv2WXjnU9SBGZ7,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=onmkP8orXy1k3233wtxLuhsmLrPMfFEb97JH81rhs9aiyPYh7YJ,ipfs://QmcJNqn2nNHBQg9xxVWnFf4c49NvQGu8YWc2Gupg6Zwdqj,ipfs://QmeZsHCazfx4dV7rgWbNcoKuqbK3zUVGVwGEM1HJGACojR
1168088,BRUTALIST MOVEMENT #85,14,94.11818222875189,7,8,Tall,Tosh Two,Indigo,Blaze Orange,White,Cerulean,QmQS1YvjjBQwM6mogo2N6WjTME1v4XiMv7htzd6DBdXcLL,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opZh9ApsBJMCNC9QfdTfunZVLzhM5jueJ8cuGKmiumjMZQk2kAe,ipfs://QmcVVyiW5LufcAKnfm5sZK3aktnD8BUKxf3mjpXrf9Btum,ipfs://QmXafwP7DDvh83XS9ytbr9aX69dBeHi8VdncSFvARh95kJ
1168096,BRUTALIST MOVEMENT #93,15,93.1310027415724,7,7,Tall,Tosh Two,Indigo,Blaze Orange,White,Cerulean,Qmbn8qSkcxEXQSe3y2aHTcaemfmnrGeCqG5hUZQWeu6DLp,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opPhM3H1ZFnL7BHgn8rUoWcRp7BpfGwiHhSZXxDLuuJA5hgZCyF,ipfs://QmbrXFCM9uPQvaJqT8Jkg8RXaqm8yRR17nssZR7k54B842,ipfs://QmcndF5WkKf4tP2Z6CeMUDynfo32uaFegNf3VViJ6jCRRB
1168009,BRUTALIST MOVEMENT #6,16,88.62881148986511,7,3,Short,Signature,Black,White,Red,Blue,QmZ5jDYB4ZN2KSyCB56RqtxJeKK8kXHBXwEMuZxMhMQmtC,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooMEorxkpHzcAzFkXyb8Ty3kgwGERD8GLCPTajd29LwgFh8mEiL,ipfs://QmWcoWXcmfSiSomtzR7EzjRtauzAqQAz2zYEUEiCevXSJB,ipfs://QmYeyACKe7hLZywYt3ZYx4gNokgDW9x2GPFaYwFaTGPfw9
1168056,BRUTALIST MOVEMENT #53,17,84.06040865384615,7,4,Short,Cloud Noir,Vampire Grey,Black,White,Gunsmoke,QmfBqBGdnW4LxUaNfT9tS9SSG8yovtFNsabwswB8gmbP7S,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=onsP9fSyfUJ2XEgJDYPfNdP8kzUyXEQA7kq3ykV3agU6tRjP6Pw,ipfs://QmUkJrKUxKkd5hC91DiqaQTWfra9rsjn7YsgsSYP9tCdyA,ipfs://QmW25uAJXvWoehq7UJB2DJ1n5Q6Mei4MKhRXEMfNhXwL3B
1168342,BRUTALIST MOVEMENT #242,18,83.26214482319844,7,3,Short,Signature,Black,Blue,Red,White,QmbGS1sjuW6n5RFXPQP3pazJd7jFZdJ7oova1ztErreMFs,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opAWJu27zv4LmuZ8oqbbsf3zbPQeYvNz3xZv45ad7pBg6ruxURi,ipfs://Qmb4qeq3LqwcjTerRxgoq8Jty7aqVgmK6M94a2AqeZwAnd,ipfs://Qmea9SdPBhPPGhcgDkLdWqNcVXF73jqSVtdCLjBkcpJ7JC
1168048,BRUTALIST MOVEMENT #45,19,74.7782206632653,7,3,Medium,Comodo,Blueberry,Moody Blue,White,Neptune,QmX7wuDzFqeLdBkgXfusRs56wD8o92QLBUmyCnT78SS7Nh,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=op6Ab7t5kLApyFP8sWgvd18MEJHzchzERMmoGCYM8dgWm7dotxc,ipfs://QmUGtdYQGNXGyVR97eNDuXTsiTz8WNRiNFv1srByHf7eH5,ipfs://QmTSEEprRyvYPUT6gVe4ExjLSZg2qKQFxgBZCic9i1u799
1168085,BRUTALIST MOVEMENT #82,20,73.07960028097075,7,5,Tall,Comodo,Blueberry,Moody Blue,White,Neptune,QmRrhuGeFWBJHJBQvffgrtbLZft9PZFRg4wpJvtsV3nwbF,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=op2ivWoDxVQMmAeP4uP8QaoXUsz1WD4FNb4FjEcpTPqHgbtLSi4,ipfs://QmSUhvU4etfxcQ9DFim3zoukDDw22PjmKQ3NUvvVAt7rhK,ipfs://QmXN7YJsX7qdNPMShzHjGFAFsy6xGaQxccPWG3i7g7V3hR
1168203,BRUTALIST MOVEMENT #198,20,73.07960028097075,7,5,Tall,Comodo,Blueberry,Moody Blue,White,Neptune,QmWgYYzjqXn5DM3s4hsnryQVhUe1FHv7bEF2NFEZqfPw1N,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=onxDxDyFMqNt7gLq7XUPQ6NB2xdMJSRb5Q9xWuqQ2xeNFdk7Ymv,ipfs://QmQ1XATvcwcCQi8fJaMVHTnHB3DWXBLWr24mcXARHvotMw,ipfs://QmU1ywvbTMKArzw5b7e8DEQop7uG7XgzZPw15wk5fko792
1168237,BRUTALIST MOVEMENT #227,20,73.07960028097075,7,5,Tall,Comodo,Blueberry,Moody Blue,White,Neptune,QmcaFQ3RAWtXwKdBSaTzAEay9LetzkjwgeFrZKHP48hX6g,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=op6q62DcMDxEv2tS7Q9WmLxHoyEh311DhfEWzhYsEkwCnTNceRB,ipfs://Qmd4d9Vrx28W5TBYuXJPpkGmhV14hXtrgoPnSicJ8ZvYKp,ipfs://QmWF6a3Wur48k2EUzEAMVFyLCvKU2Za3bDAo1GtB4tGPsJ
1168029,BRUTALIST MOVEMENT #26,23,73.02782714781094,7,6,Tall,Signature Plus,Black,Red,Deep Lemon,Blue,QmQWM5p1DbL2sJCQiqcJ4WJwYxrT4tvLvXnXcqhHkQdXDE,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opGTQtQoFK6SMEZUmrEJuJBJs5kZijFicsLDXc8tk5EhkfTbxBE,ipfs://QmPoC7W3GxPNTH1QppHewyH4wKQooRMwmp4yTNELF645om,ipfs://QmQvob1x22zdoexFYPPXXXDm6VBX9w3ynb3yMZtEu7Xeen
1168117,BRUTALIST MOVEMENT #113,24,72.90888503130813,7,8,Tall,Comodo,Blueberry,Moody Blue,White,Neptune,QmPGh7Hs6znkmP9wv4DpSAa24hbXAZRCEmEyiHTiRCBjBm,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=onoa7vjESCCR9Y8e9rRAg6t3Fmp5ZLgvzCe7KK7uJf8KueG5HHn,ipfs://QmfEXx77oxFqsYCDFaFk64dVYdCeqewhD2KFJsC4PV3Xpk,ipfs://QmY1sS5MFjebyejkDPw4LEarGzVm9BYWG5LaJWHQp3FrTV
1168177,BRUTALIST MOVEMENT #172,24,72.90888503130813,7,8,Tall,Comodo,Blueberry,Moody Blue,White,Neptune,QmZLHs4GGECzojRHPxm48BEuKvcHRVGNKq4szZUxPc5Kng,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooMDn5KSkhMFc8oEiVr5HpMtGJ1R26AeohvLk6PgREt2vjp4b2k,ipfs://QmdkKFg5TW56uMG6pipdnZLHL6YYz1G15EAfJpFMEyR1Eq,ipfs://QmTvkWbnHFn5xDfwDi1CtmnNkaGJmy8TbNo6mx4RKxzy8W
1168226,BRUTALIST MOVEMENT #220,26,72.67716879715259,7,8,Tall,Signature Plus,Black,Red,Deep Lemon,Blue,Qmc4uaBz4p9r8nEy4mCKA5iqqe2mW2jkANCN3S1KLhBafi,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oomZUMuSWNsxQRbtXCATht5VYo5JNoMEHzR4SSQvRJvta3axAPN,ipfs://QmQC8v16FRzQy8Vu6xbhPKDKtN52fMiVvCtrzQEyxZFyg1,ipfs://QmbmbBtz837miMfunjar71rDmB68mLddb6mMPh1y67K4TM
1168217,BRUTALIST MOVEMENT #212,27,71.9399893099731,7,4,Tall,Signature Plus,Black,Red,Deep Lemon,Blue,QmdyB1Vd9LwZQrrG6NXvvaVVBEbdkGekKcdjQwTgqZtL5W,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opJgBnwEdSjwbso4in366ciyZEoUrMBmR4jK6S6xcwcBKaUjp56,ipfs://Qma7ck8JNgrLdDxvG54qE3fH1ruVCBYuKEpaJZbFgdpvMB,ipfs://QmNS94XtaJieTjWWK1xgYbCHqTJTPS7N7WTSE9ssZYjhYT
1168181,BRUTALIST MOVEMENT #176,28,71.92170554412864,7,7,Tall,Comodo,Blueberry,Moody Blue,White,Neptune,QmRHGopouMquUAfFWEhYpZNuZVyFqXTfi9CXxDxeL2MVBB,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=op1aU9jH6gBffoFUtFExci7ukVLgnPgfFNv5tSrQZxnHSe29rN1,ipfs://QmQevu1UqD2upSZtf2CqBD5hbRq3t4kr3L59Q2FAyVyJNn,ipfs://QmbBHqmzdg6PnNn6GNDqAX58LKuDTMDVv7e1YUyDBtF24N
1168192,BRUTALIST MOVEMENT #187,28,71.92170554412864,7,7,Tall,Comodo,Blueberry,Moody Blue,White,Neptune,QmXNmsKmth4m6xAyMJw1PdTtzWjFiHdaJKtxTarSwe4fR9,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opVGCGXBa5RjCCppv3AXH1KJQTmPgLgtbXaygg5H22htYrce4pQ,ipfs://QmcVhJSiGjNK44p9v8z9JNmDAi6caazJVRaJXDuBL2XGfJ,ipfs://QmWhCYTTX97gxbh7QJkDZDhLW6KsXS9vw7X293zgqBgd7Q
1168055,BRUTALIST MOVEMENT #52,30,71.5849708502511,7,3,Tall,Comodo,Blueberry,Moody Blue,White,Neptune,QmUmyWTGXyf8CRKj6vTv3JArHbiZXLjEQJvq1CmdZ1QpEL,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oomhb5L2fQ5jrNPnBdeMZ3B9e6ny4ANpZmUTRgsiDaGhUqejxGf,ipfs://QmeTprtozy3Jm4kLNYHLt4if8fXN4RRE8Ld7J2VW99x26s,ipfs://QmZ5bQAJnSx1pFp1URpDN79VXpuvkWb9PePFXJTrTZLZ3v
1168059,BRUTALIST MOVEMENT #56,30,71.5849708502511,7,3,Tall,Comodo,Blueberry,Moody Blue,White,Neptune,QmUbXhpDoxBGG9PEMKuH33v5XDG69kzzwHHEwRNzkagNFF,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opER7t7E7zDgLDrFzzMywYMDZgGiXhFv9AK9hKeVcxDqoyi9kXa,ipfs://QmeqzAstYQDk37TBDQL7tEKMp6TS3sgSxzTYwqBPef8tM2,ipfs://QmXF3EiF4uHT7eTPTz2d2zBmo9rFCw29qG86wivKxdvKdS
1168100,BRUTALIST MOVEMENT #97,30,71.5849708502511,7,3,Tall,Comodo,Blueberry,Moody Blue,White,Neptune,QmNwn8ShVxF161e9YsQ23fSLSnuTzJwM2i1aABEkzAjsbu,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ongRtaitqdRPZmZ89URXrobv7XeXQovMjcNomERR2MK84x4EUcb,ipfs://Qmde9Jt7trFvRkH5rf6ugiwxU9DjswSWzHD42mAfR1wtu7,ipfs://QmdVtwKvsESCGpHu9Jbkykfy6szH2XDxomUW8WfEbnrhCn
1168248,BRUTALIST MOVEMENT #230,30,71.5849708502511,7,3,Tall,Comodo,Blueberry,Moody Blue,White,Neptune,QmPuzNg4eKZKv6BTLGRkC3peQh4NKCMkqa8CZHFwEkpXu9,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opMt6KqzNEWqCZ3q2qJ6oWBmfXREYmZ47xQCXnabP3ZEtX8FxCA,ipfs://QmXzXzv5KycSoq4RF7pFtrV7RDwp8VgTqY6A7EJ6zVByVc,ipfs://QmY6KmKUHXotUdqJpyFGwJEp7UfNesZTD9Z1XafFYfzQNV
1168162,BRUTALIST MOVEMENT #157,34,71.2109176944159,7,4,Medium,Comodo,Black,Blueberry,Moody Blue,White,QmNksxepJ7uEX5XeNszZqmaXyE8nVWjJLoKNvxY4yR58yt,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opBr34t9uZjdS1ACifAF6ZNfYXkNJGHCdEVNt8cBiP9652TtDFW,ipfs://QmbB5CSXrjcrJdGkdjEWekjdyxorrRG3YrfwyUxnJKKxsA,ipfs://Qme3pzgkjb2kzKDvzhp7VZeBPH9hAPhKggdD7yPtAsrrte
1168070,BRUTALIST MOVEMENT #67,35,70.7487818606784,7,6,Medium,Tosh Two,Indigo,White,Cerulean,Blaze Orange,QmeBq2hutab7hmekU5EnChFqMxHUg4Jnpc8Ax18hxAQGaH,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oooxZHeZWMLMdjcGAw2mxYz3ksUB8XQiyAUKiHCEbnDeNRDDLhR,ipfs://QmTvaW7zFeK6TDZ57pXCmfbDvsMBGSKCxLdszH13CkmQ7Z,ipfs://QmcSMAbDriaqLwJMqdMbJY3vhbpAMm6CLiRvNq2WtwnUJR
1168087,BRUTALIST MOVEMENT #84,36,70.62418300053835,7,3,Medium,Comodo,Black,Blueberry,Moody Blue,White,QmVaHEVDynAqy8xwcbnRQSkj7CHhEYwecNbcV5f5Zy1qBv,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oni9KwyLRtwHA9CW6npri3qBDF8ouZK3mRvRX7mU2SktZ6Zk9qe,ipfs://QmXsN7rHHPWMn77waRUxRfEBwciAAkD2TdctSspUpP1rCx,ipfs://QmPYWQdG6izyPQf1TTwCZcFEHrczozD66BpgX7QmhnjDeX
1168102,BRUTALIST MOVEMENT #99,37,69.66094402284057,7,4,Medium,Tosh Two,Indigo,White,Cerulean,Blaze Orange,QmTuTav5XvoUewSnGTYsxyPLx9QvnNrBECKMsVTWw9vPSQ,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooqvZcMnZuGD3aYAUuq4GSCBWxsFXkpW6veo8XsepjadcRRSxJL,ipfs://QmZAcw87x2sARfhJE91vqmU14HEtNbs5cF5RNQS5GU7323,ipfs://QmS7BVwAbkQSd7WWSZhz4XVepZcxn6LMMy4LNVWT3h8CYU
1168114,BRUTALIST MOVEMENT #110,38,69.6553739898651,7,3,Short,Signature,Black,Blue,White,Red,QmZGpcsPt7r4P5igM4WUeXJhtG4cvYQEXueCDJWMHzk6fC,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=onh6Y5Crem4DvxQdsD9a573mrsFLm13R5wMJEv5zi9RdXkBLuAQ,ipfs://QmRtHMUFxVMmDUtWZMbKREHZHptZwHdeW5ystNGwupyjaT,ipfs://QmR3AKoSy4raUKsczVG19QsbychGAitwY9efjKBQ7pB2xL
1168062,BRUTALIST MOVEMENT #59,39,69.10550571923952,7,6,Tall,Comodo,Black,Blueberry,Moody Blue,White,QmWzFhtvHqXkq6PUi8jb5SifkrntyQnziUqJ7KGQBqocVj,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooJAFR94n2du5XHeyfLgYSSzGTVEuQEDbt7Z8zaRAWhp5JV48mY,ipfs://QmeyCHv8KLUY6BGtDEDrkXTwFaj4oAjrooizm813digy9V,ipfs://QmQbBxHvWpxUV85JiaReP9ENoJWrpQHjo671E4opr6bVRb
1168122,BRUTALIST MOVEMENT #118,39,69.10550571923952,7,6,Tall,Comodo,Black,Blueberry,Moody Blue,White,QmRqdgtFUQTV3gZaYaSzdbrXKSHxy592LxLW4RyNu43Wd2,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=onfYmmGnUyqHmSf42F7AhDCxamGAH3ypwLvKpUEVcP182YMbJhK,ipfs://QmW62URrk9febrw7jxMrurQW922Xr3NqNzgumGDjpkcZjX,ipfs://QmQh3DMnTCeATTvsAA8ivraDpr2Vnx5Sp21BsyptwJ83d2
1168033,BRUTALIST MOVEMENT #30,41,69.07420932896302,7,3,Medium,Tosh Two,Indigo,White,Cerulean,Blaze Orange,Qmb3sabPyHupcChkskNH8gSiWQBY8PWEuddmAmppWoPQyt,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oo9eAmifUG8Xdan3D9WN2QUNwCHLCbMrGrf2oj4uQ9VYnBYJvz8,ipfs://QmS5HLh8zoweMktu2xBvTEiiw56YzhaZrs8XNCZ4fvLsCo,ipfs://Qma1mqY191Y28dWgpWAAaCKyxxjef6h5egNzC6ZTbf5CRi
1168207,BRUTALIST MOVEMENT #202,41,69.07420932896302,7,3,Medium,Tosh Two,Indigo,White,Cerulean,Blaze Orange,QmW5uwrL6pXAq6Zj9XdFthcdCHbRhesZ6rzKUMnXZ3znEg,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooRy4XmoxPAR7Z4tVEE3DZGhxFhdzF6Hh8DnGrydCgG83wY6vMW,ipfs://Qme5cjbqrEY831uvbWJ6tAg7o5KNfECsMSdEGZrMvudvxG,ipfs://QmZUv5uG9HvfV7iyeqpZMSgDkrgZyaJZUvAq2F9zoiseaX
1168216,BRUTALIST MOVEMENT #211,43,68.92556261824379,7,5,Tall,Comodo,Black,Blueberry,Moody Blue,White,QmZQV4LmoiGhdNgnstHSPszR8WZpv79qDqZzUnEsFx2VqB,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oniGHWycLwSURBJFsAJjo7wJZXhhcvSR3FXS33PXK5KdV16TusY,ipfs://Qmbq1CQR6CTXaXogWE6LkpJSJRSaHNvE276wp6gGexEGMQ,ipfs://Qmef1n7hfsY3i5B2MgFE41MJz1ZcmhN7qGatxYN7Wy84uf
1168007,BRUTALIST MOVEMENT #4,44,68.75484736858117,7,8,Tall,Comodo,Black,Blueberry,Moody Blue,White,QmfM6r7jnQUARLATHQorH3cHRwV2MUnFovGXyJTkCfbUTZ,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooD3kTc6rzYAZ3d7vxfudUdDykpbGgUj6QojDzvSM3zSd2mNd36,ipfs://QmSY385ceMupinDdEDZPMMpGke6dwQNgZUsLxDqiD41tuX,ipfs://QmRc8fXqz4zCSTWg2YTb5CwDbGLkjWuyYEXNXTpUtxqnuw
