ID,Name,Rank,Rarity_Score,Acid,Attributes,Background color,Bubbles?,Color palette,Color variation,Deposit,Discrete division,Discrete turns,Displacement level (0-9),Division angle,Division chances,How are you?,Inverted,Mutation,Pointillism,Spike level (0-9),Stripe level (0-9),Termination chances,Termination threshold,Tinge palette,Turn,You smell,Your hotness 1-10,can I touch the bubble?,ooOo0ooOO?,ooh?,oooh?,you are,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
12480,FXHASH Logo with Features #405,895,55.84257254167811,False,13,None,None,None,very low,normal,True,True,None,high,very high,None,False,high,False,None,None,very high,low,None,very low,None,None,None,None,None,None,None,QmcY35jag7RFZUT8d2ooPCAyYB882GmioUihnpNcb7cQnu,ipfs://Qmf4gzxZ512j44u3J66krSgkPuiybromoKQZ98L3XM9BVj,ipfs://QmcFvU7owPhAXtMPkCYhCPE7gzuodXAG87LgbLuMefmd9U,ipfs://QmXn19FtcCmyETEhsnaYwYYr2ZCk4PJ7NDztS1UAZAX8wH
17374,FXHASH Logo with Features #544,896,55.841789937987215,False,13,None,None,None,very low,very low,False,True,None,high,low,None,False,normal,False,None,None,high,normal,None,very low,None,None,None,None,None,None,None,QmZwwBbkmFQDTAL2Q7gd3yoczyHamzsxqnQkhSSi1XrUG1,ipfs://QmQaACCwwbvAxKZ3DCkEtRVPBNGnNTqyPQufJL7fy3fHL9,ipfs://QmTiWHaKeneDm2GLhtbBfnegRA3uhaqmPqURauDBb28oNo,ipfs://QmSqfr2DRDqcVqg1YyLxiFPxNFineDKcN1PqkJxSEpgESr
17094,FXHASH Logo with Features #535,897,55.831982316159326,False,13,None,None,None,very low,very low,False,False,None,normal,normal,None,False,high,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None,QmWEE9Qn4bf9x98ZtjnzFbt1R9u59yBKFthQuSBeGKs49B,ipfs://QmbD66HPaDGB3DK7KAphT689Gq131Ft9BHcLfxYGj57g8Y,ipfs://QmXK3UAoKrE32gfyMaP7vZD7w1qgpQnYif3UGo9XNjsGHH,ipfs://Qmc4ZdV9jK9KvxVNeBepekns45jPyx97mUKFhrSpp3XAXh
17807,FXHASH Logo with Features #578,898,55.81696508059634,False,13,None,None,None,very low,low,True,False,None,normal,high,None,False,high,False,None,None,very high,normal,None,very low,None,None,None,None,None,None,None,QmRz9QzChWFDsp1PYoSfePxJ9y3RYj6iMQEzTNo5Zto9hM,ipfs://QmVyTp2oL29BUoJXMvVjaUXSUuMNcjeeCQ7yZGiWBUnB3q,ipfs://QmZrh1YDTWsJ1HxV4gX3kLpWJC288AVScPnNtbVbx6zTeQ,ipfs://QmSbckyVMXECceqQiKZiWbUjjE8SmdGWoexAbwxxxE3cYj
18936,FXHASH Logo with Features #671,899,55.80304738180966,False,13,None,None,None,very low,normal,False,True,None,low,very low,None,False,high,False,None,None,very high,normal,None,very low,None,None,None,None,None,None,None,QmdK7D1mFco4i2gtqaLDpGMbC2U3ACPrraRsQ5ba4kBR1o,ipfs://QmYPzbFbHdwRDmS8q8gK6Dk23QNNRLe887YPF7Myk8Z4fp,ipfs://QmRPsVSvP3LUZdJMCz3fpv7njATGNV4ndsG5mQz5bigSgq,ipfs://QmQFKdMb7to3367Aw6GpKRnNfi99DYJYYp8ZfaJhYhPkwy
1521,FXHASH Logo with Features #108,900,55.799655602025126,False,13,None,None,None,very low,very high,True,True,None,high,normal,None,False,normal,False,None,None,high,high,None,very low,None,None,None,None,None,None,None,QmVJ3uLy5z3NwXpoEQBTG9oWsqtPwerZeMnqANRUCmajn6,ipfs://QmVymeo4v3TQP7tiocK4zVde7jEJdzv9T39Jg7E1D3cmfn,ipfs://QmXsvK83a1ycyNT8MtsY9ZkzSFXjDQHPNVTnuVji5nJz3N,ipfs://QmZdUFrGiQUuCHZBN6h9aiS9bQmuAfzLmDBqUZWMuzci6U
19039,FXHASH Logo with Features #692,901,55.79688360256148,False,13,None,None,None,very low,very low,False,False,None,normal,low,None,False,very low,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None,QmZoNXmBvit4wivkbX1VFKVHBCCP5jNzGGCjd4YjypXavb,ipfs://QmT5wXwDUupAUita69SeGq85PiofSXXKwGD2du5KF1z6sB,ipfs://QmcERvzK5SAUE43ajty3Nags9oiZ7WCWJqrJKuK6jiK5PE,ipfs://QmcT4Q2EVaXn2Topai3pkWqRevDMeRg3WvnGTBMm6anRu9
15968,FXHASH Logo with Features #516,902,55.79332570860707,False,13,None,None,None,very low,high,False,False,None,normal,high,None,False,normal,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None,Qmdq9APWwoRLpSkdzEgyKXyVQ1Pt3jgShNjuPqtvPzcdS8,ipfs://QmRHoHhp8TtsX1PFMG77i5bWa9EwTePFxgdF4epP6zsdtU,ipfs://QmdY5gwDHfzAUX28xubvAxNoMGvsR3SvLHzRsHxt5UeQ3n,ipfs://Qme6dUvak52ymvqhLPDU6TRkzSrJpuwX1q6A5XwDzNUpLf
18097,FXHASH Logo with Features #599,903,55.772239574041315,False,13,None,None,None,very low,very high,False,False,None,low,very low,None,False,high,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None,QmUxUGUccnGPDpqv4U8W7owjAV99F6YppnNkU6S38UsAv8,ipfs://Qme59FkEbVMcanxHdYrGY24K8TiYwCXnefh7JBU835rUq5,ipfs://QmSjwjKzbnvzYcjyTDvjG5oyT9d3YWm1XAnEeVqdbhHHzL,ipfs://QmUczGGT77NhndFk6oPSQjXG6xEgcSBvR48KbHC71nAo9Y
19052,FXHASH Logo with Features #693,903,55.772239574041315,False,13,None,None,None,very low,very high,False,False,None,low,very low,None,False,high,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None,QmNShWYhLX5jFftKQMDcQ9WNNxGN6kJhTrpJHUAUveMHkU,ipfs://QmW36pmnFV6T7u5yy2Q34D9AKkLtkrNDuXa9ohy3HD6ZfH,ipfs://QmPfqCdXZafPxjgGREvGZAtkicQMzExKm7kZV6wTNZxHtw,ipfs://QmQp9wJsEQeoG3j1Yk4EbLGdcvTBvTYNEsK8wTmq1QdFtc
20015,FXHASH Logo with Features #889,905,55.763071452164155,False,13,None,None,None,very low,normal,False,False,None,high,normal,None,False,high,False,None,None,very high,low,None,very low,None,None,None,None,None,None,None,QmUxkwNR9vTPHYFvdZKqTj3Fd5tPsfWhGed2Kbdkj1cLoz,ipfs://QmYNu9RFrMkbcq4WUDNJ5FFZAxJHGrfpE6nTDMQ9evRpUy,ipfs://QmZ5KT6fMbP5aeseJX5xsYSdXHfBRFngcyk4AvcifaBbL8,ipfs://QmPzZHFJnyaks9yyhMipQWbHzHXnhYY4gTk7f1MU95PRL4
16398,FXHASH Logo with Features #524,906,55.75270305286683,False,13,None,None,None,very low,low,False,False,None,high,low,None,False,very low,False,None,None,high,normal,None,very low,None,None,None,None,None,None,None,QmQJkyVzPe2K7BUy385fdCMfSpNtoekuEpk74C3UxZYkRb,ipfs://QmdeewFgFo735UR7Jd7SpSUu9JUkxt3Bc6X3aSHYCbNXVs,ipfs://QmY7HV9pRJqfxqvHJ8w5scCUG1eNrjqixVrybENY2PW2Bn,ipfs://QmWeFmAnNngUyfBdV7gNJsVAZfkevfq965cxnfGHTcs7Rd
19481,FXHASH Logo with Features #804,907,55.751432023998646,False,13,None,None,None,very low,very low,False,False,None,low,low,None,False,very low,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None,QmRggDa7srqVyck3PP6nQVSe7UYwsd5sPeGgTTYrvooTBg,ipfs://Qme7eu8jvq13DPpWLvfSRTpuPuqn5qCBpeTYiZD5KSCdNv,ipfs://QmaZUtwTrD5KB9sXUA7mi8u5u7FDiVSY3hPBnwBMHFr3V8,ipfs://QmfWj2c8JA29qAmpKJJG9KnAdRMz9uBYaUivesvFUSeuQa
19186,FXHASH Logo with Features #719,908,55.7393525704579,False,13,None,None,None,very low,high,True,False,None,normal,low,None,False,high,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None,QmeGc9FYtjCyub4t8TaQA98inRkVXD2rEKXxEXkSCpaCZ9,ipfs://Qmd81spbT19y1tr633gCuDp66twqDc3HLvBhEdAwDyoutK,ipfs://QmWKP9KEgs2iWTtj3xYmoEVpMGBWBF5pJQNxkoL92jq4rL,ipfs://QmedyQxdmKszbPBF2d9HDxUWNp8wUaiVmKn5cnKUkQfR54
6660,FXHASH Logo with Features #265,909,55.735521151360146,False,13,None,None,None,very low,very high,True,True,None,low,very high,None,False,normal,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None,QmUgYx2X56T8k9s8FVfFt2fCK84TdJyFYjTQdxEXkBxcvT,ipfs://QmcFfQgqhqMJoWq5XPgP9hYK3MFVpqLog1D2sitVuQnmhG,ipfs://QmWV2vnbz7j8mKuZvPkZ4Mm6a5Rok342zDHnomiJ54DXCV,ipfs://QmPzhW8EYHvTUFEnADpthhpYsnsKzsMSFSVJJXDhkgwQqC
19098,FXHASH Logo with Features #701,910,55.699174720207765,False,13,None,None,None,very low,high,True,True,None,normal,high,None,False,very low,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None,QmQ7WFjUQrBiDhZxKfY1uUbcGos1VWPJ5hJXAVdgzshJs5,ipfs://QmSPcamcP186nRhw14ZFVg5zyS4vmXjTp6kjjKCoz69PJd,ipfs://QmRRnH3YwZA5ZuUXrvKzfoVT7FH8Ms4oDnfXy5AgB6Sn3x,ipfs://QmPs936oNEBiT6UQbbX9YFJge7LeaPearEtWGGcc9vxPvA
580,FXHASH Logo with Features #64,911,55.6917701089558,False,13,None,None,None,very low,normal,True,False,None,normal,high,None,False,high,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None,QmRPMfCyyWhLgDzfhiuzsRtQUhkmeFu1URrzt3BR5QHSP1,ipfs://QmW1iv5Cfyy44qLYuvsehFjn6qDPsTrKjFGogZVzRg4QP3,ipfs://QmRTMsWWnLL6Z1BrnvMrsNLLGvWGZWkWfVoU4oiTemH5Vj,ipfs://QmaJZSLvQEJCrBNKXEtKwNNWzRwajagZRHxqUcTagDht9j
20544,FXHASH Logo with Features #983,912,55.691500746817944,False,13,None,None,None,very low,high,True,False,None,high,very low,None,False,normal,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None,Qmb34L9Taw66rqRozsAdeFqFjWgapjxH3UXehTZ2GHqeFt,ipfs://Qmc71GBqqZki5CPDPtjiCMovZU4R9MTh5PhHxJzdq9M5s4,ipfs://QmeNYicG38hcu3rCmtN5qcVSdibtmGmikL9XnK8fpUHbvS,ipfs://QmYpY8PgMvDBdNPzrFzKbaSXNrxh6AJWo3kLhGzZsoydPf
11297,FXHASH Logo with Features #379,913,55.69035543579928,False,13,None,None,None,very low,high,True,True,None,low,very high,None,False,normal,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None,QmUcuRFKDgJoMPFn2cNo7rAXRHxVqBKuAmKneVyRtmxVUV,ipfs://QmXdVzYTCHJBnYEn4HijtjTxov6p6bEYtxNkX4nJM9VLxD,ipfs://Qmcb3gpYuFGW5MgUG97Ciy6V8YEvwA8SjjPSkQ4H3nhyeo,ipfs://QmfEFyJzRA2PRLdBUzzuyAMxbjmkGGq7Qx8UtNpKiNsKsz
17876,FXHASH Logo with Features #580,914,55.68668197267163,False,13,None,None,None,very low,normal,True,True,None,high,high,None,False,very low,False,None,None,normal,high,None,very low,None,None,None,None,None,None,None,QmTwveqWNim5RkFB7ptnrgx4g1xn2i6fsPoVXpXh7VEFqq,ipfs://QmNT8aSJkqfPCeQzkb7nxeMfhiqV1kWWcyo7XdNw9K7zcL,ipfs://Qmcb6QVBZbBDgWuJ285SedSdUHt7xgPasnF8gcWYpzNBeN,ipfs://Qmf9jc2rj7j2vD1PTvM28PwRvt94QiVqZko8SnnwZ33GYB
17541,FXHASH Logo with Features #557,915,55.678750809489955,False,13,None,None,None,very low,very low,False,False,None,normal,very high,None,False,high,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None,Qma2nmaGq8ADnChBbJzkAdaZwa7idz47ic8UFhh482qHbS,ipfs://QmRd1ERgA7XQ2m3PXtC8vHhNdFbSsruJFMMyKEwwnQMUjh,ipfs://QmU5W8Vc3nZ5x6Fe3BYQEK1wguubKR4PzHzyekX6vN3wEp,ipfs://QmNdpoxb25GVzUD4RQhgCvs8PJSkZVvsXuumm7rHwLS2Ye
10256,FXHASH Logo with Features #349,916,55.67798779047486,False,13,None,None,None,very low,very high,False,True,None,normal,normal,None,False,high,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None,QmXqn9PMKqcVaDrHZqtqueFRhgWzRimm1GTj1QeHLWZn3L,ipfs://QmXse4aR4k2FrL365EkkoHChf1bJZ9g8dnTfTaZsYyDxYz,ipfs://QmYGvWuXLxp8GMwDky89VjPKLjZdK5EA9PAA2EFUuz2ME8,ipfs://QmNefZERbVxKvNHPqFn4EAh9hkkMAttf4yWxnQLozDnawD
1472,FXHASH Logo with Features #104,917,55.67269451046393,False,13,None,None,None,very low,normal,False,True,None,low,normal,None,False,very low,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None,QmSnK4MPbH3YP1oxi2sBySYxyZCbUya18FmeBMugnRpr6H,ipfs://QmTLhGMBLqcm3kSx3ce887pKSrruqRoWmSsKb6EqnX6MMP,ipfs://QmWygBsanLfgzU2BFVuxBSFboFnZ1cBw6nFgCmuDbthE5p,ipfs://QmaEkVtf7duQm1BoG1peJaq9EJjancgnDvYeJbJcTNAtHf
3658,FXHASH Logo with Features #184,918,55.64438132902704,False,13,None,None,None,very low,very low,True,False,None,high,low,None,False,normal,False,None,None,normal,high,None,very low,None,None,None,None,None,None,None,Qmaq3VKkCa6H8PkiuuSttyk6J7GbPrQk9J8G9StCjy65zU,ipfs://QmPtjjavQ9Dyn46KXpD4KgYdJey4tAtv3vfj14KWCdLmWt,ipfs://QmSX4CnMtWRt7n17M4RfqrKWFxw6isJJcTP3vpwmH9jDZZ,ipfs://QmQ4GoDXxiWy6zVuU3mMLaHwFA4ZuS77t7sB1U72PS2he3
20483,FXHASH Logo with Features #970,919,55.64273199563967,False,13,None,None,None,very low,normal,False,False,None,low,normal,None,False,high,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None,QmQVsCh1dQAChHtkDY6t5LpC7NUvcm86oyPFM3cBMAFuMm,ipfs://QmWBtTC93bfUvLMuwfw6av9vq9mZMxz9WAnFYao28JpchK,ipfs://QmU5Aaee9PB4dLAmxf7PimG5y9ZYXKSNd8NfNTZP17ce1X,ipfs://QmUZJU8zeMCMBc9q6uvGvs2v5PRUY9QGELcrHAFCqRvRnf
2140,FXHASH Logo with Features #131,920,55.63349819899803,False,13,None,None,None,very low,very high,False,True,None,high,low,None,False,normal,False,None,None,normal,low,None,very low,None,None,None,None,None,None,None,QmYUwmzqEQGwPovpQWwEwmUTDmhCLjmNTrMTPwxKFoLTxd,ipfs://QmXGRM8YSxHgh9mU3W5KjxHkk4PoCgMiKDhE4UsVQyZdVL,ipfs://QmRVp9DXyaWTh8czharBBZNh4HauGqHCgyEQu9aVkRia7r,ipfs://QmPpkwW2rKTtGzBNQJtkqbVqbFvdFzqfKUtANeH32Z41ee
17421,FXHASH Logo with Features #548,921,55.61341912489379,False,13,None,None,None,very low,very high,False,True,None,low,low,None,False,normal,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None,Qmf8ZhaerTFusVxpHURs1QW7SozYMXkFzVSPYrZ3SG8nEV,ipfs://QmfJJFX9Q8oR67y49EL2RLabpe2SmMc96jWx7MZmbb8sTx,ipfs://QmR2Y6dyHd245GjYMrbm2K95PpenFLEgYBbrxp2FSEGp6Z,ipfs://QmRyudA31YzHZaDA5UrR34AzELo6G1GSNPEnBksFovD9y1
9166,FXHASH Logo with Features #330,922,55.60234903921432,False,13,None,None,None,very low,normal,False,True,None,normal,very high,None,False,high,False,None,None,very low,very high,None,very low,None,None,None,None,None,None,None,QmNeMV6L5NTpinA4E4k11fvynGzohgJY1iNgexEDYqdnuY,ipfs://QmNcoJnLXsF61h8rXJw9DN7BmN5Li3zzzMh6jCVjfwj9QK,ipfs://QmSTBRHeiJRG3BDCGYfiZmBFSXFskrkcPxNMh8TGcpMpFq,ipfs://QmRTGP5nWZz1JrXLWJ6pPWiHsL5bRFnRfRy7DtkMCXutoE
12631,FXHASH Logo with Features #408,923,55.568038391403405,False,13,None,None,None,very low,very high,True,False,None,normal,very low,None,False,normal,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None,Qmd7FWmZVPtuvKs2kLTJxHHLjyKJYJXNrSiw12Vb2FaPWx,ipfs://QmWJy4CLdVmyrecKeVnV7yYiBcDeYNzYDq3yRW5q15zowS,ipfs://QmRJdsQtaWzhettTCnSLnqRhPEMhcbF9pZ9V33EfeYsGAc,ipfs://Qmdg6n65RqBNN4oCyGzAo1Y3EHuCuJZCkQghx7SLk2tG85
939,FXHASH Logo with Features #85,924,55.56627233466117,False,13,None,None,None,very low,normal,False,True,None,high,very high,None,False,high,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None,QmP3k6zm8qSv2DnUdoSn4FFmYw4tCarXpCkf7UHyL7M7Vc,ipfs://QmdwHjUMP7DumvQsDmFCDjYFRnh8FufAvPYZ9xN52UFzQe,ipfs://QmPrKrekxoMSTgEkXXt8F8rM6fgtDzPsz7UBYwdppc7374,ipfs://QmNwsyyQGEzPgEkzbNAYdjb1axnVAimJMGovtACzK4LTdg
18973,FXHASH Logo with Features #679,925,55.555982435427765,False,13,None,None,None,very low,normal,False,False,None,normal,normal,None,False,very low,False,None,None,very high,high,None,very low,None,None,None,None,None,None,None,QmYaE4dPvbGSchfQpSwqwSxuHBGB1xKePspQNxg8QreJFV,ipfs://QmNTQY5i5XnFqrgEkfXe6rkRThQaAs9996ipdQtXHa2tQB,ipfs://QmPBqFeYXo8rCzRKBcwi7ceajzY8UPxsiyWAmJVqFP9oUn,ipfs://QmRviaFeqgzFSXGr6AqyLMFxVLPp6zAhTiLpJHHWG6ZBV9
19891,FXHASH Logo with Features #861,926,55.5397013684198,False,13,None,None,None,very low,low,False,True,None,high,high,None,False,very low,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None,Qmf7rRi2WAgLYTQWZpvScc6NSXzmA9APLD5HxDyrEAkBiK,ipfs://QmSPmNs7c2QdV88VnSfJnWkSpB2cTdSYrh1BoGfzcPjDpF,ipfs://QmdnreJ9Gyoe2DfNNjusqcyYajQr1TL4GQF5EZXF5uNKyB,ipfs://QmQ7tvj6oDe5yEnaMy9UF1S4nvcBgEr7DShsGiUHjZct6F
4031,FXHASH Logo with Features #206,927,55.53546544608523,False,13,None,None,None,very low,low,False,False,None,low,normal,None,False,very low,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None,QmY3qtejQEc6qvUMNQHiMvfx4XwgG2tmC5NHApgtzMLU4A,ipfs://QmPRd7aP7wRgj7CTCwLK8X6N5tzRePmqYzuWojfsL3zvu1,ipfs://QmTwaq9Ezv8SgVBJZx9VLVvoJZjds6GsqcRet3R1KQocR1,ipfs://QmTTEx7Vy2VH3AFW4bwSRXFEB94ctfeNBpXs7mdvFujtq7
8916,FXHASH Logo with Features #328,928,55.52475628380549,False,13,None,None,None,very low,very high,False,True,None,normal,very high,None,False,high,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None,QmVmomCnDuMkTBccWTTK5b3Y2gFnRYNcKL5rFEXwFcWexX,ipfs://QmeYor97XG2FTrcQAsFjzgxNik1DHjwhRAWNQ24WbbbViS,ipfs://QmYv34XYqnEeUEWBWsyj2oE2tcrntYxuoichrcnDaz7UfC,ipfs://QmQcfFs1tJ4H8XRQUzwxEeNRuzMmJjLQRh6cnsqt9RZ6x1
19221,FXHASH Logo with Features #725,929,55.50449549098101,False,13,None,None,None,very low,high,True,False,None,normal,normal,None,False,very low,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None,QmUzZbRC1UxzEGsTEmtg1mdcD15MBbhWPArGhnzcpUmXLx,ipfs://QmNb5Q2u4My3NgaX2hA1mEMRUfnYW1zoiZU34NdTefzXy8,ipfs://QmNM5tn9QByHWj6DdvgBBjBoCDA6xqxPDAfpHTc1Ueu3hp,ipfs://QmeSGGDEvoiAZaM3cGRc398jtfsGbpCaC7nrJnf8tF37Qe
6513,FXHASH Logo with Features #260,930,55.500871506697635,False,13,None,None,None,very low,low,False,False,None,low,very high,None,False,normal,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None,QmNUVatyxs2cPARGbGZpZmgSZTGodkinkkLGUKca8gUase,ipfs://Qmf44mGb34t3oCDzzXKPKGiYHjpU9ALikruTNpgsVfQJXs,ipfs://QmaWZuqGMcBa9UVkGiGCn385BwWDnNXyBHCSYDj96dcVMW,ipfs://QmZsXSSx6FTdEsTqHbmVZ752ZKDpSXcxVjzKTXJHvvUsDB
11404,FXHASH Logo with Features #385,931,55.49913370306409,False,13,None,None,None,very low,very high,True,False,None,high,very high,None,False,high,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None,QmUtFzDvwY1NaGkNzC7ch7fKwnFfui7Lrf15hGd7ftcJsE,ipfs://Qma6i9FotvXrVBRFHPsLVeXRQ6sJntsnNzYh74tXwUnYXt,ipfs://QmZUMChKzFVWxV6z1yduqXZVon5criUXyPR4RgfkyckDvW,ipfs://QmcHD5PCyWBPRDZMqtPZwSAuFsB3C9dXUrZMsVbhXkF3sJ
19358,FXHASH Logo with Features #746,932,55.47145052340424,False,13,None,None,None,very low,very high,False,True,None,high,high,None,False,high,False,None,None,normal,very high,None,very low,None,None,None,None,None,None,None,Qmdz9JHntWL3gsZXctSLuyPZUCFfmhWkXVnxNVADUCsBCC,ipfs://QmVNYf366ukjTUxDyM7PCAgVVX5bz1aQ81xSV8yJ2ME35h,ipfs://QmTxJV74GJTFfk8snd6Z2iL6F1nHq3QkJJXdns9dpTG8MP,ipfs://QmepzqgBbsLU18cMRWeGGz6A796pgcCmQsimXcvHzJTtv3
18553,FXHASH Logo with Features #625,933,55.46481435599256,False,13,None,None,None,very low,very high,False,False,None,high,very low,None,False,normal,False,None,None,normal,high,None,very low,None,None,None,None,None,None,None,QmQm5yqEC4gpYDLqFtVJ7wLphxb8ubmYsvtFNRWTJDh8n5,ipfs://QmbKumpKAmPd2a94CxjijdT9enmjxbAfatSdyJvfReeJuh,ipfs://QmW3hpSCfcWCXYzQ2eX4gAmkG1FLxsA3ADQQECCdobfLpU,ipfs://QmfPEDumtdkPtta1LTQXWPSSzP9V2qvWBjxH7VHUP9LXGz
290,FXHASH Logo with Features #35,934,55.4469428645337,False,13,None,None,None,very low,low,False,False,None,low,very low,None,False,normal,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None,QmVujzRfz8MDBW4EdfZ6qfrWnB1jBghhzAS2sYz3DSxkRx,ipfs://Qmdkc3ef4EEDEWmgi3q1yffrBriY4oyqfe9ZGbs2TYrvSc,ipfs://QmYYdop6WGXYNPhdKuoFPhdnnFYNPXdNNfdUwzGf2BbuSN,ipfs://QmQA7yDz4K885Nb6hRwMy8v1ydLLMnrxgJWg8BXvmBzePr
10990,FXHASH Logo with Features #372,935,55.43449681781282,False,13,None,None,None,very low,very high,True,True,None,normal,normal,None,False,high,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None,QmTWirP57oU3SQ1D4HSusFJrjsXVLuEMYuBYzf9kH6mKbb,ipfs://Qme5AwQtHCkKDZJLNG3jCgXGucUojPxEm4pFMQivaDyRhP,ipfs://QmUNj61DEwhiD2HMhMNxhjxkq3TycsZK25bVNZdC26EpGh,ipfs://Qme6Tsn6PvCMwTL5P3bB65hiugMf8LY6GrNFZRKNkdFTjP
18834,FXHASH Logo with Features #655,936,55.39351934140043,False,13,None,None,None,very low,low,False,False,None,high,high,None,False,normal,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None,QmNY7KXUuNW1mBk48jduqCmKrwjkVqWYFJLrMrKkVjHcan,ipfs://QmbsG7h4A2wxorbnqq14wS3q1nrkwFZax8YPYSzTjxciA1,ipfs://QmXUNQ4TdZZuSSgimWV5tXuDW52dYiyDDXFesxQnR1MEnB,ipfs://QmQZ56VsMcQyzh7J5awYALDZrXBTrjaWwT1Qq34MURB6hD
6158,FXHASH Logo with Features #245,937,55.236815855108766,False,13,None,None,None,very low,normal,False,True,None,normal,normal,None,False,high,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None,QmQTtx64B2uXn4Zqomn6rYV7UQZdwjwMpAm7ANAWQMW8jD,ipfs://QmWkmRgCTRiScaMPZPgjnADK322jU9HU5XnuAyP9RnQ6pe,ipfs://QmXnZpPb4FZcJoHKzSmaB6Ve4QC8Q8KmFZZveWzWb5ThDQ,ipfs://QmUyAJetkzUu1FSF2KJygs86jceXDEnuwonpDRokf5Mqx9
20085,FXHASH Logo with Features #904,938,55.23156496842121,False,13,None,None,None,very low,normal,False,False,None,high,normal,None,False,normal,False,None,None,high,very high,None,very low,None,None,None,None,None,None,None,QmaDziTm95wqq3j344e2e1axCXVXS4GGvFB7yve9QTAVTg,ipfs://QmbFeJV1dihm8RCtAM81nqVt1seLgLRnY63Eg3UvwXMfg9,ipfs://QmPxSbv766MgrqhitQG3bMNnH4he3Qo5bgi7fXG7fAwGyZ,ipfs://QmX7YSwUdGQQq2Vhsh6HspmKDngfWeMc7G3n2VfKEJPZYk
14621,FXHASH Logo with Features #470,939,55.21370431643636,False,13,None,None,None,very low,low,True,True,None,normal,normal,None,False,normal,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None,QmUHTqsS83qmG8LCDsK6f6hfiy26rAFwiZ1GRpwCwseGkp,ipfs://QmPTSTYUXBcocDzM2MpKcLoknJXbjwKEJqLDLZWj5QKA9r,ipfs://Qma1XA2DzXB17UpzgT9LfX3fQqzADFGzXh7GS829pPDcov,ipfs://QmQ9QrgX2cRU2DvzuuaKfX5bcSx7Vbpfi2W2j8rtXyzNJn
14784,FXHASH Logo with Features #476,940,55.21294191747492,False,13,None,None,None,very low,low,True,True,None,normal,very low,None,False,normal,False,None,None,normal,high,None,very low,None,None,None,None,None,None,None,Qmddy2vSd5ztMuCARmp5rWnthzCNjqtdvBgaW64Upoqvhd,ipfs://QmVV5pSFprdS4hZYRhHZqHpcYH6Hqyu5w8Bq1qChMEovVD,ipfs://QmaBSodMZcJAgVXiqbDxyetzniVNvoQTQjyMU7qNLixQzV,ipfs://QmetrShfkpDxJzUUYCGBKxkMfAC9ce1dfDN6VmmZgYKNd4
9263,FXHASH Logo with Features #335,941,55.20048503128003,False,13,None,None,None,very low,normal,True,True,None,normal,low,None,False,high,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None,QmdiueqU6EKPyoNYLW5xZTTFVngkgY4p6mVAc1n5KRzrBM,ipfs://QmNrPTKLqtjwqj4fxjrjbi4AEdxpiJjoJNq5BB7Gqn1pES,ipfs://QmUitNMJBU9xRnjQ9eZVBvZn4To2v1LixWztVT2Ez34VfJ,ipfs://QmW7iazfiq8nH2P8r7SJKB5Gra38E2zR8AwFTpz6rKmhW7
19459,FXHASH Logo with Features #799,941,55.20048503128003,False,13,None,None,None,very low,normal,True,True,None,normal,normal,None,False,high,False,None,None,very high,very high,None,very low,None,None,None,None,None,None,None,QmeDehXg8rPjSrd9bpUW35gMxbXyLLgWPmNtBD2Z9C1Gur,ipfs://Qmbgi9qzrXUWvvHZSDMLUqn8vLx96Xj143Hhy3CSfipwCV,ipfs://QmYeDXwCmNcgvZjt9HnVUeTHgF5uAVDy79cb6eK7mVfQkE,ipfs://QmSfP2fCyFoHDHnYJwFTW4s945VNHQ1cW4hTnV6Ly8Z264
